claim_id,policy_region,claim_date,claim_type,amount
31119,S,2024-07-19,home,526
31120,E,2024-05-04,home,517
31121,N,2024-11-25,home,601
31122,S,2024-05-12,home,1147
31123,W,2024-02-20,home,745
31124,S,2024-11-15,travel,710
31125,N,2024-06-23,auto,660
31126,N,2024-04-29,auto,980
31127,S,2024-02-17,travel,468
31128,S,2024-03-22,health,636
31129,W,2024-06-23,travel,592
31130,W,2024-01-12,travel,779
31131,E,2024-01-07,auto,500
31132,S,2024-03-22,health,706
31133,N,2024-07-29,health,928
31134,W,2024-03-11,travel,862
31135,W,2024-04-29,health,1229
31136,E,2024-05-11,travel,652
31137,E,2024-06-01,health,550
31138,W,2024-08-21,travel,796
31139,W,2024-09-23,travel,575
31140,S,2024-09-19,auto,568
31141,N,2024-01-28,home,687
31142,N,2024-10-20,health,554
31143,S,2024-04-03,health,737
31144,N,2024-11-09,health,764
31145,E,2024-06-26,auto,775
31146,S,2024-06-30,travel,595
31147,W,2024-08-21,auto,712
31148,E,2024-09-06,auto,517
31149,W,2024-07-05,auto,963
31150,N,2024-10-13,travel,396
31151,W,2024-10-03,health,983
31152,E,2024-04-28,auto,748
31153,W,2024-10-14,auto,460
31154,N,2024-08-29,auto,450
31155,W,2024-03-09,auto,712
31156,S,2024-11-14,auto,620
31157,W,2024-04-17,auto,676
31158,N,2024-01-08,home,526
31160,N,2024-06-16,home,981
31161,W,2024-10-12,health,745
31162,W,2024-01-11,travel,495
31163,E,2024-02-26,home,574
31164,S,2024-06-01,auto,678
31165,N,2024-02-22,health,518
31166,N,2024-08-09,health,603
31168,E,2024-07-21,travel,1077
31169,N,2024-05-15,auto,647
31170,S,2024-05-07,health,773
31171,N,2024-05-06,home,701
31172,N,2024-04-05,auto,705
31173,W,2024-07-09,health,447
31174,W,2024-10-21,health,676
31175,N,2024-08-25,home,684
31176,E,2024-01-30,health,446
31177,E,2024-05-07,home,466
31178,N,2024-02-26,home,694
31179,N,2024-01-31,travel,649
31181,E,2024-04-19,home,709
31182,E,2024-06-03,travel,516
31183,S,2024-07-30,home,637
31184,W,2024-05-22,health,619
31185,E,2024-10-03,travel,534
31186,S,2024-01-29,home,501
31187,N,2024-07-19,home,562
31188,N,2024-11-07,home,$466
31189,S,2024-08-17,home,740
31190,N,2024-02-07,home,401
31191,W,2024-03-12,health,650
31192,E,2024-09-29,auto,769
31193,S,2024-04-13,home,627
31194,S,2024-10-21,home,750
31195,W,2024-08-09,travel,754
31198,E,2024-04-19,auto,721
31199,E,2024-07-14,health,665
31200,N,2024-01-04,health,715
31201,S,2024-06-08,home,747
31202,E,2024-10-05,health,917
31203,W,2024-06-23,auto,613
31204,N,2024-04-28,auto,776
31205,S,2024-04-18,health,956
31206,W,2024-06-14,health,928
31207,W,2024-11-03,home,804
31208,S,2024-08-12,health,1160
31209,W,2024-02-08,home,620
31210,W,2024-05-21,auto,567
31211,S,2024-01-11,health,$667
31212,E,2024-01-23,home,587
31213,W,2024-07-17,auto,784
31214,W,2024-06-26,home,711
31215,N,2024-04-17,auto,661
31216,W,2024-06-12,travel,554
31217,W,2024-11-18,home,541
31218,N,2024-03-29,auto,544
31219,E,2024-05-09,home,718
31220,S,2024-08-08,home,854
31221,W,2024-08-19,travel,730
31222,W,2024-08-16,auto,582
31223,E,2024-05-15,travel,643
31224,S,2024-03-15,travel,775
31225,N,2024-08-22,auto,463
31226,E,2024-07-09,health,719
31227,W,2024-10-23,auto,494
31228,N,2024-07-30,auto,739
31229,N,2024-06-26,home,525
31230,S,2024-03-19,home,852
31231,W,2024-09-18,travel,617
31232,E,2024-05-23,health,649
31234,E,2024-10-04,travel,500
31235,W,2024-06-24,travel,730
31236,W,2024-11-05,health,628
31237,S,2024-01-17,auto,622
31238,S,2024-05-03,home,599
31239,W,2024-10-17,auto,USD 513
31240,N,2024-04-09,travel,579
31241,W,2024-09-09,travel,570
31242,S,2024-08-07,home,592
31243,W,2024-09-23,home,565
31244,E,2024-02-03,travel,600
31245,S,2024-03-02,travel,990
31246,S,2024-10-31,auto,705
31247,W,2024-09-22,home,713
31248,E,2024-11-15,health,735
31249,W,2024-06-27,travel,902
31251,W,2024-07-05,health,608
31252,W,2024-02-14,travel,751
31253,S,2024-01-12,health,990
31254,N,2024-07-07,auto,348
31255,E,2024-05-08,health,528
31257,N,2024-02-19,travel,453
31258,W,2024-10-05,home,699
31259,E,2024-09-05,health,559
31260,S,2024-03-22,travel,643
31261,E,2024-04-20,auto,482
31262,N,2024-08-18,travel,757
31263,N,2024-07-09,travel,766
31264,W,2024-05-25,travel,527
31265,E,2024-06-10,health,534
31266,N,2024-11-14,home,575
31267,E,2024-03-21,auto,USD 572
31268,W,2024-09-26,health,813
31269,N,2024-11-18,health,542
31270,E,2024-05-18,home,783
31272,E,2024-10-18,travel,513
31273,E,2024-07-17,travel,582
31274,E,2024-09-23,health,585
31276,N,2024-02-03,travel,USD 935
31277,W,2024-07-27,health,677
31279,S,2024-11-01,auto,654
31280,W,2024-08-04,health,707
31281,W,2024-04-29,auto,524
31282,N,2024-04-08,auto,599
31283,W,2024-04-15,home,654
31284,E,2024-10-24,auto,798
31285,N,2024-09-21,auto,529
31286,N,2024-04-11,health,633
31287,S,2024-01-13,health,763
31288,E,2024-04-03,health,787
31289,E,2024-11-10,auto,659
31290,E,2024-01-14,travel,707
31291,S,2024-08-19,auto,693
31292,W,2024-10-27,travel,658
31293,N,2024-07-04,auto,646
31294,S,2024-05-03,health,665
31295,W,2024-03-26,home,586
31296,W,2024-08-17,travel,914
31297,W,2024-03-23,travel,568
31298,W,2024-05-16,auto,605
31299,N,2024-08-22,health,643
31300,S,2024-02-20,auto,701
31301,S,2024-01-08,home,1003
31302,N,2024-10-28,home,877
31303,W,2024-02-11,travel,753
31304,S,2024-05-04,home,561
31305,E,2024-09-20,auto,622
31306,N,2024-03-22,auto,441
31308,S,2024-06-24,health,642
31309,S,2024-01-23,home,625
31310,W,2024-10-16,health,987
31311,W,2024-04-03,auto,594
31312,E,2024-10-11,travel,696
31313,W,2024-10-29,auto,1027
31314,E,2024-04-18,auto,747
31316,N,2024-08-14,auto,1135
31317,W,2024-11-24,travel,902
31318,N,2024-03-13,health,$859
31319,W,2024-04-23,auto,676
31320,N,2024-05-15,home,645
31321,W,2024-06-26,travel,495
31322,W,2024-03-20,travel,658
31323,N,2024-01-20,auto,824
31324,N,2024-06-18,travel,525
31325,S,2024-04-27,travel,477
31326,N,2024-02-21,travel,$786
31327,W,2024-02-26,auto,787
31328,N,2024-06-30,auto,817
31329,W,2024-10-04,home,734
31330,S,2024-09-27,auto,500
31331,E,2024-03-12,travel,663
31332,N,2024-01-23,health,633
31333,W,2024-09-04,auto,USD 622
31334,N,2024-05-27,travel,775
31335,W,2024-07-21,health,$752
31336,N,2024-11-26,auto,USD 619
31337,N,2024-09-26,auto,546
31338,N,2024-10-22,health,660
31339,N,2024-11-13,auto,512
31340,N,2024-11-02,home,767
31341,W,2024-04-08,health,512
31342,W,2024-07-11,auto,959
31343,W,2024-09-25,health,515
31344,W,2024-02-01,auto,624
31345,S,2024-03-25,travel,$508
31346,E,2024-06-18,auto,742
31347,S,2024-03-19,home,453
31348,E,2024-09-08,health,686
31349,S,2024-03-28,auto,939
31350,S,2024-08-20,health,560
31351,W,2024-04-04,home,695
31352,N,2024-08-23,home,714
31353,S,2024-10-21,auto,913
31354,W,2024-02-24,health,595
31355,W,2024-02-15,health,758
31356,N,2024-07-11,home,542
31357,E,2024-11-22,auto,754
31358,S,2024-08-24,health,554
31359,W,2024-06-14,health,621
31360,S,2024-02-22,home,618
31361,W,2024-08-02,health,803
31362,W,2024-05-25,travel,454
31363,E,2024-09-01,travel,526
31364,N,2024-10-01,health,417
31365,S,2024-09-02,auto,808
31366,N,2024-02-15,auto,902
31367,W,2024-09-18,travel,878
31368,W,2024-05-09,auto,702
31369,W,2024-07-08,travel,584
31370,W,2024-09-07,auto,753
31371,S,2024-07-16,auto,781
31372,S,2024-01-18,home,821
31373,S,2024-04-25,travel,506
31374,E,2024-02-23,travel,540
31375,N,2024-05-10,home,703
31376,E,2024-04-12,health,$602
31377,S,2024-05-02,home,669
31378,W,2024-04-29,travel,549
31379,W,2024-10-05,health,704
31380,E,2024-10-26,travel,715
31381,E,2024-03-23,health,744
31382,S,2024-07-05,auto,683
31383,N,2024-10-13,home,856
31384,S,2024-11-22,travel,855
31385,N,2024-10-09,travel,546
31386,N,2024-03-03,home,833
31387,W,2024-09-20,health,703
31388,W,2024-08-23,auto,686
31389,E,2024-05-15,health,851
31391,N,2024-09-05,health,935
31392,E,2024-09-15,health,748
31393,S,2024-10-08,travel,616
31395,S,2024-02-16,home,1025
31396,N,2024-03-10,home,514
31397,E,2024-06-14,health,562
31398,S,2024-01-18,health,803
31399,E,2024-10-05,health,365
31400,E,2024-08-18,home,520
31401,N,2024-06-20,auto,772
31402,E,2024-10-04,home,497
31403,N,2024-08-04,auto,488
31404,W,2024-07-20,auto,724
31405,N,2024-05-31,home,765
31406,N,2024-10-16,home,955
31407,W,2024-06-25,travel,1015
31408,W,2024-07-01,health,532
31409,N,2024-03-04,auto,785
31410,W,2024-11-02,home,$681
31411,S,2024-09-10,health,445
31412,W,2024-02-18,auto,643
31413,W,2024-10-06,health,577
31414,E,2024-05-05,home,510
31415,W,2024-04-25,auto,914
31416,N,2024-11-03,travel,720
31417,N,2024-09-28,home,855
31418,S,2024-04-05,home,520
31419,N,2024-03-27,travel,681
31420,N,2024-06-09,travel,503
31421,W,2024-09-04,home,784
31422,S,2024-02-23,home,854
31423,S,2024-06-16,auto,476
31424,E,2024-07-29,auto,457
31425,W,2024-11-13,health,879
31426,E,2024-11-13,travel,$693
31428,W,2024-11-20,home,604
31429,S,2024-01-17,health,571
31430,N,2024-05-14,auto,757
31431,N,2024-02-11,auto,1002
31432,W,2024-10-16,travel,694
31433,S,2024-10-20,travel,601
31434,S,2024-02-21,health,848
31435,S,2024-01-09,home,501
31436,E,2024-06-30,health,647
31437,S,2024-09-30,health,505
31438,S,2024-09-21,home,537
31440,N,2024-04-06,travel,816
31441,N,2024-10-21,health,632
31442,E,2024-07-16,health,690
31443,N,2024-06-15,home,751
31444,E,2024-08-09,travel,846
31445,S,2024-02-10,auto,535
31446,N,2024-11-01,home,639
31447,N,2024-04-08,travel,533
31448,E,2024-10-01,home,613
31449,W,2024-08-16,travel,489
31450,W,2024-11-23,health,621
31451,S,2024-02-07,home,767
31452,S,2024-03-04,home,662
31453,N,2024-07-14,home,882
31454,E,2024-06-07,travel,543
31455,S,2024-05-26,health,736
31456,N,2024-03-07,auto,547
31457,E,2024-04-18,home,618
31458,S,2024-01-29,home,649
31459,W,2024-04-11,auto,613
31460,S,2024-04-11,health,701
31462,E,2024-06-24,travel,581
31463,S,2024-03-17,home,461
31464,E,2024-11-22,travel,681
31465,N,2024-10-26,home,639
31466,S,2024-06-26,travel,562
31467,S,2024-03-26,travel,578
31468,E,2024-08-27,home,967
31469,W,2024-04-21,auto,970
31471,N,2024-11-12,health,802
31472,E,2024-01-06,home,419
31473,S,2024-09-16,health,605
31474,N,2024-02-21,home,495
31475,S,2024-02-17,health,763
31479,N,2024-06-05,health,707
31480,S,2024-03-24,health,894
31481,E,2024-04-03,auto,686
31482,S,2024-11-24,home,769
31483,N,2024-04-04,health,904
31484,N,2024-07-24,health,650
31485,N,2024-03-22,health,607
31486,N,2024-03-27,health,628
31487,N,2024-01-21,home,828
31488,W,2024-10-11,auto,615
31489,E,2024-09-09,auto,414
31490,S,2024-05-16,auto,$517
31491,W,2024-03-06,health,658
31492,N,2024-01-06,auto,$882
31493,E,2024-07-18,travel,627
31494,E,2024-05-23,home,738
31495,E,2024-02-24,health,537
31496,W,2024-08-05,health,556
31497,N,2024-07-06,home,606
31498,S,2024-06-03,travel,638
31499,N,2024-07-08,auto,775
31500,E,2024-11-25,home,715
31501,E,2024-07-11,travel,520
31502,E,2024-04-07,travel,565
31503,S,2024-02-29,travel,$450
31504,N,2024-10-19,home,519
31505,S,2024-08-26,health,805
31506,S,2024-09-25,travel,438
31507,N,2024-11-10,health,654
31508,E,2024-07-29,health,646
31509,E,2024-06-04,health,855
31510,N,2024-10-12,auto,726
31511,E,2024-01-22,travel,788
31512,W,2024-09-11,travel,898
31513,E,2024-07-01,auto,1188
31514,N,2024-02-10,home,727
31515,N,2024-04-30,health,586
31516,N,2024-03-13,auto,833
31517,W,2024-04-30,travel,587
31518,E,2024-08-20,travel,871
31519,E,2024-08-10,health,523
31520,S,2024-04-30,travel,483
31521,E,2024-06-01,auto,933
31522,S,2024-11-15,home,493
31523,W,2024-10-11,health,722
31524,N,2024-07-11,home,506
31525,S,2024-06-19,auto,639
31526,E,2024-09-29,auto,1129
31527,S,2024-11-20,travel,514
31528,N,2024-03-03,auto,635
31529,S,2024-02-24,travel,658
31530,E,2024-05-29,auto,868
31532,S,2024-08-22,travel,603
31533,S,2024-08-06,travel,505
31534,W,2024-10-17,auto,681
31535,S,2024-02-26,home,799
31536,E,2024-07-11,travel,773
31537,N,2024-03-19,home,690
31538,N,2024-04-23,travel,726
31539,N,2024-11-16,travel,$563
31540,W,2024-04-28,travel,$621
31542,E,2024-03-30,travel,573
31543,N,2024-01-19,health,577
31544,N,2024-08-29,auto,657
31545,N,2024-02-03,home,630
31546,E,2024-11-13,travel,427
31547,E,2024-04-18,auto,895
31548,W,2024-04-13,travel,631
31549,E,2024-06-10,auto,630
31550,N,2024-10-07,travel,558
31551,W,2024-04-17,home,638
31552,N,2024-10-16,auto,829
31553,E,2024-02-06,health,$748
31554,W,2024-06-21,health,1039
31555,N,2024-03-15,health,$687
31556,S,2024-04-12,auto,655
31557,E,2024-08-24,home,564
31558,S,2024-08-19,travel,660
31559,N,2024-08-14,health,769
31560,E,2024-05-18,health,801
31561,E,2024-03-19,auto,492
31562,E,2024-06-23,health,410
31563,E,2024-11-22,auto,593
31564,W,2024-11-01,auto,$529
31566,S,2024-07-23,health,677
31567,S,2024-05-22,health,632
31568,W,2024-03-24,travel,431
31569,E,2024-09-02,auto,586
31570,N,2024-11-11,travel,832
31571,N,2024-05-19,auto,632
31572,E,2024-04-19,auto,931
31573,W,2024-06-22,health,502
31574,N,2024-04-07,travel,704
31575,E,2024-01-05,home,$829
31576,W,2024-07-04,travel,651
31577,S,2024-07-06,auto,396
31578,S,2024-01-01,health,435
31579,S,2024-08-17,travel,950
31581,E,2024-10-04,health,955
31582,N,2024-08-13,auto,512
31583,S,2024-01-24,travel,523
31584,W,2024-03-29,home,624
31585,W,2024-07-19,health,603
31586,E,2024-06-29,home,791
31587,E,2024-01-26,home,672
31588,E,2024-05-13,auto,648
31589,S,2024-11-15,auto,440
31590,E,2024-06-30,auto,805
31591,W,2024-04-26,health,583
31592,W,2024-08-11,auto,637
31593,N,2024-09-16,auto,645
31594,S,2024-05-31,home,USD 914
31595,N,2024-06-10,health,491
31596,S,2024-03-25,auto,941
31597,E,2024-04-24,home,685
31598,E,2024-03-21,auto,404
31599,S,2024-01-28,home,590
31600,W,2024-06-03,home,617
31601,E,2024-04-21,travel,664
31602,E,2024-10-31,travel,631
31603,W,2024-08-25,travel,1063
31604,S,2024-07-13,home,656
31605,W,2024-09-07,health,831
31606,E,2024-08-14,home,738
31607,S,2024-02-20,auto,779
31608,W,2024-09-27,auto,USD 666
31609,E,2024-09-26,home,882
31610,N,2024-06-13,travel,828
31611,N,2024-11-06,home,842
31612,E,2024-04-03,travel,731
31613,S,2024-10-22,health,340
31614,S,2024-01-25,home,844
31615,N,2024-04-22,home,515
31616,N,2024-06-09,auto,605
31617,S,2024-01-30,home,497
31618,S,2024-06-14,home,650
31619,N,2024-02-19,auto,$671
31620,W,2024-05-29,auto,510
31621,W,2024-03-27,home,775
31622,N,2024-10-20,auto,485
31623,N,2024-08-12,health,678
31624,S,2024-02-20,health,$860
31625,E,2024-08-27,health,781
31626,N,2024-11-08,auto,494
31627,E,2024-04-27,travel,495
31628,S,2024-10-14,travel,445
31629,E,2024-08-08,auto,539
31630,N,2024-02-10,travel,878
31631,W,2024-02-08,home,1007
31632,E,2024-10-31,home,781
31633,E,2024-03-11,health,660
31634,N,2024-01-21,home,551
31635,E,2024-03-08,health,519
31636,E,2024-08-05,health,490
31637,N,2024-07-29,home,873
31638,W,2024-09-12,home,797
31639,E,2024-08-09,travel,539
31640,E,2024-09-03,travel,851
31641,E,2024-05-11,travel,490
31642,S,2024-06-11,health,530
31643,N,2024-02-17,health,686
31644,W,2024-09-30,travel,568
31645,N,2024-09-17,auto,$545
31646,W,2024-09-13,health,382
31647,W,2024-01-25,auto,704
31648,S,2024-10-17,travel,793
31649,N,2024-08-14,health,607
31650,W,2024-04-27,health,805
31651,N,2024-06-25,auto,726
31652,N,2024-01-30,travel,431
31653,W,2024-05-05,travel,530
31654,E,2024-10-16,home,611
31655,E,2024-07-09,home,467
31656,N,2024-03-31,auto,775
31657,N,2024-07-16,health,417
31659,W,2024-10-05,home,601
31660,E,2024-02-05,home,613
31661,E,2024-06-05,auto,519
31662,S,2024-01-18,home,765
31663,E,2024-03-07,health,516
31664,S,2024-03-26,home,565
31665,N,2024-02-06,auto,715
31666,N,2024-07-01,home,536
31667,W,2024-06-04,health,643
31668,W,2024-10-07,travel,634
31669,N,2024-07-01,travel,669
31670,E,2024-11-16,auto,814
31671,W,2024-05-22,home,672
31672,E,2024-05-29,home,537
31673,N,2024-09-22,home,768
31674,W,2024-04-29,home,700
31675,W,2024-09-22,travel,670
31676,W,2024-02-03,health,1385
31677,N,2024-09-26,travel,518
31678,N,2024-03-17,travel,581
31679,W,2024-04-01,auto,$428
31680,S,2024-03-31,home,711
31681,N,2024-06-13,home,642
31682,W,2024-06-26,travel,470
31683,S,2024-06-07,travel,513
31684,S,2024-10-28,travel,508
31685,E,2024-10-14,home,641
31686,E,2024-03-17,auto,698
31687,N,2024-02-06,health,995
31688,S,2024-01-21,auto,753
31689,S,2024-04-19,home,525
31690,E,2024-02-21,home,1005
31691,S,2024-07-29,health,404
31692,N,2024-02-20,travel,538
31693,S,2024-01-14,home,651
31694,E,2024-07-11,auto,819
31695,E,2024-06-13,health,500
31696,W,2024-02-24,home,503
31697,E,2024-08-16,auto,529
31698,S,2024-04-10,health,450
31699,N,2024-01-14,health,508
31700,E,2024-09-08,home,566
31701,E,2024-06-03,travel,672
31702,S,2024-11-09,auto,775
31703,E,2024-06-08,home,607
31704,S,2024-02-19,travel,517
31705,E,2024-02-26,auto,761
31707,E,2024-02-03,travel,1012
31708,E,2024-09-21,travel,558
31709,E,2024-09-05,health,563
31710,W,2024-04-09,home,1034
31711,E,2024-11-18,auto,509
31712,N,2024-05-01,health,852
31713,E,2024-01-22,travel,706
31714,W,2024-08-06,travel,513
31715,S,2024-09-26,travel,1035
31717,E,2024-02-10,home,825
31718,S,2024-05-10,travel,658
31720,W,2024-11-01,home,578
31721,W,2024-04-24,travel,581
31722,S,2024-05-20,health,861
31723,S,2024-01-01,health,570
31724,S,2024-06-08,auto,$861
31725,N,2024-09-18,auto,880
31726,N,2024-02-20,travel,730
31727,S,2024-08-15,auto,545
31728,W,2024-03-10,home,552
31729,S,2024-01-17,travel,681
31730,W,2024-04-06,health,887
31731,N,2024-08-14,home,750
31732,E,2024-10-15,health,523
31733,N,2024-05-22,home,502
31734,E,2024-05-26,health,557
31735,E,2024-07-26,health,524
31736,W,2024-01-23,travel,USD 420
31737,E,2024-06-01,health,825
31738,W,2024-11-10,auto,775
31739,W,2024-06-24,home,644
31740,E,2024-11-22,home,530
31741,N,2024-05-19,travel,924
31742,N,2024-04-19,travel,486
31743,W,2024-03-24,health,510
31744,W,2024-11-14,health,855
31745,E,2024-03-22,travel,695
31746,E,2024-03-18,auto,666
31747,W,2024-04-06,auto,463
31748,N,2024-06-01,health,628
31749,W,2024-06-15,travel,1122
31750,N,2024-05-30,auto,859
31751,E,2024-09-17,auto,836
31752,N,2024-02-03,travel,540
31753,W,2024-05-12,home,739
31754,N,2024-10-31,home,652
31755,N,2024-06-20,auto,685
31756,W,2024-07-27,health,613
31757,N,2024-09-18,travel,899
31758,E,2024-08-22,home,881
31759,W,2024-10-27,home,421
31760,W,2024-11-09,travel,674
31761,S,2024-02-24,home,545
31762,E,2024-01-10,auto,566
31763,E,2024-01-07,health,465
31764,N,2024-01-28,home,771
31765,W,2024-08-05,travel,708
31766,W,2024-03-21,home,$742
31767,E,2024-07-01,auto,650
31768,S,2024-03-11,home,957
31769,N,2024-01-12,health,USD 506
31770,S,2024-10-04,home,753
31771,W,2024-08-10,travel,457
31772,E,2024-05-01,travel,$746
31773,E,2024-01-30,health,734
31774,S,2024-02-25,travel,598
31775,W,2024-01-25,home,589
31776,W,2024-02-01,health,600
31777,W,2024-04-12,travel,786
31778,W,2024-10-17,home,$728
31779,S,2024-07-30,home,784
31780,N,2024-10-16,travel,USD 632
31782,N,2024-09-26,home,572
31783,S,2024-05-29,auto,$991
31784,S,2024-06-29,home,608
31785,N,2024-06-15,travel,619
31786,E,2024-09-11,travel,679
31787,N,2024-02-28,travel,819
31788,S,2024-04-27,auto,1069
31789,S,2024-03-07,travel,814
31790,S,2024-05-16,health,879
31791,N,2024-01-25,home,929
31792,N,2024-04-21,travel,USD 855
31793,S,2024-02-10,travel,660
31795,N,2024-07-04,auto,830
31796,W,2024-04-05,travel,458
31797,S,2024-07-05,auto,686
31798,E,2024-03-29,home,785
31799,W,2024-11-15,travel,655
31800,S,2024-03-31,auto,720
31801,E,2024-11-06,travel,576
31802,S,2024-06-21,home,610
31803,W,2024-10-04,auto,510
31804,S,2024-11-09,auto,486
31805,E,2024-05-31,auto,837
31806,W,2024-08-11,travel,571
31807,E,2024-01-30,home,628
31808,N,2024-11-10,auto,$601
31809,N,2024-03-13,auto,627
31810,N,2024-03-28,home,$733
31811,N,2024-10-15,travel,575
31812,E,2024-07-05,home,751
31813,S,2024-03-19,health,594
31814,S,2024-02-06,health,$972
31815,E,2024-11-20,health,USD 922
31817,E,2024-06-30,health,565
31818,S,2024-05-31,health,591
31819,E,2024-06-11,health,784
31820,W,2024-03-01,home,598
31821,N,2024-09-11,travel,1027
31822,N,2024-07-28,home,583
31823,S,2024-01-22,health,573
31824,W,2024-04-21,home,644
31825,E,2024-02-01,home,664
31826,N,2024-01-11,auto,481
31827,S,2024-11-03,travel,628
31828,W,2024-10-05,auto,684
31829,S,2024-09-27,auto,465
31830,S,2024-03-13,travel,812
31831,S,2024-05-05,travel,845
31832,S,2024-09-08,health,462
31833,W,2024-08-29,auto,627
31834,E,2024-05-26,auto,699
31835,S,2024-02-11,auto,864
31836,W,2024-08-23,auto,584
31837,N,2024-06-30,health,745
31838,N,2024-09-06,travel,487
31839,E,2024-10-19,auto,778
31840,E,2024-10-28,auto,702
31841,E,2024-06-18,travel,1099
31842,N,2024-08-11,health,411
31843,N,2024-07-21,travel,556
31844,W,2024-11-25,auto,766
31845,E,2024-06-08,auto,1027
31846,N,2024-07-13,home,537
31847,S,2024-10-04,home,830
31848,N,2024-03-31,auto,838
31849,N,2024-08-10,auto,438
31850,S,2024-11-05,auto,451
31851,E,2024-08-15,auto,730
31852,W,2024-11-14,home,821
31853,S,2024-03-31,travel,587
31854,W,2024-02-16,home,700
31855,S,2024-05-04,auto,622
31856,W,2024-06-05,auto,672
31857,S,2024-04-09,auto,$833
