account_id,event_date,event_type
6555,2024-06-03,start
6555,2024-07-14,pause
6555,2024-09-24,resume
6556,2024-04-17,start
6556,2024-12-17,pause
6557,2024-11-22,start
6558,2024-01-20,start
6558,2024-08-17,cancel
6559,2024-08-04,start
6560,2024-06-10,start
6560,2024-09-12,pause
6560,2024-10-13,resume
6561,2024-06-17,start
6561,2024-10-06,pause
6561,2024-11-22,resume
6561,2024-12-16,pause
6562,2024-08-03,start
6562,2024-12-24,cancel
6563,2024-04-13,start
6564,2024-01-16,start
6565,2024-08-24,start
6565,2024-11-28,cancel
6566,2024-10-04,start
6567,2024-09-27,start
6568,2024-07-10,start
6569,2024-08-19,start
6569,2024-10-28,cancel
6570,2024-06-13,start
6570,2024-07-07,pause
6570,2024-08-23,resume
6570,2024-11-05,pause
6570,2024-12-17,resume
6571,2024-09-10,start
6571,2024-12-02,cancel
6572,2024-01-28,start
6573,2024-04-06,start
6573,2024-04-27,pause
6573,2024-07-10,resume
6573,2024-09-12,pause
6573,2024-11-11,resume
6574,2024-04-01,start
6574,2024-04-28,cancel
6575,2024-02-05,start
6576,2024-01-26,start
6577,2024-05-16,start
6577,2024-07-15,pause
6577,2024-09-11,resume
6577,2024-11-18,pause
6578,2024-07-05,start
6578,2024-09-27,cancel
6579,2024-04-20,start
6579,2024-06-04,pause
6579,2024-08-22,resume
6579,2024-12-13,pause
6580,2024-02-27,start
6580,2024-05-06,cancel
6581,2024-07-31,start
6582,2024-03-03,start
6582,2024-11-18,cancel
6583,2024-09-06,start
6584,2024-04-02,start
6584,2024-10-12,pause
6584,2024-12-04,resume
6585,2024-10-08,start
6586,2024-03-12,start
6586,2024-09-10,cancel
6587,2024-04-18,start
6587,2024-07-07,cancel
6588,2024-07-19,start
6588,2024-10-12,cancel
6589,2024-04-13,start
6589,2024-06-08,pause
6589,2024-08-12,resume
6589,2024-12-16,pause
6590,2024-09-20,start
6591,2024-03-08,start
6592,2024-04-29,start
6592,2024-06-23,cancel
6593,2024-10-21,start
6594,2024-10-23,start
6595,2024-02-28,start
6595,2024-08-08,cancel
6596,2024-03-17,start
6597,2024-09-07,start
6598,2024-05-20,start
6598,2024-10-30,pause
6599,2024-08-27,start
6600,2024-01-21,start
6601,2024-09-04,start
6602,2024-02-05,start
6603,2024-11-09,start
6604,2024-02-16,start
6605,2024-09-30,start
6606,2024-02-13,start
6607,2024-09-13,start
6607,2024-11-19,cancel
6608,2024-09-18,start
6609,2024-04-12,start
6609,2024-09-12,pause
6609,2024-12-03,resume
6610,2024-01-08,start
6611,2024-05-13,start
6611,2024-08-05,pause
6611,2024-09-29,resume
6611,2024-12-03,cancel
6612,2024-02-10,start
6613,2024-03-08,start
6614,2024-09-10,start
6615,2024-11-19,start
6616,2024-07-21,start
6616,2024-12-01,cancel
6617,2024-04-28,start
6617,2024-12-01,pause
6618,2024-02-01,start
6619,2024-11-21,start
6620,2024-01-08,start
6620,2024-02-08,cancel
6621,2024-03-19,start
6621,2024-12-03,cancel
6622,2024-08-21,start
6623,2024-11-21,start
6624,2024-05-21,start
6624,2024-12-12,pause
6625,2024-07-16,start
6626,2024-06-08,start
6626,2024-07-27,pause
6626,2024-10-17,resume
6627,2024-10-16,start
6628,2024-10-27,start
6629,2024-01-11,start
6630,2024-01-02,start
6630,2024-12-14,cancel
6631,2024-02-24,start
6632,2024-03-26,start
6633,2024-09-20,start
6634,2024-10-26,start
6635,2024-07-09,start
6635,2024-09-04,cancel
6636,2024-11-22,start
6637,2024-11-24,start
6638,2024-04-07,start
6638,2024-05-15,pause
6638,2024-07-04,resume
6638,2024-08-01,pause
6638,2024-10-10,resume
6638,2024-12-15,pause
6639,2024-10-28,start
6640,2024-11-25,start
6641,2024-04-24,start
6642,2024-08-22,start
6643,2024-10-05,start
6644,2024-11-11,start
6644,2024-12-06,cancel
6645,2024-02-22,start
6646,2024-11-07,start
6647,2024-11-03,start
6648,2024-10-23,start
6649,2024-09-20,start
6650,2024-05-27,start
6650,2024-08-27,pause
6650,2024-10-31,resume
6651,2024-04-12,start
6651,2024-05-28,pause
6651,2024-08-06,resume
6652,2024-04-25,start
6652,2024-05-28,pause
6652,2024-07-28,resume
6652,2024-10-05,pause
6652,2024-11-13,resume
6653,2024-11-05,start
6654,2024-10-20,start
6655,2024-10-31,start
6656,2024-03-17,start
6657,2024-01-25,start
6657,2024-09-28,cancel
6658,2024-06-05,start
6658,2024-08-15,pause
6658,2024-09-22,resume
6659,2024-02-17,start
6660,2024-07-10,start
6661,2024-07-25,start
6662,2024-10-24,start
6663,2024-07-26,start
6663,2024-11-04,cancel
6664,2024-04-16,start
6664,2024-06-13,pause
6664,2024-08-13,resume
6664,2024-09-02,pause
6664,2024-10-28,resume
6664,2024-11-29,pause
6665,2024-01-07,start
6665,2024-06-22,cancel
6666,2024-09-03,start
6666,2024-10-27,cancel
6667,2024-06-19,start
6667,2024-10-26,pause
6667,2024-11-26,resume
6668,2024-06-03,start
6669,2024-11-11,start
6670,2024-09-30,start
6671,2024-01-27,start
6672,2024-03-02,start
6672,2024-06-12,cancel
6673,2024-01-21,start
6673,2024-06-17,cancel
6674,2024-06-22,start
6674,2024-07-15,pause
6674,2024-10-11,resume
6675,2024-05-14,start
6676,2024-03-18,start
6677,2024-08-23,start
6678,2024-04-23,start
6678,2024-06-07,pause
6678,2024-07-11,resume
6678,2024-09-06,pause
6678,2024-12-05,resume
6679,2024-11-23,start
6680,2024-02-12,start
6681,2024-10-24,start
6682,2024-04-09,start
6682,2024-08-18,pause
6682,2024-11-12,resume
6683,2024-08-24,start
6684,2024-11-11,start
6685,2024-10-22,start
6686,2024-09-14,start
6687,2024-03-06,start
6688,2024-07-28,start
6689,2024-02-05,start
6690,2024-02-25,start
6690,2024-04-19,cancel
6691,2024-07-26,start
6692,2024-02-08,start
6692,2024-11-10,cancel
6693,2024-09-27,start
6694,2024-11-04,start
6694,2024-12-02,cancel
6695,2024-05-22,start
6695,2024-07-20,pause
6695,2024-10-11,resume
6695,2024-12-01,pause
6696,2024-01-02,start
6697,2024-08-17,start
6698,2024-01-31,start
6699,2024-11-03,start
6700,2024-05-11,start
6700,2024-09-19,pause
6700,2024-11-24,resume
6701,2024-03-23,start
6701,2024-07-07,cancel
6702,2024-02-04,start
6703,2024-07-05,start
6704,2024-06-07,start
6704,2024-10-31,cancel
6705,2024-04-19,start
6705,2024-07-05,pause
6705,2024-09-19,resume
6706,2024-09-16,start
6707,2024-05-14,start
6707,2024-06-07,cancel
6708,2024-04-26,start
6708,2024-07-29,pause
6708,2024-09-24,resume
6709,2024-10-17,start
6710,2024-08-22,start
6711,2024-01-18,start
6711,2024-09-29,cancel
6712,2024-06-01,start
6712,2024-08-06,pause
6712,2024-10-02,resume
6713,2024-03-26,start
6714,2024-10-22,start
6715,2024-05-16,start
6715,2024-06-08,pause
6715,2024-08-25,resume
6715,2024-10-06,cancel
6716,2024-05-21,start
6716,2024-10-04,pause
6716,2024-11-14,resume
6717,2024-05-16,start
6717,2024-07-25,pause
6717,2024-10-11,resume
6718,2024-09-27,start
6718,2024-10-29,cancel
6719,2024-01-12,start
6720,2024-07-07,start
6721,2024-10-31,start
6722,2024-02-12,start
6723,2024-03-04,start
6724,2024-08-11,start
6724,2024-11-04,cancel
6725,2024-08-19,start
6726,2024-06-02,start
6726,2024-07-03,pause
6726,2024-09-26,resume
6726,2024-11-23,pause
6727,2024-05-18,start
6727,2024-07-20,pause
6727,2024-10-11,resume
6728,2024-08-12,start
6729,2024-06-27,start
6729,2024-07-23,cancel
6730,2024-04-20,start
6730,2024-09-08,pause
6730,2024-11-17,resume
6731,2024-01-15,start
6731,2024-05-30,cancel
6732,2024-06-30,start
6732,2024-11-08,cancel
6733,2024-10-17,start
6734,2024-10-03,start
6735,2024-06-03,start
6735,2024-07-22,pause
6735,2024-08-23,resume
6735,2024-10-20,pause
6736,2024-03-08,start
6736,2024-08-30,cancel
6737,2024-03-06,start
6738,2024-03-20,start
6739,2024-05-11,start
6739,2024-06-28,pause
6739,2024-09-10,resume
6740,2024-08-19,start
6741,2024-01-15,start
6741,2024-09-09,cancel
6742,2024-08-11,start
6743,2024-08-23,start
6744,2024-09-28,start
6745,2024-01-23,start
6746,2024-06-23,start
6747,2024-07-18,start
6748,2024-08-17,start
6749,2024-01-16,start
6749,2024-08-28,cancel
6750,2024-10-23,start
6750,2024-12-16,cancel
6751,2024-11-22,start
6752,2024-06-13,start
6752,2024-07-06,cancel
6753,2024-06-02,start
6754,2024-10-13,start
6755,2024-09-05,start
6756,2024-09-16,start
6757,2024-03-22,start
6757,2024-06-01,cancel
6758,2024-04-03,start
6758,2024-04-30,pause
6758,2024-05-31,resume
6759,2024-05-17,start
6760,2024-10-23,start
6761,2024-01-23,start
6762,2024-11-05,start
6763,2024-08-11,start
6764,2024-07-09,start
6764,2024-08-24,cancel
6765,2024-11-06,start
6765,2024-12-22,cancel
6766,2024-03-23,start
6766,2024-05-18,cancel
6767,2024-08-06,start
6768,2024-08-11,start
6769,2024-10-08,start
6770,2024-03-15,start
6771,2024-07-27,start
6772,2024-10-30,start
6773,2024-04-01,start
6773,2024-04-23,pause
6773,2024-06-03,resume
6773,2024-08-18,pause
6773,2024-09-21,resume
6774,2024-01-11,start
6774,2024-07-14,cancel
6775,2024-05-18,start
6775,2024-07-04,pause
6775,2024-08-25,resume
6775,2024-11-19,pause
6776,2024-04-02,start
6776,2024-05-03,cancel
6777,2024-06-18,start
6777,2024-07-11,pause
6777,2024-10-01,resume
6778,2024-09-15,start
6779,2024-08-15,start
6780,2024-10-29,start
6781,2024-07-28,start
6782,2024-06-22,start
6783,2024-10-27,start
6784,2024-06-22,start
6785,2024-05-30,start
6785,2024-07-10,pause
6785,2024-08-12,resume
6785,2024-09-02,pause
6785,2024-11-24,resume
6786,2024-04-25,start
6786,2024-06-02,pause
6786,2024-08-11,resume
6786,2024-09-17,pause
6786,2024-12-03,resume
6786,2024-12-25,pause
6787,2024-10-22,start
6788,2024-05-24,start
6788,2024-07-26,pause
6788,2024-10-20,resume
6789,2024-02-16,start
6790,2024-08-10,start
6791,2024-08-17,start
6791,2024-10-19,cancel
6792,2024-03-10,start
6793,2024-03-08,start
6793,2024-09-17,cancel
6794,2024-01-12,start
6794,2024-03-31,cancel
6795,2024-09-15,start
6796,2024-09-13,start
6797,2024-01-08,start
6798,2024-06-14,start
6799,2024-07-19,start
6800,2024-04-17,start
6800,2024-08-08,pause
6800,2024-10-03,resume
6801,2024-02-03,start
6802,2024-11-01,start
6803,2024-01-18,start
6803,2024-02-15,cancel
6804,2024-08-18,start
6805,2024-05-07,start
6805,2024-09-07,pause
6805,2024-11-20,resume
6806,2024-11-21,start
6807,2024-01-18,start
6808,2024-07-10,start
6808,2024-08-19,cancel
6809,2024-03-17,start
6810,2024-06-28,start
6811,2024-08-27,start
6812,2024-04-06,start
6812,2024-09-14,pause
6812,2024-11-01,resume
6812,2024-11-21,pause
6813,2024-11-14,start
6814,2024-11-08,start
6815,2024-05-13,start
6815,2024-09-29,pause
6815,2024-11-03,resume
6816,2024-09-30,start
6817,2024-05-28,start
6818,2024-10-28,start
6819,2024-07-06,start
6819,2024-12-05,cancel
6820,2024-04-25,start
6820,2024-05-22,pause
6820,2024-06-21,resume
6820,2024-08-20,pause
6820,2024-10-01,resume
6820,2024-12-22,pause
6821,2024-11-22,start
6822,2024-02-08,start
6822,2024-08-18,cancel
6823,2024-05-29,start
6824,2024-08-03,start
6825,2024-05-20,start
6825,2024-11-21,pause
6826,2024-04-27,start
6826,2024-07-10,cancel
6827,2024-02-20,start
6827,2024-09-23,cancel
6828,2024-02-03,start
6828,2024-08-02,cancel
6829,2024-01-22,start
6830,2024-04-28,start
6830,2024-07-07,cancel
6831,2024-03-01,start
6831,2024-12-09,cancel
6832,2024-03-31,start
6832,2024-04-22,pause
6832,2024-07-01,resume
6833,2024-01-28,start
6834,2024-06-18,start
6834,2024-08-08,pause
6834,2024-09-13,resume
6834,2024-11-21,cancel
6835,2024-02-05,start
6836,2024-10-02,start
6837,2024-07-21,start
6837,2024-10-17,cancel
6838,2024-06-14,start
6838,2024-09-23,cancel
6839,2024-10-05,start
6840,2024-05-10,start
6841,2024-01-23,start
6842,2024-10-16,start
6843,2024-09-30,start
6844,2024-07-19,start
6845,2024-10-06,start
6846,2024-01-23,start
6846,2024-06-07,cancel
6847,2024-05-08,start
6848,2024-02-21,start
6849,2024-03-14,start
6850,2024-06-19,start
6851,2024-10-10,start
6852,2024-02-05,start
6853,2024-07-06,start
6854,2024-11-20,start
6855,2024-06-10,start
6855,2024-09-25,pause
6855,2024-11-26,resume
6856,2024-03-03,start
6857,2024-10-06,start
6858,2024-04-20,start
6858,2024-06-27,pause
6858,2024-08-08,resume
6858,2024-09-29,pause
6858,2024-11-08,resume
6859,2024-06-05,start
6859,2024-08-19,pause
6859,2024-09-21,resume
6859,2024-11-12,pause
6859,2024-12-18,resume
6860,2024-05-25,start
6860,2024-11-10,pause
6861,2024-06-12,start
6861,2024-08-05,pause
6861,2024-09-19,resume
6861,2024-11-20,cancel
6862,2024-10-04,start
6863,2024-02-01,start
6864,2024-11-15,start
6865,2024-08-31,start
6866,2024-07-26,start
6867,2024-11-02,start
6868,2024-07-01,start
6868,2024-07-25,cancel
6869,2024-08-24,start
6870,2024-04-24,start
6870,2024-05-26,pause
6870,2024-08-17,resume
6870,2024-10-10,cancel
6871,2024-11-06,start
6872,2024-02-07,start
6873,2024-09-08,start
6874,2024-07-20,start
6875,2024-10-03,start
6875,2024-11-24,cancel
6876,2024-07-13,start
6877,2024-06-02,start
6877,2024-10-13,cancel
6878,2024-11-04,start
6879,2024-08-28,start
6879,2024-10-26,cancel
6880,2024-03-20,start
6880,2024-05-28,cancel
6881,2024-04-10,start
6881,2024-08-19,cancel
6882,2024-06-11,start
6882,2024-10-07,pause
6882,2024-11-20,resume
6883,2024-04-07,start
6884,2024-04-17,start
6884,2024-05-21,pause
6884,2024-08-18,resume
6884,2024-11-07,cancel
6885,2024-11-10,start
6886,2024-09-27,start
6887,2024-05-14,start
6887,2024-07-29,pause
6887,2024-10-05,resume
6887,2024-12-12,pause
6888,2024-03-15,start
6888,2024-09-21,cancel
6889,2024-02-02,start
6889,2024-05-30,cancel
6890,2024-06-13,start
6890,2024-08-28,pause
6890,2024-11-04,resume
6891,2024-10-18,start
6892,2024-06-24,start
6892,2024-10-12,cancel
6893,2024-08-12,start
6894,2024-01-03,start
6894,2024-02-27,cancel
6895,2024-05-16,start
6895,2024-06-20,pause
6895,2024-07-25,resume
6895,2024-09-28,pause
6895,2024-11-11,resume
6896,2024-01-10,start
6896,2024-10-07,cancel
6897,2024-08-04,start
6898,2024-10-06,start
6898,2024-12-20,cancel
6899,2024-03-21,start
6900,2024-07-04,start
6901,2024-08-20,start
6902,2024-06-05,start
6902,2024-09-15,pause
6902,2024-11-22,resume
6903,2024-05-16,start
6903,2024-11-28,pause
6904,2024-02-09,start
6905,2024-06-25,start
6905,2024-07-27,pause
6905,2024-10-14,resume
6906,2024-09-09,start
6907,2024-10-28,start
6908,2024-05-12,start
6908,2024-06-04,pause
6908,2024-07-09,resume
6909,2024-09-06,start
6910,2024-04-04,start
6910,2024-08-20,cancel
6911,2024-05-03,start
6911,2024-09-10,pause
6911,2024-10-17,resume
6912,2024-07-05,start
6913,2024-09-08,start
6914,2024-01-22,start
6915,2024-10-07,start
6916,2024-05-06,start
6916,2024-10-01,cancel
6917,2024-04-09,start
6918,2024-04-04,start
6918,2024-06-14,pause
6918,2024-07-16,resume
6919,2024-05-17,start
6919,2024-12-21,pause
6920,2024-05-10,start
6920,2024-07-27,pause
6920,2024-09-05,resume
6920,2024-10-21,cancel
6921,2024-02-28,start
6921,2024-12-18,cancel
6922,2024-03-19,start
6922,2024-07-16,cancel
6923,2024-07-11,start
6923,2024-09-25,cancel
6924,2024-01-07,start
6925,2024-10-27,start
6926,2024-09-16,start
6927,2024-05-13,start
6927,2024-06-22,cancel
6928,2024-05-28,start
6928,2024-09-15,pause
6928,2024-12-12,resume
6929,2024-08-21,start
6930,2024-08-18,start
6930,2024-10-15,cancel
6931,2024-05-01,start
6931,2024-09-26,pause
6931,2024-11-30,resume
6932,2024-07-15,start
6933,2024-11-18,start
6934,2024-05-12,start
6934,2024-06-20,pause
6934,2024-08-11,resume
6934,2024-09-17,cancel
6935,2024-04-15,start
6935,2024-07-02,pause
6935,2024-08-10,resume
6935,2024-12-11,pause
6936,2024-04-24,start
6936,2024-08-07,pause
6936,2024-09-14,resume
6936,2024-10-28,pause
6936,2024-12-21,resume
6937,2024-10-12,start
6938,2024-02-14,start
6938,2024-12-18,cancel
6939,2024-10-13,start
6939,2024-11-13,cancel
6940,2024-02-12,start
6940,2024-04-03,cancel
6941,2024-01-11,start
6942,2024-01-08,start
6943,2024-08-21,start
6944,2024-07-20,start
6945,2024-06-17,start
6945,2024-11-01,pause
6946,2024-02-29,start
6947,2024-07-30,start
6947,2024-12-04,cancel
6948,2024-08-24,start
6949,2024-04-29,start
6950,2024-06-05,start
6950,2024-08-28,cancel
6951,2024-07-24,start
6951,2024-09-22,cancel
6952,2024-03-21,start
6953,2024-08-10,start
6954,2024-05-11,start
6954,2024-07-31,pause
6954,2024-09-19,resume
6954,2024-10-16,pause
6955,2024-06-22,start
6955,2024-08-04,cancel
6956,2024-07-19,start
6957,2024-05-30,start
6957,2024-09-16,pause
6957,2024-11-18,resume
6958,2024-05-09,start
6958,2024-08-11,pause
6958,2024-10-28,resume
6959,2024-08-20,start
6960,2024-05-24,start
6960,2024-12-04,pause
6961,2024-11-21,start
6962,2024-09-08,start
6963,2024-04-14,start
6963,2024-06-15,pause
6963,2024-09-09,resume
6964,2024-07-06,start
6965,2024-04-12,start
6965,2024-08-15,cancel
6966,2024-11-24,start
6967,2024-11-13,start
6968,2024-08-01,start
6968,2024-11-29,cancel
6969,2024-03-02,start
6969,2024-04-28,cancel
6970,2024-04-29,start
6970,2024-05-25,pause
6970,2024-08-10,resume
6970,2024-11-06,pause
6971,2024-06-26,start
6971,2024-08-04,cancel
6972,2024-04-18,start
6972,2024-05-12,pause
6972,2024-07-05,resume
6972,2024-08-26,pause
6972,2024-11-08,resume
6973,2024-08-29,start
6973,2024-11-20,cancel
6974,2024-04-14,start
6974,2024-11-27,pause
6975,2024-07-04,start
6976,2024-05-18,start
6976,2024-07-18,pause
6976,2024-09-27,resume
6977,2024-01-15,start
6978,2024-03-17,start
6979,2024-11-07,start
6980,2024-08-11,start
6980,2024-09-16,cancel
6981,2024-03-23,start
6981,2024-09-29,cancel
6982,2024-03-31,start
6982,2024-06-07,pause
6982,2024-08-01,resume
6983,2024-10-25,start
6984,2024-11-04,start
6985,2024-08-11,start
6985,2024-10-24,cancel
6986,2024-02-19,start
6986,2024-12-15,cancel
6987,2024-11-19,start
6988,2024-05-15,start
6988,2024-09-19,pause
6988,2024-11-08,resume
6989,2024-02-04,start
6989,2024-03-06,cancel
6990,2024-05-26,start
6991,2024-07-31,start
6992,2024-07-22,start
6992,2024-11-04,cancel
6993,2024-08-07,start
6993,2024-12-18,cancel
6994,2024-06-10,start
6994,2024-08-10,cancel
6995,2024-01-10,start
6995,2024-07-13,cancel
6996,2024-01-12,start
6997,2024-02-08,start
6997,2024-08-06,cancel
6998,2024-04-22,start
6998,2024-07-11,pause
6998,2024-09-02,resume
6999,2024-07-01,start
6999,2024-07-25,cancel
7000,2024-01-11,start
7001,2024-11-21,start
7002,2024-11-08,start
7003,2024-10-22,start
7004,2024-03-13,start
7005,2024-10-17,start
7006,2024-01-13,start
7007,2024-01-14,start
7008,2024-09-05,start
7009,2024-02-27,start
7010,2024-06-17,start
7010,2024-08-08,cancel
7011,2024-05-10,start
7011,2024-10-06,pause
7011,2024-11-13,resume
7012,2024-03-06,start
7013,2024-06-06,start
7013,2024-07-18,pause
7013,2024-09-18,resume
7013,2024-10-16,pause
7013,2024-12-19,resume
7014,2024-10-23,start
7015,2024-01-03,start
7015,2024-12-18,cancel
7016,2024-05-31,start
7016,2024-09-23,pause
7016,2024-12-05,resume
7017,2024-03-30,start
7017,2024-11-05,cancel
7018,2024-05-05,start
7018,2024-06-20,cancel
7019,2024-01-07,start
7019,2024-05-09,cancel
7020,2024-05-27,start
7020,2024-08-13,pause
7020,2024-09-25,resume
7021,2024-03-20,start
7022,2024-02-17,start
7022,2024-05-01,cancel
7023,2024-04-07,start
7023,2024-12-15,pause
7024,2024-07-11,start
7025,2024-06-24,start
7025,2024-10-23,pause
7025,2024-12-17,resume
7026,2024-01-02,start
7027,2024-08-25,start
7028,2024-01-06,start
7028,2024-03-12,cancel
7029,2024-03-21,start
7030,2024-01-13,start
7030,2024-06-15,cancel
7031,2024-10-17,start
7032,2024-04-26,start
7032,2024-07-21,pause
7032,2024-08-28,resume
7032,2024-10-29,pause
7032,2024-12-21,resume
7033,2024-02-18,start
7033,2024-11-18,cancel
7034,2024-06-19,start
7035,2024-04-16,start
7035,2024-11-04,pause
7036,2024-10-17,start
7037,2024-03-05,start
7037,2024-09-28,cancel
7038,2024-04-01,start
7039,2024-10-30,start
7040,2024-04-04,start
7040,2024-09-12,pause
7040,2024-11-16,resume
7041,2024-02-13,start
7042,2024-05-24,start
7042,2024-08-14,pause
7042,2024-10-27,resume
7043,2024-03-25,start
7044,2024-08-21,start
7045,2024-11-02,start
7046,2024-04-01,start
7046,2024-05-25,pause
7046,2024-06-24,resume
7046,2024-08-23,pause
7046,2024-10-18,resume
7047,2024-04-22,start
7047,2024-10-07,pause
7047,2024-11-15,resume
7048,2024-10-31,start
7049,2024-03-05,start
7049,2024-08-12,cancel
7050,2024-03-28,start
7051,2024-07-29,start
7052,2024-06-27,start
7052,2024-12-09,pause
7053,2024-01-23,start
7053,2024-04-21,cancel
7054,2024-05-18,start
7054,2024-08-07,pause
7054,2024-10-24,resume
7055,2024-02-21,start
7055,2024-05-04,cancel
7056,2024-02-21,start
7057,2024-03-18,start
7057,2024-10-20,cancel
7058,2024-03-04,start
7059,2024-09-26,start
7060,2024-04-21,start
7060,2024-09-22,cancel
7061,2024-09-15,start
7062,2024-10-09,start
7063,2024-08-16,start
7064,2024-06-11,start
7064,2024-11-15,pause
7065,2024-08-16,start
7066,2024-08-16,start
7067,2024-11-14,start
7068,2024-09-21,start
7068,2024-10-23,cancel
7069,2024-03-28,start
7070,2024-02-23,start
7070,2024-03-20,cancel
7071,2024-10-22,start
7071,2024-11-17,cancel
7072,2024-01-24,start
7072,2024-05-04,cancel
7073,2024-10-07,start
7074,2024-08-07,start
7075,2024-10-28,start
7076,2024-08-31,start
