account_id,signup_date,plan,seats
7060,2024-04-21,team,17
7061,2024-09-15,enterprise,20
7062,2024-10-09,team,19
7063,2024-08-16,business,30
7064,2024-06-11,business,7
7065,2024-08-16,business,27
7066,2024-08-16,business,22
7067,2024-11-14,team,39
7068,2024-09-21,team,21
7069,2024-03-28,business,29
7070,2024-02-23,business,23
7071,2024-10-22,team,28
7072,2024-01-24,business,7
7073,2024-10-07,enterprise,21
7074,2024-08-07,business,20
7075,2024-10-28,team,20
7076,2024-08-31,enterprise,19
7077,2024-01-05,enterprise,26
7078,2024-10-29,team,29
7079,2024-01-18,team,40
7080,2024-11-15,team,3
7081,2024-05-04,team,12
7082,2024-10-21,team,33
7083,2024-07-22,team,13
7084,2024-04-08,team,39
7085,2024-10-23,team,21
7086,2024-05-25,team,24
7087,2024-06-01,team,26
7088,2024-11-23,team,22
7089,2024-07-22,team,18
7090,2024-01-15,team,40
7091,2024-06-08,enterprise,17
7092,2024-07-06,enterprise,29
7093,2024-04-04,team,27
7094,2024-04-11,business,20
7095,2024-02-01,business,37
7096,2024-04-08,team,20
7097,2024-01-12,team,33
7098,2024-06-11,team,4
7099,2024-03-25,enterprise,4
7100,2024-02-01,business,20
7101,2024-02-11,team,10
7102,2024-08-20,business,9
7103,2024-06-01,enterprise,26
7104,2024-05-08,team,30
7105,2024-07-03,business,20
7106,2024-09-08,enterprise,13
7107,2024-09-04,enterprise,3
7108,2024-04-16,team,2
7109,2024-09-17,team,3
7110,2024-04-25,business,14
7111,2024-02-15,business,9
7112,2024-06-02,team,34
7113,2024-08-31,team,4
7114,2024-04-09,team,22
7115,2024-01-15,team,18
7116,2024-10-30,business,28
7117,2024-03-29,team,38
7118,2024-10-19,team,14
7119,2024-07-05,team,16
7120,2024-09-11,business,26
7121,2024-04-29,enterprise,35
7122,2024-05-15,team,33
7123,2024-05-13,team,30
7124,2024-11-03,business,33
7125,2024-05-05,enterprise,5
7126,2024-11-11,business,23
7127,2024-03-04,enterprise,33
7128,2024-07-04,team,32
7129,2024-02-09,team,3
7130,2024-04-28,team,12
7131,2024-05-06,business,39
7132,2024-01-12,team,14
7133,2024-03-07,team,8
7134,2024-07-07,enterprise,30
7135,2024-10-03,business,14
7136,2024-01-19,team,4
7137,2024-05-09,team,36
7138,2024-02-02,team,7
7139,2024-03-29,team,27
7140,2024-02-05,enterprise,19
7141,2024-01-18,enterprise,36
7142,2024-01-27,team,14
7143,2024-09-09,team,20
7144,2024-06-24,business,37
7145,2024-10-04,team,13
7146,2024-10-10,team,4
7147,2024-11-05,business,38
7148,2024-04-25,enterprise,31
7149,2024-02-14,business,19
7150,2024-05-16,business,4
7151,2024-09-04,team,15
7152,2024-02-11,enterprise,25
7153,2024-02-09,team,12
7154,2024-11-25,team,32
7155,2024-08-20,team,16
7156,2024-03-25,enterprise,23
7157,2024-01-07,business,14
7158,2024-05-05,team,11
7159,2024-03-03,enterprise,16
7160,2024-08-28,business,31
7161,2024-08-03,team,17
7162,2024-04-11,team,11
7163,2024-02-23,enterprise,29
7164,2024-08-04,business,21
7165,2024-10-27,team,26
7166,2024-10-19,business,24
7167,2024-07-27,enterprise,36
7168,2024-05-14,team,15
7169,2024-05-09,team,36
7170,2024-09-14,team,9
7171,2024-04-19,team,38
7172,2024-02-03,team,22
7173,2024-04-09,team,35
7174,2024-08-12,business,24
7175,2024-06-26,enterprise,30
7176,2024-05-09,enterprise,34
7177,2024-06-27,business,27
7178,2024-03-08,team,9
7179,2024-07-20,team,7
7180,2024-10-19,business,25
7181,2024-11-03,team,2
7182,2024-11-16,team,19
7183,2024-08-12,team,4
7184,2024-10-22,enterprise,24
7185,2024-07-30,team,8
7186,2024-05-06,team,40
7187,2024-10-15,business,13
7188,2024-07-31,team,12
7189,2024-08-28,team,35
7190,2024-03-08,enterprise,34
7191,2024-10-24,business,16
7192,2024-03-09,enterprise,3
7193,2024-05-08,team,11
7194,2024-04-10,business,12
7195,2024-04-01,team,38
7196,2024-03-20,team,22
7197,2024-05-08,enterprise,36
7198,2024-09-27,enterprise,23
7199,2024-05-10,enterprise,27
7200,2024-10-18,team,34
7201,2024-04-25,team,34
7202,2024-04-17,team,9
7203,2024-01-11,enterprise,37
7204,2024-01-08,team,16
7205,2024-08-21,business,7
7206,2024-01-29,team,21
7207,2024-09-22,business,38
7208,2024-01-31,enterprise,11
7209,2024-07-27,business,39
7210,2024-06-27,enterprise,32
7211,2024-07-31,business,40
7212,2024-04-05,team,35
7213,2024-02-18,team,9
7214,2024-02-22,team,7
7215,2024-05-04,enterprise,8
7216,2024-03-27,team,34
7217,2024-10-12,business,10
7218,2024-10-25,team,33
7219,2024-05-16,team,32
7220,2024-05-04,enterprise,28
7221,2024-07-12,team,34
7222,2024-08-10,team,19
7223,2024-01-17,team,22
7224,2024-11-03,enterprise,7
7225,2024-11-04,business,20
7226,2024-03-28,enterprise,25
7227,2024-07-28,team,36
7228,2024-08-24,business,5
7229,2024-05-15,team,10
7230,2024-05-30,business,26
7231,2024-01-10,team,13
7232,2024-04-07,business,25
7233,2024-02-13,team,36
7234,2024-09-05,business,22
7235,2024-03-31,team,13
7236,2024-04-23,team,2
7237,2024-05-09,enterprise,20
7238,2024-11-24,team,31
7239,2024-07-15,team,23
7240,2024-03-13,team,17
7241,2024-08-31,team,6
7242,2024-06-15,team,33
7243,2024-09-01,business,6
7244,2024-01-02,business,39
7245,2024-03-11,team,28
7246,2024-02-20,business,25
7247,2024-05-27,team,32
7248,2024-10-03,enterprise,33
7249,2024-03-31,business,33
7250,2024-08-30,team,20
7251,2024-06-20,team,29
7252,2024-10-20,team,15
7253,2024-04-07,enterprise,37
7254,2024-05-13,enterprise,32
7255,2024-01-12,team,38
7256,2024-09-27,team,22
7257,2024-07-22,team,21
7258,2024-08-12,business,8
7259,2024-03-29,enterprise,36
7260,2024-08-15,business,39
7261,2024-06-20,enterprise,25
7262,2024-04-22,team,16
7263,2024-06-17,enterprise,3
7264,2024-09-01,team,22
7265,2024-09-21,business,13
7266,2024-10-02,team,18
7267,2024-04-21,team,15
7268,2024-01-10,enterprise,23
7269,2024-03-15,enterprise,25
7270,2024-07-31,enterprise,2
7271,2024-11-07,team,9
7272,2024-09-01,enterprise,30
7273,2024-08-18,team,28
7274,2024-01-01,enterprise,39
7275,2024-07-25,team,11
7276,2024-08-14,business,12
7277,2024-08-07,team,5
7278,2024-06-30,business,38
7279,2024-05-24,business,40
7280,2024-11-13,team,25
7281,2024-01-05,enterprise,15
7282,2024-04-01,business,21
7283,2024-05-10,enterprise,21
7284,2024-02-22,business,22
7285,2024-10-02,business,29
7286,2024-04-12,team,16
7287,2024-03-02,team,16
7288,2024-02-27,enterprise,12
7289,2024-06-28,business,20
7290,2024-11-05,team,10
7291,2024-09-04,team,5
7292,2024-08-18,enterprise,34
7293,2024-08-06,team,17
7294,2024-06-17,team,17
7295,2024-09-30,team,30
7296,2024-07-29,business,7
7297,2024-02-02,team,9
7298,2024-10-15,enterprise,37
7299,2024-04-04,team,32
7300,2024-02-26,team,38
7301,2024-04-28,team,40
7302,2024-06-16,business,36
7303,2024-01-24,team,21
7304,2024-06-28,business,15
7305,2024-07-04,business,8
7306,2024-10-27,enterprise,19
7307,2024-11-09,business,14
7308,2024-06-12,team,14
7309,2024-05-06,enterprise,29
7310,2024-01-08,team,27
7311,2024-10-04,team,5
7312,2024-08-26,team,13
7313,2024-06-22,enterprise,20
7314,2024-07-22,enterprise,20
7315,2024-10-21,enterprise,17
7316,2024-05-17,business,37
7317,2024-02-21,enterprise,15
7318,2024-09-07,team,20
7319,2024-10-22,enterprise,22
7320,2024-03-17,team,16
7321,2024-06-16,team,32
7322,2024-06-03,team,17
7323,2024-07-13,team,26
7324,2024-05-01,enterprise,21
7325,2024-05-14,team,22
7326,2024-11-02,business,33
7327,2024-08-23,business,37
7328,2024-03-28,team,12
7329,2024-06-30,enterprise,14
7330,2024-11-06,business,22
7331,2024-08-21,team,22
7332,2024-07-03,team,23
7333,2024-07-31,team,24
7334,2024-05-11,business,36
7335,2024-11-04,team,34
7336,2024-11-07,enterprise,36
7337,2024-06-20,enterprise,35
7338,2024-07-11,team,20
7339,2024-03-04,business,28
7340,2024-06-26,business,28
7341,2024-09-20,enterprise,26
7342,2024-06-15,team,25
7343,2024-04-24,team,27
7344,2024-04-24,team,17
7345,2024-08-23,business,9
7346,2024-03-04,team,7
7347,2024-09-16,enterprise,12
7348,2024-02-26,business,26
7349,2024-04-07,business,24
7350,2024-03-14,enterprise,14
7351,2024-01-08,enterprise,26
7352,2024-10-21,team,40
7353,2024-10-20,team,27
7354,2024-05-28,business,40
7355,2024-05-26,team,9
7356,2024-06-27,team,8
7357,2024-03-30,team,18
7358,2024-07-13,business,13
7359,2024-05-13,business,13
7360,2024-05-07,enterprise,10
7361,2024-06-21,team,35
7362,2024-08-22,enterprise,23
7363,2024-05-11,enterprise,8
7364,2024-05-21,enterprise,21
7365,2024-11-18,enterprise,21
7366,2024-03-11,team,23
7367,2024-06-14,team,18
7368,2024-11-06,enterprise,26
7369,2024-07-22,enterprise,36
7370,2024-02-04,team,34
7371,2024-02-18,team,19
7372,2024-11-15,team,33
7373,2024-11-01,enterprise,20
7374,2024-05-05,team,13
7375,2024-04-09,team,7
7376,2024-08-18,business,36
7377,2024-09-03,team,5
7378,2024-07-25,team,33
7379,2024-08-17,enterprise,2
7380,2024-05-16,team,4
7381,2024-09-10,team,17
7382,2024-09-01,enterprise,3
7383,2024-05-18,business,3
7384,2024-07-18,enterprise,10
7385,2024-08-20,enterprise,37
7386,2024-02-04,enterprise,19
7387,2024-05-20,business,8
7388,2024-09-09,business,31
7389,2024-01-06,enterprise,18
7390,2024-08-21,team,9
7391,2024-11-16,team,40
7392,2024-06-07,team,28
7393,2024-03-27,team,37
7394,2024-04-09,enterprise,35
7395,2024-04-11,team,40
7396,2024-08-23,team,19
7397,2024-10-21,team,13
7398,2024-11-16,team,13
7399,2024-07-15,team,20
7400,2024-06-12,enterprise,8
7401,2024-09-18,enterprise,9
7402,2024-11-03,team,16
7403,2024-09-18,team,33
7404,2024-05-18,enterprise,11
7405,2024-02-26,team,37
7406,2024-08-17,team,31
7407,2024-03-01,team,32
7408,2024-11-25,business,19
7409,2024-10-08,team,26
7410,2024-02-01,team,12
7411,2024-08-27,business,10
7412,2024-03-08,team,12
7413,2024-02-17,team,38
7414,2024-10-28,team,37
7415,2024-02-27,team,12
7416,2024-07-27,enterprise,13
7417,2024-02-08,team,27
7418,2024-06-24,team,7
7419,2024-09-17,enterprise,37
7420,2024-06-06,team,31
7421,2024-04-23,team,12
7422,2024-11-25,team,9
7423,2024-11-22,team,27
7424,2024-07-28,team,12
7425,2024-07-08,business,8
7426,2024-09-14,enterprise,13
7427,2024-07-13,business,24
7428,2024-09-05,team,13
7429,2024-02-23,team,33
7430,2024-11-03,team,3
7431,2024-05-09,enterprise,39
7432,2024-09-11,enterprise,7
7433,2024-09-12,enterprise,35
7434,2024-03-05,business,25
7435,2024-10-23,business,4
7436,2024-05-06,business,10
7437,2024-06-23,business,3
7438,2024-03-11,enterprise,5
7439,2024-08-31,business,28
7440,2024-07-19,business,3
7441,2024-08-12,enterprise,27
7442,2024-05-01,team,38
7443,2024-11-24,team,7
7444,2024-10-26,team,19
7445,2024-10-27,team,6
7446,2024-08-04,enterprise,35
7447,2024-07-11,business,38
7448,2024-02-18,business,35
7449,2024-04-12,team,16
7450,2024-07-28,enterprise,11
7451,2024-10-25,business,40
7452,2024-04-18,business,32
7453,2024-10-14,enterprise,34
7454,2024-06-05,team,5
7455,2024-03-11,team,37
7456,2024-02-22,business,28
7457,2024-03-06,business,8
7458,2024-09-21,team,16
7459,2024-03-14,enterprise,14
7460,2024-07-23,enterprise,11
7461,2024-07-10,team,23
7462,2024-03-16,team,14
7463,2024-05-24,team,7
7464,2024-06-08,business,10
7465,2024-06-05,business,2
7466,2024-04-01,team,24
7467,2024-03-26,team,31
7468,2024-11-13,team,30
7469,2024-09-18,enterprise,26
7470,2024-09-30,team,7
7471,2024-09-06,team,28
7472,2024-03-06,enterprise,38
7473,2024-10-14,enterprise,37
7474,2024-08-14,team,19
7475,2024-03-23,enterprise,31
7476,2024-02-18,business,23
7477,2024-08-20,team,33
7478,2024-06-10,enterprise,37
7479,2024-10-10,business,25
7480,2024-11-21,team,12
7481,2024-02-11,team,29
7482,2024-08-22,team,35
7483,2024-09-06,enterprise,12
7484,2024-04-19,team,24
7485,2024-01-19,business,25
7486,2024-05-04,enterprise,25
7487,2024-03-12,team,37
7488,2024-05-20,enterprise,26
7489,2024-08-30,team,9
7490,2024-04-26,business,35
7491,2024-02-04,business,13
7492,2024-06-14,team,28
7493,2024-08-23,enterprise,8
7494,2024-04-20,team,28
7495,2024-07-22,team,11
7496,2024-05-26,enterprise,24
7497,2024-07-07,team,23
7498,2024-01-14,business,37
7499,2024-11-25,enterprise,2
7500,2024-09-16,team,17
7501,2024-03-04,enterprise,12
7502,2024-03-06,team,38
7503,2024-02-04,team,16
7504,2024-07-29,enterprise,10
7505,2024-07-04,team,29
7506,2024-10-06,enterprise,39
7507,2024-03-13,team,7
7508,2024-01-18,team,19
7509,2024-07-17,team,37
7510,2024-06-24,team,25
7511,2024-08-01,business,11
7512,2024-01-31,team,21
7513,2024-02-10,team,38
7514,2024-09-25,business,17
7515,2024-01-09,team,15
7516,2024-07-22,team,6
7517,2024-01-04,business,4
7518,2024-04-27,business,18
7519,2024-03-05,team,7
7520,2024-11-21,business,7
7521,2024-01-22,enterprise,8
7522,2024-06-24,team,22
7523,2024-04-27,team,30
7524,2024-05-30,team,18
7525,2024-08-26,team,2
7526,2024-07-17,enterprise,22
7527,2024-10-23,enterprise,8
7528,2024-11-11,enterprise,15
7529,2024-04-30,business,28
7530,2024-04-05,business,7
7531,2024-06-21,enterprise,39
7532,2024-09-17,team,10
7533,2024-02-26,business,24
7534,2024-10-24,business,2
7535,2024-04-02,team,21
7536,2024-07-07,team,16
7537,2024-10-07,team,9
7538,2024-07-26,business,13
7539,2024-07-29,enterprise,6
7540,2024-06-11,team,14
7541,2024-05-13,enterprise,9
7542,2024-01-17,team,21
7543,2024-01-12,enterprise,2
7544,2024-06-13,team,25
7545,2024-08-03,business,33
7546,2024-08-13,enterprise,2
7547,2024-08-05,enterprise,36
7548,2024-07-24,business,4
7549,2024-04-13,team,4
7550,2024-05-08,team,32
7551,2024-10-20,team,33
7552,2024-01-30,team,28
7553,2024-01-05,team,14
7554,2024-04-16,team,15
7555,2024-03-06,team,27
7556,2024-06-20,enterprise,19
7557,2024-05-25,enterprise,38
7558,2024-09-14,enterprise,34
7559,2024-02-22,business,33
7560,2024-07-26,team,14
7561,2024-05-03,business,5
7562,2024-03-26,team,6
7563,2024-01-21,team,8
7564,2024-06-11,business,22
7565,2024-03-20,business,7
7566,2024-10-05,team,39
7567,2024-02-09,enterprise,14
7568,2024-05-09,team,13
7569,2024-05-12,team,16
7570,2024-07-02,business,15
7571,2024-03-18,enterprise,27
7572,2024-01-22,enterprise,14
7573,2024-06-25,team,16
7574,2024-06-18,team,15
7575,2024-05-24,team,30
7576,2024-01-16,team,34
7577,2024-08-26,enterprise,3
7578,2024-07-25,enterprise,10
7579,2024-08-23,business,30
7580,2024-04-15,enterprise,21
7581,2024-09-21,enterprise,40
7582,2024-11-11,business,22
7583,2024-04-14,business,9
7584,2024-07-23,enterprise,34
7585,2024-03-01,business,24
7586,2024-09-05,team,38
7587,2024-09-30,team,31
7588,2024-11-05,team,36
7589,2024-05-12,team,13
7590,2024-05-12,enterprise,16
7591,2024-06-01,team,20
7592,2024-06-07,team,28
7593,2024-06-25,team,33
7594,2024-04-14,business,40
7595,2024-05-09,business,38
7596,2024-05-08,team,37
7597,2024-06-19,team,9
7598,2024-05-04,team,15
7599,2024-02-03,enterprise,14
7600,2024-01-15,enterprise,31
7601,2024-01-09,business,33
7602,2024-07-19,team,29
7603,2024-01-28,business,28
7604,2024-03-15,business,34
7605,2024-11-10,business,8
7606,2024-10-20,enterprise,21
7607,2024-10-14,team,34
7608,2024-03-07,team,24
7609,2024-04-18,team,4
7610,2024-06-14,team,35
7611,2024-03-31,team,2
7612,2024-04-20,enterprise,15
7613,2024-10-12,team,19
7614,2024-08-24,business,19
7615,2024-10-03,team,15
7616,2024-10-21,team,14
7617,2024-03-29,team,21
7618,2024-10-13,enterprise,28
7619,2024-01-11,business,31
7620,2024-05-30,team,15
7621,2024-04-08,team,22
7622,2024-01-10,enterprise,7
7623,2024-07-31,enterprise,23
7624,2024-07-02,enterprise,26
7625,2024-08-02,business,32
7626,2024-06-07,team,2
7627,2024-11-24,business,21
7628,2024-09-27,business,28
7629,2024-01-14,business,6
7630,2024-10-27,enterprise,7
7631,2024-03-14,enterprise,31
7632,2024-01-22,team,25
7633,2024-05-07,enterprise,24
7634,2024-03-31,enterprise,12
7635,2024-09-25,team,31
7636,2024-04-28,business,20
7637,2024-04-16,enterprise,11
7638,2024-11-14,team,7
7639,2024-10-20,enterprise,7
7640,2024-06-22,team,38
7641,2024-04-18,team,3
7642,2024-03-03,team,32
7643,2024-09-30,enterprise,38
7644,2024-03-30,team,19
7645,2024-01-30,business,37
7646,2024-01-29,business,18
7647,2024-05-21,team,8
7648,2024-03-22,business,24
7649,2024-04-03,business,12
7650,2024-05-30,enterprise,21
7651,2024-09-22,team,19
7652,2024-04-03,enterprise,20
7653,2024-06-13,team,31
7654,2024-04-16,team,25
7655,2024-11-13,enterprise,16
7656,2024-03-03,team,21
7657,2024-03-03,enterprise,26
7658,2024-09-15,team,38
7659,2024-09-25,team,19
7660,2024-01-23,enterprise,4
7661,2024-03-19,team,28
7662,2024-01-28,business,12
7663,2024-04-28,team,15
7664,2024-01-04,business,35
7665,2024-05-05,team,26
7666,2024-08-31,business,37
7667,2024-03-01,team,35
7668,2024-07-01,team,37
7669,2024-01-13,business,11
7670,2024-04-03,team,13
7671,2024-06-05,team,6
7672,2024-04-24,business,18
7673,2024-01-27,team,31
7674,2024-02-22,enterprise,25
7675,2024-05-14,team,17
7676,2024-06-18,enterprise,16
7677,2024-09-30,enterprise,2
7678,2024-07-14,team,6
7679,2024-10-06,team,21
7680,2024-03-28,business,28
7681,2024-01-20,team,37
7682,2024-11-06,team,38
7683,2024-04-12,team,27
7684,2024-07-17,enterprise,16
7685,2024-05-14,business,15
7686,2024-09-11,team,7
7687,2024-08-22,team,19
7688,2024-10-27,enterprise,38
7689,2024-06-19,enterprise,4
7690,2024-09-04,enterprise,5
7691,2024-04-30,business,5
7692,2024-07-16,enterprise,18
7693,2024-02-29,team,3
7694,2024-04-07,team,29
7695,2024-09-09,enterprise,6
7696,2024-01-30,enterprise,13
7697,2024-04-14,enterprise,20
7698,2024-02-23,team,32
7699,2024-04-05,team,9
7700,2024-11-05,team,31
7701,2024-04-29,team,14
7702,2024-08-26,team,9
7703,2024-11-01,business,19
7704,2024-06-07,team,38
7705,2024-07-18,business,22
7706,2024-07-13,team,3
7707,2024-03-17,team,18
7708,2024-07-21,business,25
7709,2024-04-27,team,10
7710,2024-11-22,business,8
7711,2024-03-13,business,22
7712,2024-06-11,enterprise,7
7713,2024-05-14,team,17
7714,2024-09-23,enterprise,19
7715,2024-01-14,team,22
7716,2024-02-19,team,7
7717,2024-06-08,team,32
7718,2024-04-26,team,38
7719,2024-11-21,enterprise,19
7720,2024-09-12,business,37
7721,2024-08-22,team,40
7722,2024-05-15,enterprise,18
7723,2024-03-07,team,12
7724,2024-04-05,business,24
7725,2024-11-23,business,39
7726,2024-01-09,business,12
7727,2024-03-23,team,40
7728,2024-06-22,business,40
7729,2024-09-10,business,24
7730,2024-09-10,team,14
7731,2024-05-23,team,24
7732,2024-10-13,business,2
7733,2024-09-25,team,36
7734,2024-06-09,business,35
7735,2024-04-07,team,40
7736,2024-09-26,team,8
7737,2024-10-20,team,9
7738,2024-03-24,team,15
7739,2024-08-31,enterprise,15
7740,2024-04-04,team,9
7741,2024-01-15,team,39
7742,2024-07-21,enterprise,22
7743,2024-03-16,business,20
7744,2024-05-21,team,19
7745,2024-02-01,business,28
7746,2024-03-22,team,11
7747,2024-03-22,business,31
7748,2024-11-05,team,14
7749,2024-02-25,enterprise,20
7750,2024-05-21,enterprise,30
7751,2024-06-28,enterprise,29
7752,2024-02-05,team,34
7753,2024-01-22,business,21
7754,2024-06-15,team,22
7755,2024-05-27,team,10
7756,2024-06-22,business,17
7757,2024-03-08,team,10
7758,2024-09-06,business,5
7759,2024-08-30,enterprise,7
7760,2024-03-24,business,7
7761,2024-03-18,business,27
7762,2024-08-27,enterprise,31
7763,2024-05-14,team,12
7764,2024-01-28,team,24
7765,2024-08-21,team,8
7766,2024-03-05,business,38
7767,2024-04-28,business,23
7768,2024-01-22,team,6
7769,2024-04-30,team,2
7770,2024-01-16,team,9
7771,2024-09-19,business,6
7772,2024-06-06,enterprise,18
7773,2024-03-28,team,28
7774,2024-08-21,business,7
7775,2024-10-05,enterprise,35
7776,2024-04-23,team,18
7777,2024-04-25,team,39
7778,2024-08-12,team,36
7779,2024-05-06,business,19
7780,2024-08-08,enterprise,30
7781,2024-05-11,team,10
7782,2024-08-28,team,15
7783,2024-04-16,business,27
7784,2024-08-25,business,3
7785,2024-03-18,team,33
7786,2024-10-13,team,29
7787,2024-06-20,team,39
7788,2024-01-22,business,20
7789,2024-09-28,team,2
7790,2024-06-26,team,23
7791,2024-02-27,business,14
7792,2024-03-01,team,31
7793,2024-08-16,business,19
7794,2024-09-13,team,32
7795,2024-03-01,business,30
7796,2024-05-15,business,4
7797,2024-10-22,team,35
7798,2024-10-30,team,3
7799,2024-11-05,team,18
7800,2024-10-15,enterprise,40
7801,2024-06-06,team,15
7802,2024-08-03,enterprise,32
7803,2024-05-21,team,28
7804,2024-03-25,business,32
7805,2024-11-12,team,30
7806,2024-09-01,team,15
7807,2024-02-26,team,15
7808,2024-07-31,team,24
7809,2024-11-09,team,19
7810,2024-08-11,enterprise,36
7811,2024-10-08,team,27
7812,2024-10-27,business,11
7813,2024-03-01,team,30
7814,2024-07-20,business,26
7815,2024-03-05,business,32
7816,2024-03-06,team,26
7817,2024-02-28,enterprise,22
7818,2024-01-03,team,12
7819,2024-04-18,team,22
7820,2024-10-07,team,19
7821,2024-10-02,business,12
7822,2024-10-02,team,35
7823,2024-03-16,enterprise,40
7824,2024-09-28,team,2
