ticket_id,date,location,covers,food,drink,tip,payment
5639,2024-11-09,Downtown,1,23,14,3.72,card
5640,2024-11-09,Downtown,5,60,70,17.99,card
5641,2024-11-09,Riverside,5,145,30,27.83,card
5642,2024-11-09,Riverside,5,80,65,12.56,cash
5643,2024-11-09,Riverside,4,52,28,8.55,card
5644,2024-11-09,Riverside,5,65,15,10.12,card
5645,2024-11-09,Riverside,4,84,32,13,cash
5646,2024-11-09,Airport,2,46,10,9.25,card
5647,2024-11-09,Airport,1,13,7,2.74,card
5648,2024-11-09,Airport,4,92,24,16.01,card
5649,2024-11-09,,1,23,11,4.7,card
5650,2024-11-09,Mall,1,23,12,4.65,card
5651,2024-11-09,Mall,5,80,60,27.48,card
5652,2024-11-09,Mall,5,95,40,9.26,cash
5653,2024-11-10,Downtown,3,48,42,13.92,card
5654,2024-11-10,Downtown,1,23,14,4.47,card
5655,2024-11-10,Downtown,6,156,36,36.79,card
5656,2024-11-10,Downtown,5,80,30,14.66,card
5657,2024-11-10,Downtown,3,66,33,8.16,cash
5658,2024-11-10,Riverside,1,19,8,1.48,cash
5659,2024-11-10,Riverside,3,63,21,30.08,card
5660,2024-11-10,,5,95,35,-10.16,card
5661,2024-11-10,Riverside,6,120,42,10.21,cash
5662,2024-11-10,Riverside,4,52,24,5.09,cash
5663,2024-11-10,Riverside,3,36,18,5.74,cash
5664,2024-11-10,Airport,2,52,18,11.93,card
5665,2024-11-10,Airport,5,145,70,22.73,cash
5666,2024-11-10,Airport,3,60,21,14.09,card
5667,2024-11-10,Airport,4,80,52,15.13,cash
5668,2024-11-10,Airport,4,72,56,9.47,cash
5669,2024-11-10,Airport,3,39,18,5.91,card
5670,2024-11-10,Mall,4,60,48,20.86,card
5671,2024-11-10,Mall,4,64,36,10.99,card
5672,2024-11-10,Mall,5,120,55,22.65,card
5673,2024-11-11,Downtown,5,80,70,25.18,card
5674,2024-11-11,Downtown,1,25,7,1.74,cash
5675,2024-11-11,Downtown,2,42,10,8.4,card
5676,2024-11-11,Downtown,6,162,78,32.39,card
5677,2024-11-11,Riverside,2,48,14,22.71,card
5678,2024-11-11,Riverside,4,88,40,51.55,card
5679,2024-11-11,Riverside,6,132,36,17.17,card
5680,2024-11-11,Riverside,1,14,8,1.79,cash
5681,2024-11-11,Riverside,4,104,24,54.33,card
5682,2024-11-11,Riverside,4,56,32,31.95,card
5683,2024-11-11,Airport,6,114,78,22.79,cash
5684,2024-11-11,Airport,6,120,36,17.14,card
5685,2024-11-11,Airport,2,40,16,7.95,card
5686,2024-11-11,Airport,6,174,54,33.75,card
5687,2024-11-11,Mall,5,140,25,18.42,card
5688,2024-11-11,Mall,1,27,9,5.15,card
5689,2024-11-11,Mall,4,108,48,17.12,card
5690,2024-11-11,Mall,2,56,28,6.04,cash
5691,2024-11-11,Mall,6,132,66,16.91,cash
5692,2024-11-12,Downtown,6,150,30,22.04,cash
5693,2024-11-12,Downtown,1,14,8,2.9,card
5694,2024-11-12,Downtown,6,84,24,18.63,card
5695,2024-11-12,Riverside,6,168,84,79.82,card
5696,2024-11-12,Riverside,1,25,4,3.86,card
5697,2024-11-12,Riverside,5,105,60,53.79,card
5698,2024-11-12,Airport,1,26,4,3.1,card
5699,2024-11-12,Airport,2,46,28,13.87,card
5700,2024-11-12,Airport,5,150,30,26.41,card
5701,2024-11-12,Airport,2,30,6,3.94,card
5702,2024-11-12,Airport,6,138,30,28.94,card
5703,2024-11-12,Airport,3,66,30,11.92,cash
5704,2024-11-12,Mall,5,140,65,31.45,card
5705,2024-11-12,Mall,2,32,14,8.38,card
5706,2024-11-12,Mall,1,27,14,7.4,card
5707,2024-11-12,Mall,2,28,24,3.58,cash
5708,2024-11-12,Mall,1,17,3,2.76,card
5709,2024-11-12,Mall,2,30,26,11.06,card
5710,2024-11-13,Downtown,4,88,32,17.02,card
5711,2024-11-13,Downtown,5,90,55,27.97,card
5712,2024-11-13,Downtown,2,34,18,5.77,cash
5713,2024-11-13,Downtown,4,68,12,7.9,cash
5714,2024-11-13,Downtown,3,69,9,9.3,card
5715,2024-11-13,Riverside,5,60,65,47.65,card
5716,2024-11-13,Riverside,3,60,18,4.48,cash
5717,2024-11-13,Riverside,4,56,32,9.53,card
5718,2024-11-13,Riverside,4,76,28,10.67,cash
5719,2024-11-13,Airport,4,116,16,11.47,cash
5720,2024-11-13,Airport,4,104,48,24.97,card
5721,2024-11-13,Airport,4,112,40,14.9,cash
5722,2024-11-13,Airport,1,13,11,1.58,cash
5723,2024-11-13,Airport,5,120,15,25.01,card
5724,2024-11-13,Mall,2,50,8,3.14,cash
5725,2024-11-13,Mall,4,48,20,9.3,card
5726,2024-11-13,Mall,2,56,8,5.61,cash
5727,2024-11-14,Downtown,1,25,12,2.86,cash
5728,2024-11-14,Downtown,6,102,24,6.62,cash
5729,2024-11-14,Downtown,1,14,12,4.72,card
5730,2024-11-14,Downtown,5,100,70,11.87,cash
5731,2024-11-14,Downtown,1,22,10,5.81,card
5732,2024-11-14,Downtown,2,44,14,10.18,card
5733,2024-11-14,Riverside,5,140,50,65.2,card
5734,2024-11-14,Riverside,4,88,40,18.09,card
5735,2024-11-14,Riverside,2,36,16,20.12,card
5736,2024-11-14,Riverside,4,100,20,37.14,card
5737,2024-11-14,Riverside,3,48,27,10.36,card
5738,2024-11-14,Airport,6,144,78,33.3,card
5739,2024-11-14,Airport,2,40,20,3.62,cash
5740,2024-11-14,Airport,2,40,28,5.48,cash
5741,2024-11-14,Airport,3,66,24,9.73,card
5742,2024-11-14,Airport,5,110,35,15.19,cash
5743,2024-11-14,Mall,4,108,52,20.16,card
5744,2024-11-14,Mall,3,81,30,19.17,card
5745,2024-11-14,Mall,3,51,12,4.15,cash
5746,2024-11-14,Mall,5,70,25,18.63,card
5747,2024-11-15,Downtown,5,70,45,17.41,card
5748,2024-11-15,Downtown,1,17,9,1.4,cash
5749,2024-11-15,Downtown,2,44,16,3.66,cash
5750,2024-11-15,Downtown,4,92,32,20.68,card
5751,2024-11-15,Downtown,5,110,25,14.14,card
5752,2024-11-15,Downtown,6,120,30,20.3,card
5753,2024-11-15,Riverside,1,19,7,10.59,card
5754,2024-11-15,Riverside,4,80,32,17.7,card
5755,2024-11-15,Riverside,3,81,33,11.56,cash
5756,2024-11-15,Riverside,2,56,8,11.25,card
5757,2024-11-15,Airport,4,68,16,7.89,cash
5758,2024-11-15,Airport,3,87,27,14.43,cash
5759,2024-11-15,Airport,2,34,6,4.86,cash
5760,2024-11-15,Airport,5,135,70,40.68,card
5761,2024-11-15,Airport,5,100,50,26.33,card
5762,2024-11-15,Mall,6,174,36,22.12,card
5763,2024-11-15,Mall,4,84,44,16.72,card
5764,2024-11-15,Mall,4,112,12,21.24,card
5765,2024-11-15,Mall,6,120,18,21.61,card
5766,2024-11-15,Mall,6,84,36,21.13,card
5767,2024-11-16,Downtown,1,12,12,2.85,card
5768,2024-11-16,Downtown,1,22,7,4,card
5769,2024-11-16,Downtown,1,28,10,7.1,card
5770,2024-11-16,Downtown,1,17,11,3.36,card
5771,2024-11-16,Downtown,6,132,18,29.82,card
5772,2024-11-16,Downtown,3,45,24,5.55,cash
5773,2024-11-16,Riverside,3,42,24,7.85,card
5774,2024-11-16,Riverside,6,120,30,16.55,cash
5775,2024-11-16,Riverside,3,42,9,3.11,cash
5776,2024-11-16,Riverside,3,36,36,8.43,card
5777,2024-11-16,Airport,1,17,10,5.18,card
5778,2024-11-16,Airport,4,60,40,12.06,card
5779,2024-11-16,Airport,2,34,16,8.38,card
5780,2024-11-16,Airport,3,63,42,11.54,cash
5781,2024-11-16,Mall,5,105,70,25.53,card
5782,2024-11-16,Mall,5,100,15,19,card
5783,2024-11-16,Mall,2,60,8,5.01,cash
5784,2024-11-16,Mall,3,57,27,11.78,card
5785,2024-11-16,Mall,1,14,12,2.44,cash
5786,2024-11-16,Mall,4,116,44,27.85,card
5787,2024-11-17,Downtown,6,102,36,22.09,card
5788,2024-11-17,Downtown,2,26,6,2.85,cash
5789,2024-11-17,Downtown,6,138,78,22.63,cash
5790,2024-11-17,Riverside,3,36,15,18.13,card
5791,2024-11-17,Riverside,2,44,18,26,card
5792,2024-11-17,Riverside,6,72,48,11.41,cash
5793,2024-11-17,Airport,5,140,70,22.87,card
5794,2024-11-17,Airport,5,115,60,30.8,card
5795,2024-11-17,Airport,2,54,18,11.81,card
5796,2024-11-17,Airport,5,110,40,28.74,card
5797,2024-11-17,Airport,3,75,39,10.53,cash
5798,2024-11-17,Mall,6,102,66,11.66,cash
5799,2024-11-17,Mall,2,26,20,5.92,cash
5800,2024-11-17,Mall,4,80,32,17.2,card
5801,2024-11-17,Mall,1,25,9,3.71,cash
5802,2024-11-17,Mall,6,150,78,11.79,cash
5803,2024-11-17,Mall,1,21,10,1.81,cash
5804,2024-11-18,Downtown,6,174,78,41.19,card
5805,2024-11-18,Downtown,6,144,66,22.61,card
5806,2024-11-18,Downtown,1,16,7,1.44,cash
5807,2024-11-18,Riverside,4,116,36,43.26,card
5808,2024-11-18,Riverside,2,32,24,19.27,card
5809,2024-11-18,Riverside,1,13,8,2.43,card
5810,2024-11-18,Airport,5,110,30,18.47,card
5811,2024-11-18,Airport,4,72,20,11.17,card
5812,2024-11-18,Airport,5,95,70,24.03,card
5813,2024-11-18,Airport,2,28,22,3.97,cash
5814,2024-11-18,Mall,3,90,30,16.86,card
5815,2024-11-18,Mall,5,90,20,11.67,cash
5816,2024-11-18,Mall,2,46,26,5.41,cash
5817,2024-11-18,Mall,3,60,27,5.6,cash
5818,2024-11-18,Mall,1,23,4,1.67,cash
5819,2024-11-19,Downtown,4,100,24,8.29,cash
5820,2024-11-19,Downtown,2,56,8,7.42,cash
5821,2024-11-19,Downtown,4,56,20,13.98,card
5822,2024-11-19,Downtown,5,120,35,23.86,card
5823,2024-11-19,Riverside,4,92,32,13.41,cash
5824,2024-11-19,Riverside,2,46,28,10.85,card
5825,2024-11-19,Riverside,4,120,44,26.2,card
5826,2024-11-19,Riverside,5,125,65,29.17,card
5827,2024-11-19,Riverside,5,80,40,12.69,card
5828,2024-11-19,Riverside,4,84,44,25.05,card
5829,2024-11-19,Airport,1,18,12,4.94,card
5830,2024-11-19,Airport,6,126,18,7.38,cash
5831,2024-11-19,Airport,2,46,16,6.7,card
5832,2024-11-19,Airport,3,78,15,7.36,cash
5833,2024-11-19,Mall,6,168,84,-8.58,cash
5834,2024-11-19,Mall,2,28,16,6.35,card
5835,2024-11-19,Mall,2,36,14,4.31,cash
5836,2024-11-19,Mall,5,65,55,8.29,cash
5837,2024-11-19,Mall,5,80,15,9.52,cash
5838,2024-11-20,Downtown,6,78,30,12.01,cash
5839,2024-11-20,Downtown,3,63,27,14.2,card
5840,2024-11-20,Downtown,4,100,28,25.32,card
5841,2024-11-20,Downtown,3,63,9,4.83,cash
5842,2024-11-20,Riverside,6,84,60,21.63,card
5843,2024-11-20,Riverside,2,48,22,4.34,cash
5844,2024-11-20,Riverside,4,92,36,14.23,card
5845,2024-11-20,Riverside,3,48,33,16.19,card
5846,2024-11-20,Riverside,1,29,7,4.84,card
5847,2024-11-20,Riverside,3,69,12,6,cash
5848,2024-11-20,Airport,6,120,18,13.27,cash
5849,2024-11-20,Airport,1,17,7,2.06,cash
5850,2024-11-20,Airport,1,18,10,5.01,card
5851,2024-11-20,Airport,6,156,84,38.05,card
5852,2024-11-20,Airport,5,95,55,29.53,card
5853,2024-11-20,Airport,2,36,24,9.93,card
5854,2024-11-20,Mall,1,16,5,3.94,card
5855,2024-11-20,Mall,2,48,16,10.58,card
5856,2024-11-20,Mall,4,92,20,7,cash
5857,2024-11-20,Mall,2,40,10,6.91,card
5858,2024-11-21,Downtown,5,120,50,26.55,card
5859,2024-11-21,Downtown,2,36,22,7.09,cash
5860,2024-11-21,Downtown,5,125,25,27.88,card
5861,2024-11-21,Downtown,3,48,15,10.92,card
5862,2024-11-21,Riverside,4,92,56,14.95,card
5863,2024-11-21,Riverside,4,80,24,-2.21,cash
5864,2024-11-21,Riverside,4,88,48,41.35,card
5865,2024-11-21,Riverside,5,85,70,14.25,cash
5866,2024-11-21,Riverside,6,180,30,13.71,cash
5867,2024-11-21,Riverside,1,29,7,15.34,card
5868,2024-11-21,Airport,1,23,7,3.29,card
5869,2024-11-21,Airport,4,52,20,12.59,card
5870,2024-11-21,Airport,2,52,18,8.89,cash
5871,2024-11-21,Airport,1,24,6,4.83,card
5872,2024-11-21,Mall,5,75,40,22.4,card
5873,2024-11-21,Mall,3,45,27,7.55,cash
5874,2024-11-21,Mall,4,120,24,18.94,card
5875,2024-11-21,Mall,5,75,70,28.93,card
5876,2024-11-21,Mall,4,100,20,18.6,card
5877,2024-11-22,Downtown,3,39,30,8.77,cash
5878,2024-11-22,Downtown,1,21,11,4.94,card
5879,2024-11-22,Downtown,1,17,7,3.17,card
5880,2024-11-22,,3,60,27,35.26,card
5881,2024-11-22,Riverside,6,156,60,63.2,card
5882,2024-11-22,Riverside,2,50,14,-12.18,card
5883,2024-11-22,Riverside,5,60,15,8.08,cash
5884,2024-11-22,Airport,1,16,10,2.25,cash
5885,2024-11-22,Airport,2,56,6,6.76,card
5886,2024-11-22,Airport,4,80,36,19.28,card
5887,2024-11-22,Airport,6,114,48,17.26,cash
5888,2024-11-22,Mall,1,27,14,4.82,card
5889,2024-11-22,Mall,2,38,28,12.45,card
5890,2024-11-22,Mall,4,84,56,26.78,card
5891,2024-11-23,Downtown,5,60,30,7.32,cash
5892,2024-11-23,Downtown,3,69,9,4.67,cash
5893,2024-11-23,Downtown,2,32,16,8.68,card
5894,2024-11-23,Downtown,4,68,52,10.57,cash
5895,2024-11-23,Downtown,4,96,36,16.07,cash
5896,2024-11-23,Riverside,5,150,45,72.69,card
5897,2024-11-23,Riverside,2,60,6,7.66,cash
5898,2024-11-23,Riverside,2,42,14,7.57,card
5899,2024-11-23,Riverside,6,90,78,12.24,cash
5900,2024-11-23,Riverside,6,138,42,76.59,card
5901,2024-11-23,Airport,1,26,14,6.14,card
5902,2024-11-23,Airport,1,20,5,4.15,card
5903,2024-11-23,Airport,1,25,13,4.41,cash
5904,2024-11-23,Airport,4,56,32,17.02,card
5905,2024-11-23,Mall,6,114,66,10.42,cash
5906,2024-11-23,Mall,1,30,8,2.45,cash
5907,2024-11-23,Mall,3,45,15,3.62,cash
5908,2024-11-23,Mall,1,24,5,2.35,cash
5909,2024-11-24,Downtown,6,180,72,23.34,cash
5910,2024-11-24,Downtown,3,48,30,12.74,card
5911,2024-11-24,Downtown,5,70,50,14.67,card
5912,2024-11-24,Downtown,5,70,40,14.99,card
5913,2024-11-24,Downtown,1,27,14,7.31,card
5914,2024-11-24,Riverside,5,60,20,15.56,card
5915,2024-11-24,Riverside,1,14,14,2.52,cash
5916,2024-11-24,Riverside,3,69,33,36.86,card
5917,2024-11-24,Riverside,2,28,12,16.56,card
5918,2024-11-24,Riverside,4,56,20,11.18,card
5919,2024-11-24,Airport,1,21,9,5.7,card
5920,2024-11-24,Airport,2,54,10,7.42,card
5921,2024-11-24,Airport,1,18,6,1.95,cash
5922,2024-11-24,Airport,3,72,33,11.53,cash
5923,2024-11-24,Airport,5,135,20,17.52,card
5924,2024-11-24,Airport,1,12,11,2.53,card
5925,2024-11-24,Mall,5,125,40,25.84,card
5926,2024-11-24,Mall,4,72,16,16.59,card
5927,2024-11-24,Mall,3,78,9,4.93,cash
5928,2024-11-24,Mall,3,39,24,5.42,cash
5929,2024-11-24,Mall,3,51,18,7.08,cash
5930,2024-11-24,Mall,6,174,72,26.01,card
5931,2024-11-25,Downtown,2,54,24,4.06,cash
5932,2024-11-25,Downtown,4,72,40,18.33,card
5933,2024-11-25,Downtown,3,63,18,4.11,cash
5934,2024-11-25,Downtown,4,108,36,10.47,cash
5935,2024-11-25,Riverside,5,110,55,53.46,card
5936,2024-11-25,Riverside,5,65,60,22.12,card
5937,2024-11-25,Riverside,2,48,10,21.87,card
5938,2024-11-25,Riverside,3,72,27,7.26,cash
5939,2024-11-25,Riverside,4,52,16,8.63,cash
5940,2024-11-25,Airport,5,125,50,17.76,cash
5941,2024-11-25,Airport,4,96,32,14.59,card
5942,2024-11-25,Airport,5,100,30,24.19,card
5943,2024-11-25,Airport,1,20,9,4.86,card
5944,2024-11-25,Airport,5,125,15,21.77,card
5945,2024-11-25,Mall,4,116,56,29.22,card
5946,2024-11-25,Mall,6,102,24,15.47,card
5947,2024-11-25,Mall,4,96,56,11.06,cash
5948,2024-11-25,Mall,5,145,20,18.13,cash
5949,2024-11-25,Mall,5,85,70,16.95,cash
5950,2024-11-25,Mall,3,87,33,22.59,card
5951,2024-11-26,Downtown,6,108,42,24.39,card
5952,2024-11-26,Downtown,2,26,28,8.27,card
5953,2024-11-26,Downtown,4,64,40,18.14,card
5954,2024-11-26,Riverside,6,168,30,17.79,cash
5955,2024-11-26,Riverside,1,23,12,10.69,card
5956,2024-11-26,Riverside,2,54,8,8.59,card
5957,2024-11-26,Riverside,5,135,45,26.36,card
5958,2024-11-26,Airport,3,57,30,16.41,card
5959,2024-11-26,Airport,1,22,3,2.07,cash
5960,2024-11-26,Airport,6,78,36,13.58,card
5961,2024-11-26,Mall,5,60,25,15.94,card
5962,2024-11-26,Mall,4,116,36,23.73,card
5963,2024-11-26,Mall,5,105,25,23.13,card
5964,2024-11-26,Mall,6,102,66,15.31,cash
5965,2024-11-26,Mall,4,88,20,12.75,cash
5966,2024-11-27,Downtown,1,25,12,4.27,cash
5967,2024-11-27,Downtown,2,40,12,6.28,cash
5968,2024-11-27,Downtown,6,180,24,23.66,cash
5969,2024-11-27,Downtown,5,150,55,31.74,card
5970,2024-11-27,Downtown,5,120,45,25.3,card
5971,2024-11-27,Riverside,4,108,24,38.39,card
5972,2024-11-27,Riverside,1,24,4,3.89,card
5973,2024-11-27,Riverside,5,75,30,35.31,card
5974,2024-11-27,Riverside,2,56,24,8.71,cash
5975,2024-11-27,Airport,1,21,7,2.6,cash
5976,2024-11-27,Airport,1,29,4,2.51,cash
5977,2024-11-27,Airport,5,115,20,16.58,cash
5978,2024-11-27,Airport,3,75,9,8.19,cash
5979,2024-11-27,Airport,5,125,45,17.59,cash
5980,2024-11-27,Mall,5,100,35,24.58,card
5981,2024-11-27,Mall,3,60,27,5.48,cash
5982,2024-11-27,Mall,4,72,48,19.52,card
5983,2024-11-27,Mall,3,60,30,7.66,cash
5984,2024-11-27,Mall,6,78,54,14.82,card
5985,2024-11-27,Mall,6,150,30,9.55,cash
5986,2024-11-28,Downtown,5,125,30,26.71,card
5987,2024-11-28,Downtown,5,80,50,24.69,card
5988,2024-11-28,Downtown,4,88,28,22.87,card
5989,2024-11-28,Downtown,6,156,54,10.91,cash
5990,2024-11-28,Riverside,3,54,39,29.03,card
5991,2024-11-28,Riverside,4,68,24,9.14,cash
5992,2024-11-28,Riverside,1,13,11,2.13,cash
5993,2024-11-28,Riverside,2,42,26,7.85,card
5994,2024-11-28,Airport,3,60,30,9.16,card
5995,2024-11-28,Airport,6,156,30,25,card
5996,2024-11-28,Airport,2,34,10,6.18,card
5997,2024-11-28,Mall,6,180,84,46.99,card
5998,2024-11-28,Mall,1,26,8,6.02,card
5999,2024-11-28,Mall,3,84,18,-15.5,card
6000,2024-11-28,Mall,6,78,18,8.38,cash
6001,2024-11-29,Downtown,2,26,26,8.54,card
6002,2024-11-29,Downtown,2,28,28,4.49,cash
6003,2024-11-29,Downtown,4,84,32,11.62,card
6004,2024-11-29,Downtown,4,72,52,12.44,cash
6005,2024-11-29,Downtown,3,60,15,7.59,card
6006,2024-11-29,Riverside,4,88,48,22.15,card
6007,2024-11-29,Riverside,5,140,65,22.24,card
6008,2024-11-29,Riverside,6,78,30,14.64,card
6009,2024-11-29,Riverside,5,140,50,22.76,card
6010,2024-11-29,Riverside,6,120,66,55.19,card
6011,2024-11-29,Riverside,5,150,15,17.89,cash
6012,2024-11-29,Airport,1,29,9,5.88,card
6013,2024-11-29,Airport,1,22,6,4.34,card
6014,2024-11-29,Airport,5,110,70,10.07,cash
6015,2024-11-29,Airport,3,42,30,9.1,cash
6016,2024-11-29,Airport,6,162,60,30.83,card
6017,2024-11-29,Airport,3,60,15,9.6,cash
6018,2024-11-29,Mall,4,76,52,20.74,card
6019,2024-11-29,Mall,3,90,36,7.03,cash
6020,2024-11-29,Mall,3,48,15,11.31,card
6021,2024-11-29,Mall,3,87,18,11.72,card
6022,2024-11-29,Mall,6,156,42,14.26,cash
6023,2024-11-29,Mall,2,24,20,5.46,cash
6024,2024-11-30,Downtown,5,110,50,18.47,card
6025,2024-11-30,Downtown,2,40,26,6.22,cash
6026,2024-11-30,Downtown,6,72,78,17.07,card
6027,2024-11-30,Downtown,4,112,16,22.01,card
6028,2024-11-30,Riverside,5,90,70,10.08,cash
6029,2024-11-30,Riverside,5,125,20,19.62,card
6030,2024-11-30,Riverside,3,57,36,7.19,cash
6031,2024-11-30,Riverside,2,28,10,13.42,card
6032,2024-11-30,Riverside,6,72,72,15.05,cash
6033,2024-11-30,Airport,1,28,9,4.63,card
6034,2024-11-30,Airport,6,102,42,17.89,card
6035,2024-11-30,Airport,1,26,9,4.4,card
6036,2024-11-30,Airport,1,27,10,4.62,cash
6037,2024-11-30,Airport,3,66,18,12.38,card
6038,2024-11-30,Airport,4,76,52,9.34,cash
6039,2024-11-30,Mall,3,42,33,9.38,cash
6040,2024-11-30,Mall,5,145,60,24.46,card
6041,2024-11-30,Mall,3,45,39,16.59,card
6042,2024-11-30,Mall,1,18,12,5.14,card
6043,2024-12-01,Downtown,5,80,35,6.55,cash
6044,2024-12-01,Downtown,5,135,35,27.24,card
6045,2024-12-01,Downtown,6,180,42,34.69,card
6046,2024-12-01,Downtown,1,24,13,5.57,card
6047,2024-12-01,Downtown,1,17,11,2.07,cash
6048,2024-12-01,Downtown,1,19,5,3.07,cash
6049,2024-12-01,Riverside,5,105,70,17.83,cash
6050,2024-12-01,Riverside,3,63,24,8.06,cash
6051,2024-12-01,Riverside,3,54,18,8.57,cash
6052,2024-12-01,Airport,2,36,14,8.1,card
6053,2024-12-01,Airport,6,72,72,18.42,cash
6054,2024-12-01,Airport,2,34,22,9.53,card
6055,2024-12-01,Airport,5,145,45,31.95,card
6056,2024-12-01,Airport,1,27,3,3.22,cash
6057,2024-12-01,Mall,3,63,39,13.06,cash
6058,2024-12-01,Mall,4,120,40,20.17,cash
6059,2024-12-01,Mall,4,68,32,16.42,card
6060,2024-12-01,Mall,6,132,66,24.79,cash
6061,2024-12-02,Downtown,6,144,66,28.86,card
6062,2024-12-02,Downtown,5,60,50,15.34,card
6063,2024-12-02,Downtown,5,125,40,15.91,cash
6064,2024-12-02,Downtown,2,60,10,7.33,card
6065,2024-12-02,Downtown,2,32,8,4.33,cash
6066,2024-12-02,Downtown,3,39,27,10.05,card
6067,2024-12-02,Riverside,1,27,3,10.06,card
6068,2024-12-02,Riverside,1,22,8,11.99,card
6069,2024-12-02,Riverside,3,45,12,2.89,cash
6070,2024-12-02,Riverside,3,69,36,32.67,card
6071,2024-12-02,Airport,1,14,14,5.2,card
6072,2024-12-02,Airport,3,84,9,4.84,cash
6073,2024-12-02,Airport,1,28,6,4.44,card
6074,2024-12-02,Mall,1,14,12,4.18,card
6075,2024-12-02,Mall,5,85,30,20.8,card
6076,2024-12-02,Mall,1,18,4,1.54,cash
6077,2024-12-03,Downtown,6,90,18,18.12,card
6078,2024-12-03,Downtown,2,40,18,10.42,card
6079,2024-12-03,Downtown,2,52,14,10.21,card
6080,2024-12-03,Downtown,5,100,40,25.27,card
6081,2024-12-03,Riverside,5,125,40,18.65,cash
6082,2024-12-03,Riverside,2,26,10,10.98,card
6083,2024-12-03,Riverside,1,29,4,3.8,cash
6084,2024-12-03,Riverside,5,65,20,12.71,card
6085,2024-12-03,Airport,4,84,28,11.7,cash
6086,2024-12-03,Airport,3,45,30,8.94,card
6087,2024-12-03,Airport,3,90,18,8.52,cash
6088,2024-12-03,Airport,2,52,18,5.98,cash
6089,2024-12-03,Mall,6,96,72,32.57,card
6090,2024-12-03,Mall,3,60,24,8.66,card
6091,2024-12-03,Mall,4,88,32,21.3,card
6092,2024-12-03,Mall,4,92,40,13.34,card
6093,2024-12-03,Mall,6,180,24,19.84,cash
6094,2024-12-03,Mall,3,66,27,6.28,cash
6095,2024-12-04,Downtown,6,96,60,24.09,card
6096,2024-12-04,Downtown,1,22,6,4.71,card
6097,2024-12-04,Downtown,6,126,54,12.38,cash
6098,2024-12-04,Downtown,3,75,42,12.25,card
6099,2024-12-04,Riverside,4,88,40,48.63,card
6100,2024-12-04,Riverside,6,126,48,59.67,card
6101,2024-12-04,Riverside,4,112,20,10.08,cash
6102,2024-12-04,Riverside,5,110,30,39.55,card
6103,2024-12-04,Riverside,6,150,18,64.36,card
6104,2024-12-04,Airport,6,168,60,16.34,cash
6105,2024-12-04,Airport,4,60,44,10.1,cash
6106,2024-12-04,Airport,5,125,15,12.67,cash
6107,2024-12-04,Airport,3,72,15,10.83,cash
6108,2024-12-04,Airport,5,65,45,17.87,card
6109,2024-12-04,Airport,6,108,24,-5.21,cash
6110,2024-12-04,Mall,1,25,11,5.62,card
6111,2024-12-04,Mall,4,80,56,13.89,cash
6112,2024-12-04,Mall,3,90,9,7.08,cash
6113,2024-12-04,Mall,3,54,18,11.62,card
6114,2024-12-04,Mall,3,36,12,9.21,card
6115,2024-12-05,Downtown,1,22,7,3.62,card
6116,2024-12-05,Downtown,3,39,9,9.55,card
6117,2024-12-05,Downtown,2,34,10,2.24,cash
6118,2024-12-05,Downtown,4,96,16,14.44,cash
6119,2024-12-05,Downtown,2,54,24,9.73,cash
6120,2024-12-05,Riverside,3,90,30,14.71,cash
6121,2024-12-05,Riverside,2,36,28,3.9,cash
6122,2024-12-05,Riverside,5,135,25,18.31,card
6123,2024-12-05,Riverside,1,22,8,3.04,card
6124,2024-12-05,Airport,4,108,28,16.98,cash
6125,2024-12-05,Airport,2,60,8,7.43,card
6126,2024-12-05,Airport,1,20,11,5.71,card
6127,2024-12-05,Airport,6,180,36,17.37,cash
6128,2024-12-05,Mall,6,126,72,15.49,cash
6129,2024-12-05,Mall,2,40,10,8.41,card
6130,2024-12-05,Mall,1,28,5,2.54,cash
6131,2024-12-05,Mall,5,145,65,33.08,card
6132,2024-12-06,Downtown,1,24,11,4.74,card
6133,2024-12-06,Downtown,4,100,16,8.97,cash
6134,2024-12-06,Downtown,3,39,24,8.09,cash
6135,2024-12-06,Riverside,3,87,24,17.57,card
6136,2024-12-06,Riverside,6,90,72,52.79,card
6137,2024-12-06,Riverside,1,12,13,2.87,card
6138,2024-12-06,Riverside,3,72,24,8.06,cash
6139,2024-12-06,Riverside,6,108,48,19.18,cash
6140,2024-12-06,Airport,1,23,14,6.48,card
6141,2024-12-06,Airport,3,45,24,7.58,card
6142,2024-12-06,Airport,3,48,33,8.78,card
6143,2024-12-06,Airport,3,63,15,15.44,card
6144,2024-12-06,Airport,5,90,70,19.37,cash
6145,2024-12-06,Mall,4,72,24,7.82,cash
6146,2024-12-06,Mall,2,52,26,9.35,cash
6147,2024-12-06,Mall,4,68,56,21.55,card
6148,2024-12-06,Mall,6,132,30,11.73,cash
6149,2024-12-06,Mall,4,76,24,16.65,card
6150,2024-12-07,Downtown,1,16,6,3.78,card
6151,2024-12-07,Downtown,4,56,16,7.73,cash
6152,2024-12-07,Downtown,3,36,12,3.06,cash
6153,2024-12-07,Downtown,4,52,16,-8.53,card
6154,2024-12-07,Downtown,2,38,18,3.2,cash
6155,2024-12-07,Downtown,3,75,30,12.85,cash
6156,2024-12-07,Riverside,3,60,42,41.66,card
6157,2024-12-07,Riverside,3,39,18,18.43,card
6158,2024-12-07,Riverside,4,72,48,38.01,card
