date,store,category,sku,movement_type,qty,counted_delta
2024-09-23,S2,Electronics,EL-439,count,0,2
2024-09-23,S2,Home,HO-612,sale,-1,0
2024-09-23,S2,Home,HO-420,sale,-6,0
2024-09-23,S3,Electronics,EL-506,sale,-3,0
2024-09-23,S3,Electronics,EL-377,sale,-6,0
2024-09-23,S3,Electronics,EL-116,sale,-3,0
2024-09-23,S3,Apparel,AP-889,return,1,0
2024-09-23,S3,Apparel,AP-239,sale,-5,0
2024-09-23,S3,Home,HO-398,sale,-4,0
2024-09-23,S3,Home,HO-456,receipt,18,0
2024-09-23,S3,Grocery,GR-441,count,0,1
2024-09-23,S4,Electronics,EL-230,return,2,0
2024-09-23,S4,Electronics,EL-966,return,2,0
2024-09-23,S4,Home,HO-617,sale,-2,0
2024-09-23,S4,Apparel,AP-931,receipt,40,0
2024-09-23,S4,Home,HO-847,receipt,42,0
2024-09-23,S4,Apparel,AP-308,count,0,1
2024-09-23,S4,Home,HO-590,sale,-3,0
2024-09-23,S4,Electronics,EL-128,receipt,55,0
2024-09-23,S4,Electronics,EL-292,sale,-5,0
2024-09-23,S4,Apparel,AP-710,sale,-6,0
2024-09-23,S4,Electronics,EL-863,sale,-5,0
2024-09-23,S5,Grocery,GR-554,sale,-4,0
2024-09-23,S5,Electronics,EL-200,sale,-3,0
2024-09-23,S5,Grocery,GR-513,receipt,43,0
2024-09-23,S5,Grocery,GR-480,sale,-2,0
2024-09-23,S5,Home,HO-207,sale,-1,0
2024-09-23,S5,Grocery,GR-600,sale,-5,0
2024-09-23,S5,Home,HO-955,return,1,0
2024-09-23,S5,Apparel,AP-305,receipt,58,0
2024-09-23,S5,Grocery,GR-514,receipt,53,0
2024-09-23,S5,Home,HO-350,sale,-3,0
2024-09-23,S5,Grocery,GR-546,sale,-6,0
2024-09-23,S5,Home,HO-545,sale,-4,0
2024-09-23,S5,Electronics,EL-192,sale,-4,0
2024-09-23,S5,Electronics,EL-106,sale,-4,0
2024-09-24,S1,Electronics,EL-668,count,0,2
2024-09-24,S1,Home,HO-551,sale,-2,0
2024-09-24,S1,Electronics,EL-315,sale,-2,0
2024-09-24,S1,Home,HO-219,sale,-3,0
2024-09-24,S1,Home,HO-963,count,0,1
2024-09-24,S1,Electronics,EL-614,sale,-5,0
2024-09-24,S1,Home,HO-293,sale,-5,0
2024-09-24,S1,Grocery,GR-819,sale,-6,0
2024-09-24,S2,Home,HO-304,sale,-4,0
2024-09-24,S2,Home,HO-723,sale,-5,0
2024-09-24,S2,Home,HO-210,receipt,47,0
2024-09-24,S2,Electronics,EL-549,receipt,36,0
2024-09-24,S2,Grocery,GR-409,sale,-1,0
2024-09-24,S2,Electronics,EL-410,count,0,-2
2024-09-24,S2,Home,HO-299,return,1,0
2024-09-24,S2,Home,HO-520,receipt,56,0
2024-09-24,S2,Grocery,GR-862,sale,-6,0
2024-09-24,S2,Apparel,AP-838,sale,-4,0
2024-09-24,S2,Apparel,AP-325,sale,-1,0
2024-09-24,S2,Apparel,AP-145,sale,-1,0
2024-09-24,S3,Grocery,GR-890,count,0,1
2024-09-24,S3,Apparel,AP-575,count,0,0
2024-09-24,S3,Grocery,GR-653,count,0,2
2024-09-24,S3,Home,HO-168,count,0,0
2024-09-24,S3,Grocery,GR-877,sale,-3,0
2024-09-24,S3,Apparel,AP-399,receipt,55,0
2024-09-24,S3,Electronics,EL-656,sale,-2,0
2024-09-24,S3,Home,HO-414,sale,-2,0
2024-09-24,S3,Grocery,GR-330,receipt,25,0
2024-09-24,S3,Grocery,GR-558,receipt,35,0
2024-09-24,S4,Home,HO-902,receipt,54,0
2024-09-24,S4,Apparel,AP-885,sale,-1,0
2024-09-24,S4,Grocery,GR-532,receipt,33,0
2024-09-24,S4,Electronics,EL-599,sale,-2,0
2024-09-24,S4,Grocery,GR-419,count,0,2
2024-09-24,S4,Grocery,GR-185,count,0,1
2024-09-24,S4,Electronics,EL-879,count,0,-1
2024-09-24,S4,Apparel,AP-714,receipt,14,0
2024-09-24,S4,Apparel,AP-713,receipt,47,0
2024-09-24,S4,Electronics,EL-761,receipt,22,0
2024-09-24,S4,Grocery,GR-995,sale,-1,0
2024-09-24,S5,Electronics,EL-108,sale,-1,0
2024-09-24,S5,Apparel,AP-810,receipt,24,0
2024-09-24,S5,Grocery,GR-484,sale,-1,0
2024-09-24,S5,Grocery,GR-887,sale,-5,0
2024-09-24,S5,Apparel,AP-972,count,0,-2
2024-09-24,S5,Apparel,AP-960,sale,-5,0
2024-09-24,S5,Electronics,EL-577,return,3,0
2024-09-24,S5,Grocery,GR-200,sale,-1,0
2024-09-24,S5,Electronics,EL-348,sale,-3,0
2024-09-24,S5,Electronics,EL-634,count,0,0
2024-09-24,S5,Electronics,EL-348,sale,-2,0
2024-09-24,S5,Apparel,AP-433,sale,-5,0
2024-09-24,S5,Apparel,AP-505,return,3,0
2024-09-25,S1,Electronics,EL-320,count,0,2
2024-09-25,S1,Electronics,EL-262,sale,-5,0
2024-09-25,S1,Apparel,AP-923,sale,-5,0
2024-09-25,S1,Apparel,AP-275,sale,-1,0
2024-09-25,S1,Home,HO-321,sale,-6,0
2024-09-25,S1,Home,HO-749,receipt,43,0
2024-09-25,S1,Apparel,AP-335,sale,-2,0
2024-09-25,S1,Electronics,EL-119,receipt,32,0
2024-09-25,S1,Grocery,GR-856,sale,-2,0
2024-09-25,S1,Electronics,EL-921,return,3,0
2024-09-25,S1,Home,HO-215,sale,-1,0
2024-09-25,S2,Grocery,GR-594,sale,-3,0
2024-09-25,S2,Grocery,GR-305,count,0,-2
2024-09-25,S2,Grocery,GR-861,sale,-5,0
2024-09-25,S2,Home,HO-764,receipt,41,0
2024-09-25,S2,Home,HO-210,sale,-3,0
2024-09-25,S2,Grocery,GR-965,sale,-6,0
2024-09-25,S2,Grocery,GR-695,sale,-3,0
2024-09-25,S2,Grocery,GR-502,count,0,1
2024-09-25,S2,Grocery,GR-521,sale,-4,0
2024-09-25,S2,Grocery,GR-101,count,0,-1
2024-09-25,S2,Electronics,EL-361,sale,-6,0
2024-09-25,S2,Apparel,AP-883,sale,-6,0
2024-09-25,S2,Home,HO-513,receipt,47,0
2024-09-25,S2,Apparel,AP-754,sale,-6,0
2024-09-25,S3,Home,HO-802,sale,-4,0
2024-09-25,S3,Apparel,AP-229,sale,-3,0
2024-09-25,S3,Apparel,AP-838,sale,-5,0
2024-09-25,S3,Apparel,AP-771,sale,-6,0
2024-09-25,S3,Apparel,AP-881,sale,-3,0
2024-09-25,S3,Home,HO-993,count,0,-2
2024-09-25,S3,Apparel,AP-570,return,3,0
2024-09-25,S3,Home,HO-438,receipt,39,0
2024-09-25,S3,Grocery,GR-615,sale,-1,0
2024-09-25,S3,Home,HO-344,sale,-4,0
2024-09-25,S3,Apparel,AP-346,receipt,24,0
2024-09-25,S3,Electronics,EL-818,count,0,-3
2024-09-25,S3,Apparel,AP-939,sale,-2,0
2024-09-25,S3,Home,HO-457,return,3,0
2024-09-25,S3,Home,HO-114,sale,-4,0
2024-09-25,S4,Electronics,EL-904,sale,-4,0
2024-09-25,S4,Electronics,EL-893,sale,-3,0
2024-09-25,S4,Home,HO-781,count,0,-2
2024-09-25,S4,Grocery,GR-378,sale,-5,0
2024-09-25,S4,Apparel,AP-297,sale,-4,0
2024-09-25,S4,Electronics,EL-745,return,3,0
2024-09-25,S4,Home,HO-860,sale,-2,0
2024-09-25,S4,Electronics,EL-967,sale,-4,0
2024-09-25,S4,Grocery,GR-474,sale,-2,0
2024-09-25,S4,Grocery,GR-513,receipt,49,0
2024-09-25,S4,Home,HO-885,sale,-5,0
2024-09-25,S4,Grocery,GR-899,sale,-2,0
2024-09-25,S5,Electronics,EL-108,return,1,0
2024-09-25,S5,Electronics,EL-243,receipt,60,0
2024-09-25,S5,Electronics,EL-159,sale,-1,0
2024-09-25,S5,Apparel,AP-147,sale,-3,0
2024-09-25,S5,Apparel,AP-780,receipt,48,0
2024-09-25,S5,Grocery,GR-383,count,0,1
2024-09-25,S5,Electronics,EL-488,count,0,1
2024-09-25,S5,Home,HO-671,receipt,54,0
2024-09-25,S5,Electronics,EL-389,sale,-5,0
2024-09-26,S1,Apparel,AP-182,sale,-3,0
2024-09-26,S1,Grocery,GR-849,sale,-4,0
2024-09-26,S1,Electronics,EL-255,receipt,57,0
2024-09-26,S1,Grocery,GR-659,sale,-3,0
2024-09-26,S1,Apparel,AP-243,count,0,0
2024-09-26,S1,Apparel,AP-790,count,0,-1
2024-09-26,S1,Electronics,EL-265,return,2,0
2024-09-26,S1,Grocery,GR-466,return,1,0
2024-09-26,S1,Grocery,GR-733,count,0,-1
2024-09-26,S1,Home,HO-229,count,0,1
2024-09-26,S1,Apparel,AP-932,sale,-1,0
2024-09-26,S2,Grocery,GR-469,sale,-1,0
2024-09-26,S2,Grocery,GR-990,receipt,50,0
2024-09-26,S2,Home,HO-756,sale,-6,0
2024-09-26,S2,Apparel,AP-964,receipt,36,0
2024-09-26,S2,Home,HO-214,return,3,0
2024-09-26,S2,Grocery,GR-757,sale,-5,0
2024-09-26,S2,Apparel,AP-304,return,3,0
2024-09-26,S2,Grocery,GR-376,sale,-2,0
2024-09-26,S2,Grocery,GR-352,count,0,1
2024-09-26,S2,Electronics,EL-567,return,3,0
2024-09-26,S2,Grocery,GR-225,count,0,-2
2024-09-26,S2,Electronics,EL-466,receipt,44,0
2024-09-26,S2,Electronics,EL-593,return,3,0
2024-09-26,S3,Grocery,GR-625,sale,-6,0
2024-09-26,S3,Apparel,AP-675,sale,-5,0
2024-09-26,S3,Electronics,EL-305,sale,-6,0
2024-09-26,S3,Electronics,EL-192,sale,-3,0
2024-09-26,S3,Apparel,AP-594,sale,-4,0
2024-09-26,S3,Electronics,EL-473,count,0,-2
2024-09-26,S3,Grocery,GR-292,receipt,33,0
2024-09-26,S3,Home,HO-881,sale,-3,0
2024-09-26,S4,Electronics,EL-290,receipt,20,0
2024-09-26,S4,Grocery,GR-472,receipt,34,0
2024-09-26,S4,Grocery,GR-966,sale,-3,0
2024-09-26,S4,Apparel,AP-750,sale,-2,0
2024-09-26,S4,Home,HO-925,count,0,1
2024-09-26,S4,Home,HO-481,count,0,-1
2024-09-26,S4,Apparel,AP-369,sale,-5,0
2024-09-26,S4,Grocery,GR-394,count,0,2
2024-09-26,S4,Apparel,AP-621,return,1,0
2024-09-26,S4,Apparel,AP-345,sale,-5,0
2024-09-26,S5,Electronics,EL-866,sale,-3,0
2024-09-26,S5,Home,HO-758,sale,-1,0
2024-09-26,S5,Grocery,GR-952,sale,-2,0
2024-09-26,S5,Apparel,AP-323,sale,-2,0
2024-09-26,S5,Electronics,EL-781,sale,-2,0
2024-09-26,S5,Electronics,EL-842,sale,-6,0
2024-09-26,S5,Home,HO-388,sale,-1,0
2024-09-26,S5,Apparel,AP-849,receipt,27,0
2024-09-26,S5,Electronics,EL-508,return,3,0
2024-09-26,S5,Home,HO-211,sale,-5,0
2024-09-27,S1,Electronics,EL-228,receipt,47,0
2024-09-27,S1,Electronics,EL-893,sale,-3,0
2024-09-27,S1,Electronics,EL-935,receipt,49,0
2024-09-27,S1,Home,HO-520,return,3,0
2024-09-27,S1,Grocery,GR-908,count,0,2
2024-09-27,S1,Home,HO-326,sale,-5,0
2024-09-27,S1,Apparel,AP-109,return,3,0
2024-09-27,S1,Grocery,GR-752,sale,-2,0
2024-09-27,S1,Grocery,GR-163,sale,-3,0
2024-09-27,S1,Electronics,EL-309,return,3,0
2024-09-27,S1,Apparel,AP-785,count,0,0
2024-09-27,S1,Apparel,AP-359,count,0,1
2024-09-27,S1,Home,HO-765,sale,-2,0
2024-09-27,S2,Apparel,AP-229,return,3,0
2024-09-27,S2,Home,HO-276,sale,-5,0
2024-09-27,S2,Grocery,GR-704,count,0,-1
2024-09-27,S2,Apparel,AP-258,count,0,-2
2024-09-27,S2,Electronics,EL-445,sale,-5,0
2024-09-27,S2,Electronics,EL-700,sale,-2,0
2024-09-27,S2,Electronics,EL-121,sale,-6,0
2024-09-27,S2,Home,HO-688,count,0,-1
2024-09-27,S2,Grocery,GR-765,sale,-2,0
2024-09-27,S2,Electronics,EL-354,count,0,-1
2024-09-27,S2,Grocery,GR-143,count,0,-2
2024-09-27,S2,Electronics,EL-979,return,1,0
2024-09-27,S2,Grocery,GR-647,sale,-3,0
2024-09-27,S3,Home,HO-180,sale,-3,0
2024-09-27,S3,Apparel,AP-644,return,3,0
2024-09-27,S3,Apparel,AP-393,sale,-1,0
2024-09-27,S3,Electronics,EL-112,receipt,19,0
2024-09-27,S3,Home,HO-187,receipt,17,0
2024-09-27,S3,Electronics,EL-806,sale,-4,0
2024-09-27,S3,Home,HO-685,sale,-4,0
2024-09-27,S3,Apparel,AP-288,return,1,0
2024-09-27,S3,Apparel,AP-335,return,2,0
2024-09-27,S3,Apparel,AP-998,count,0,1
2024-09-27,S3,Electronics,EL-242,sale,-6,0
2024-09-27,S3,Home,HO-763,sale,-1,0
2024-09-27,S3,Home,HO-109,count,0,1
2024-09-27,S3,Grocery,GR-915,return,1,0
2024-09-27,S3,Grocery,GR-973,sale,-4,0
2024-09-27,S4,Grocery,GR-364,count,0,0
2024-09-27,S4,Electronics,EL-560,return,1,0
2024-09-27,S4,Home,HO-381,receipt,59,0
2024-09-27,S4,Home,HO-573,receipt,36,0
2024-09-27,S4,Home,HO-721,receipt,25,0
2024-09-27,S4,Apparel,AP-776,sale,-1,0
2024-09-27,S4,Apparel,AP-348,receipt,59,0
2024-09-27,S4,Grocery,GR-646,count,0,-2
2024-09-27,S4,Home,HO-731,sale,-6,0
2024-09-27,S5,Apparel,AP-794,sale,-4,0
2024-09-27,S5,Electronics,EL-234,receipt,34,0
2024-09-27,S5,Electronics,EL-498,sale,-4,0
2024-09-27,S5,Grocery,GR-802,count,0,0
2024-09-27,S5,Grocery,GR-585,receipt,21,0
2024-09-27,S5,Electronics,EL-833,sale,-3,0
2024-09-27,S5,Electronics,EL-981,sale,-2,0
2024-09-27,S5,Grocery,GR-519,return,2,0
2024-09-27,S5,Electronics,EL-230,return,2,0
2024-09-28,S1,Grocery,GR-245,return,3,0
2024-09-28,S1,Apparel,AP-387,count,0,1
2024-09-28,S1,Apparel,AP-392,count,0,-1
2024-09-28,S1,Apparel,AP-515,sale,-5,0
2024-09-28,S1,Home,HO-841,sale,-4,0
2024-09-28,S1,Home,HO-950,count,0,1
2024-09-28,S1,Grocery,GR-462,count,0,0
2024-09-28,S1,Home,HO-542,return,3,0
2024-09-28,S1,Electronics,EL-343,receipt,39,0
2024-09-28,S1,Electronics,EL-630,sale,-3,0
2024-09-28,S1,Electronics,EL-911,sale,-2,0
2024-09-28,S1,Home,HO-957,return,2,0
2024-09-28,S1,Home,HO-696,sale,-5,0
2024-09-28,S1,Apparel,AP-819,count,0,-1
2024-09-28,S1,Electronics,EL-316,sale,-4,0
2024-09-28,S1,Apparel,AP-944,count,0,-2
2024-09-28,S2,Apparel,AP-558,count,0,2
2024-09-28,S2,Grocery,GR-726,sale,-5,0
2024-09-28,S2,Grocery,GR-702,sale,-3,0
2024-09-28,S2,Apparel,AP-783,sale,-3,0
2024-09-28,S2,Apparel,AP-666,sale,-3,0
2024-09-28,S2,Home,HO-903,receipt,42,0
2024-09-28,S2,Apparel,AP-330,sale,-1,0
2024-09-28,S2,Apparel,AP-255,sale,-3,0
2024-09-28,S2,Grocery,GR-364,sale,-5,0
2024-09-28,S3,Electronics,EL-743,sale,-2,0
2024-09-28,S3,Apparel,AP-380,return,2,0
2024-09-28,S3,Grocery,GR-447,sale,-5,0
2024-09-28,S3,Apparel,AP-840,sale,-3,0
2024-09-28,S3,Grocery,GR-690,sale,-4,0
2024-09-28,S3,Grocery,GR-681,sale,-1,0
2024-09-28,S3,Apparel,AP-814,sale,-2,0
2024-09-28,S3,Grocery,GR-322,sale,-6,0
2024-09-28,S4,Electronics,EL-847,sale,-2,0
2024-09-28,S4,Home,HO-729,sale,-4,0
2024-09-28,S4,Electronics,EL-706,receipt,59,0
2024-09-28,S4,Apparel,AP-352,receipt,23,0
2024-09-28,S4,Apparel,AP-312,sale,-1,0
2024-09-28,S4,Electronics,EL-592,receipt,46,0
2024-09-28,S4,Electronics,EL-561,sale,-6,0
2024-09-28,S4,Grocery,GR-523,count,0,1
2024-09-28,S4,Electronics,EL-520,sale,-6,0
2024-09-28,S4,Grocery,GR-294,sale,-6,0
2024-09-28,S4,Apparel,AP-999,sale,-6,0
2024-09-28,S4,Electronics,EL-458,sale,-3,0
2024-09-28,S4,Apparel,AP-986,count,0,-1
2024-09-28,S4,Home,HO-452,receipt,15,0
2024-09-28,S4,Grocery,GR-427,sale,-2,0
2024-09-28,S5,Electronics,EL-470,sale,-5,0
2024-09-28,S5,Electronics,EL-962,return,1,0
2024-09-28,S5,Electronics,EL-778,sale,-3,0
2024-09-28,S5,Grocery,GR-402,sale,-3,0
2024-09-28,S5,Grocery,GR-369,return,3,0
2024-09-28,S5,Home,HO-894,return,1,0
2024-09-28,S5,Home,HO-437,sale,-4,0
2024-09-28,S5,Home,HO-688,sale,-4,0
2024-09-28,S5,Electronics,EL-491,return,3,0
2024-09-28,S5,Grocery,GR-173,receipt,59,0
2024-09-28,S5,Grocery,GR-114,count,0,0
2024-09-28,S5,Apparel,AP-188,return,1,0
2024-09-28,S5,Apparel,AP-568,count,0,1
2024-09-28,S5,Electronics,EL-158,sale,-1,0
2024-09-29,S1,Grocery,GR-269,sale,-5,0
2024-09-29,S1,Home,HO-787,return,2,0
2024-09-29,S1,Apparel,AP-309,sale,-4,0
2024-09-29,S1,Apparel,AP-848,count,0,1
2024-09-29,S1,Electronics,EL-240,receipt,37,0
2024-09-29,S1,Apparel,AP-411,sale,-1,0
2024-09-29,S1,Apparel,AP-782,receipt,41,0
2024-09-29,S1,Home,HO-903,count,0,-2
2024-09-29,S1,Apparel,AP-645,sale,-4,0
2024-09-29,S1,Apparel,AP-865,receipt,53,0
2024-09-29,S1,Home,HO-534,receipt,48,0
2024-09-29,S2,Electronics,EL-779,sale,-6,0
2024-09-29,S2,Grocery,GR-319,receipt,31,0
2024-09-29,S2,Grocery,GR-559,sale,-6,0
2024-09-29,S2,Electronics,EL-583,return,1,0
2024-09-29,S2,Apparel,AP-242,sale,-1,0
2024-09-29,S2,Home,HO-709,sale,-5,0
2024-09-29,S2,Electronics,EL-679,receipt,22,0
2024-09-29,S2,Electronics,EL-522,return,2,0
2024-09-29,S2,Grocery,GR-863,sale,-3,0
2024-09-29,S2,Home,HO-266,receipt,40,0
2024-09-29,S2,Grocery,GR-525,return,2,0
2024-09-29,S2,Apparel,AP-411,receipt,35,0
2024-09-29,S2,Electronics,EL-309,sale,-5,0
2024-09-29,S2,Apparel,AP-849,return,2,0
2024-09-29,S2,Apparel,AP-431,sale,-4,0
2024-09-29,S2,Apparel,AP-367,sale,-5,0
2024-09-29,S3,Apparel,AP-450,sale,-3,0
2024-09-29,S3,Electronics,EL-153,receipt,55,0
2024-09-29,S3,Grocery,GR-519,count,0,1
2024-09-29,S3,Grocery,GR-637,return,1,0
2024-09-29,S3,Apparel,AP-417,sale,-5,0
2024-09-29,S3,Electronics,EL-134,sale,-1,0
2024-09-29,S3,Home,HO-530,receipt,45,0
2024-09-29,S3,Apparel,AP-935,receipt,39,0
2024-09-29,S3,Electronics,EL-233,sale,-5,0
2024-09-29,S3,Electronics,EL-370,sale,-2,0
2024-09-29,S3,Apparel,AP-588,count,0,1
2024-09-29,S3,Apparel,AP-521,sale,-5,0
2024-09-29,S3,Electronics,EL-807,return,3,0
2024-09-29,S4,Electronics,EL-766,count,0,2
2024-09-29,S4,Apparel,AP-392,sale,-1,0
2024-09-29,S4,Grocery,GR-754,sale,-6,0
2024-09-29,S4,Grocery,GR-779,sale,-6,0
2024-09-29,S4,Electronics,EL-240,sale,-2,0
2024-09-29,S4,Electronics,EL-778,count,0,-2
2024-09-29,S4,Electronics,EL-719,return,1,0
2024-09-29,S4,Apparel,AP-855,sale,-4,0
2024-09-29,S4,Grocery,GR-790,count,0,-1
2024-09-29,S4,Electronics,EL-765,count,0,-2
2024-09-29,S5,Electronics,EL-304,return,3,0
2024-09-29,S5,Apparel,AP-585,return,1,0
2024-09-29,S5,Electronics,EL-136,return,2,0
2024-09-29,S5,Home,HO-518,count,0,-2
2024-09-29,S5,Electronics,EL-102,return,2,0
2024-09-29,S5,Home,HO-145,sale,-3,0
2024-09-29,S5,Grocery,GR-330,count,0,1
2024-09-29,S5,Electronics,EL-430,sale,-1,0
2024-09-30,S1,Electronics,EL-883,sale,-4,0
2024-09-30,S1,Electronics,EL-170,return,3,0
2024-09-30,S1,Home,HO-696,sale,-2,0
2024-09-30,S1,Electronics,EL-895,return,2,0
2024-09-30,S1,Electronics,EL-301,count,0,1
2024-09-30,S1,Grocery,GR-212,return,2,0
2024-09-30,S1,Electronics,EL-650,sale,-2,0
2024-09-30,S1,Grocery,GR-572,sale,-2,0
2024-09-30,S1,Home,HO-369,sale,-5,0
2024-09-30,S1,Grocery,GR-550,sale,-2,0
2024-09-30,S1,Home,HO-608,receipt,15,0
2024-09-30,S1,Grocery,GR-510,count,0,0
2024-09-30,S1,Electronics,EL-266,sale,-4,0
2024-09-30,S1,Apparel,AP-450,count,0,-1
2024-09-30,S2,Grocery,GR-508,count,0,0
2024-09-30,S2,Grocery,GR-269,receipt,50,0
2024-09-30,S2,Grocery,GR-950,receipt,34,0
2024-09-30,S2,Home,HO-707,sale,-6,0
2024-09-30,S2,Electronics,EL-473,return,3,0
2024-09-30,S2,Electronics,EL-843,sale,-2,0
2024-09-30,S2,Electronics,EL-641,receipt,39,0
2024-09-30,S2,Electronics,EL-430,sale,-4,0
2024-09-30,S2,Apparel,AP-978,sale,-2,0
2024-09-30,S2,Home,HO-406,count,0,1
2024-09-30,S2,Electronics,EL-260,sale,-1,0
2024-09-30,S2,Apparel,AP-397,return,1,0
2024-09-30,S2,Electronics,EL-573,sale,-5,0
2024-09-30,S2,Electronics,EL-772,sale,-5,0
2024-09-30,S2,Electronics,EL-616,sale,-5,0
2024-09-30,S3,Apparel,AP-745,count,0,-2
2024-09-30,S3,Apparel,AP-597,receipt,47,0
2024-09-30,S3,Home,HO-994,count,0,1
2024-09-30,S3,Home,HO-939,return,1,0
2024-09-30,S3,Home,HO-964,receipt,44,0
2024-09-30,S3,Grocery,GR-760,sale,-4,0
2024-09-30,S3,Grocery,GR-282,receipt,47,0
2024-09-30,S3,Electronics,EL-790,sale,-1,0
2024-09-30,S3,Grocery,GR-730,count,0,2
2024-09-30,S3,Grocery,GR-471,count,0,1
2024-09-30,S3,Electronics,EL-442,sale,-6,0
2024-09-30,S3,Grocery,GR-848,sale,-5,0
2024-09-30,S3,Apparel,AP-541,receipt,24,0
2024-09-30,S3,Electronics,EL-994,sale,-4,0
2024-09-30,S3,Grocery,GR-797,sale,-4,0
2024-09-30,S3,Apparel,AP-562,sale,-4,0
2024-09-30,S4,Grocery,GR-265,receipt,34,0
2024-09-30,S4,Grocery,GR-973,sale,-2,0
2024-09-30,S4,Apparel,AP-920,sale,-1,0
2024-09-30,S4,Apparel,AP-433,return,1,0
2024-09-30,S4,Grocery,GR-264,sale,-2,0
2024-09-30,S4,Grocery,GR-940,count,0,-1
2024-09-30,S4,Grocery,GR-204,receipt,35,0
2024-09-30,S4,Home,HO-268,count,0,-1
2024-09-30,S4,Apparel,AP-813,sale,-3,0
2024-09-30,S4,Home,HO-700,count,0,-1
2024-09-30,S4,Electronics,EL-990,sale,-1,0
2024-09-30,S4,Grocery,GR-267,sale,-3,0
2024-09-30,S5,Electronics,EL-213,count,0,0
2024-09-30,S5,Home,HO-491,sale,-4,0
2024-09-30,S5,Electronics,EL-882,count,0,2
2024-09-30,S5,Home,HO-853,sale,-4,0
2024-09-30,S5,Grocery,GR-954,sale,-1,0
2024-09-30,S5,Apparel,AP-965,sale,-4,0
2024-09-30,S5,Electronics,EL-675,count,0,-1
2024-09-30,S5,Electronics,EL-780,sale,-5,0
2024-09-30,S5,Grocery,GR-701,sale,-4,0
2024-09-30,S5,Apparel,AP-264,sale,-6,0
2024-09-30,S5,Home,HO-695,sale,-6,0
2024-09-30,S5,Grocery,GR-609,return,2,0
2024-09-30,S5,Grocery,GR-913,return,2,0
2024-09-30,S5,Home,HO-336,sale,-3,0
2024-10-01,S1,Home,HO-146,count,0,0
2024-10-01,S1,Home,HO-827,sale,-4,0
2024-10-01,S1,Home,HO-626,sale,-2,0
2024-10-01,S1,Home,HO-116,return,2,0
2024-10-01,S1,Apparel,AP-170,sale,-4,0
2024-10-01,S1,Apparel,AP-526,sale,-6,0
2024-10-01,S1,Electronics,EL-374,count,0,2
2024-10-01,S1,Apparel,AP-228,count,0,2
2024-10-01,S2,Grocery,GR-608,sale,-6,0
2024-10-01,S2,Grocery,GR-897,receipt,14,0
2024-10-01,S2,Home,HO-949,sale,-4,0
2024-10-01,S2,Electronics,EL-957,count,0,0
2024-10-01,S2,Apparel,AP-580,receipt,33,0
2024-10-01,S2,Electronics,EL-664,receipt,50,0
2024-10-01,S2,Apparel,AP-989,sale,-4,0
2024-10-01,S2,Grocery,GR-194,receipt,49,0
2024-10-01,S2,Apparel,AP-647,sale,-6,0
2024-10-01,S2,Grocery,GR-560,sale,-5,0
2024-10-01,S3,Apparel,AP-359,receipt,53,0
2024-10-01,S3,Grocery,GR-291,sale,-4,0
2024-10-01,S3,Apparel,AP-310,return,3,0
2024-10-01,S3,Home,HO-603,receipt,17,0
2024-10-01,S3,Grocery,GR-675,receipt,49,0
2024-10-01,S3,Grocery,GR-269,return,2,0
2024-10-01,S3,Home,HO-349,return,1,0
2024-10-01,S3,Grocery,GR-811,sale,-2,0
2024-10-01,S3,Home,HO-775,sale,-6,0
2024-10-01,S3,Grocery,GR-338,sale,-6,0
2024-10-01,S3,Grocery,GR-226,return,1,0
2024-10-01,S3,Apparel,AP-453,sale,-5,0
2024-10-01,S3,Electronics,EL-285,sale,-3,0
2024-10-01,S4,Electronics,EL-403,count,0,-2
2024-10-01,S4,Apparel,AP-196,return,1,0
2024-10-01,S4,Apparel,AP-991,count,0,-2
2024-10-01,S4,Apparel,AP-640,return,3,0
2024-10-01,S4,Home,HO-856,sale,-4,0
2024-10-01,S4,Electronics,EL-742,return,1,0
2024-10-01,S4,Apparel,AP-230,return,3,0
2024-10-01,S4,Apparel,AP-575,count,0,2
2024-10-01,S4,Grocery,GR-962,count,0,2
2024-10-01,S5,Home,HO-601,count,0,-1
2024-10-01,S5,Electronics,EL-207,sale,-5,0
2024-10-01,S5,Home,HO-546,receipt,17,0
2024-10-01,S5,Apparel,AP-553,receipt,33,0
2024-10-01,S5,Grocery,GR-739,return,2,0
2024-10-01,S5,Apparel,AP-168,return,2,0
2024-10-01,S5,Electronics,EL-660,sale,-1,0
2024-10-01,S5,Grocery,GR-576,count,0,1
2024-10-01,S5,Home,HO-360,sale,-2,0
2024-10-01,S5,Apparel,AP-840,receipt,59,0
2024-10-01,S5,Apparel,AP-714,receipt,51,0
2024-10-01,S5,Home,HO-772,receipt,22,0
2024-10-01,S5,Home,HO-134,sale,-4,0
2024-10-01,S5,Home,HO-599,sale,-4,0
2024-10-01,S5,Home,HO-338,sale,-5,0
2024-10-01,S5,Home,HO-679,return,2,0
2024-10-02,S1,Grocery,GR-600,sale,-3,0
2024-10-02,S1,Home,HO-206,sale,-2,0
2024-10-02,S1,Apparel,AP-576,receipt,19,0
2024-10-02,S1,Apparel,AP-405,receipt,39,0
2024-10-02,S1,Grocery,GR-197,count,0,1
2024-10-02,S1,Electronics,EL-224,count,0,-2
2024-10-02,S1,Electronics,EL-442,sale,-4,0
2024-10-02,S1,Electronics,EL-616,return,3,0
2024-10-02,S1,Electronics,EL-978,sale,-5,0
