enrolment_id,lesson_no,completed,completed_date
16516,7,0,
16517,1,1,2024-02-12
16517,2,1,2024-02-17
16517,3,1,2024-02-23
16517,4,0,
16518,1,1,2024-06-02
16518,2,0,
16519,1,1,2024-04-07
16519,2,1,2024-04-08
16519,3,1,2024-04-12
16519,4,1,2024-04-14
16519,5,0,
16520,1,1,2024-02-22
16520,2,0,
16521,1,1,2024-01-20
16521,2,1,2024-01-21
16521,3,1,2024-01-23
16521,4,0,
16522,1,1,2024-03-26
16522,2,1,2024-03-29
16522,3,1,2024-04-04
16522,4,1,2024-04-10
16522,5,0,
16523,1,1,2024-08-10
16523,2,1,2024-08-14
16523,3,1,2024-08-19
16523,4,0,
16524,1,1,2024-08-21
16524,2,1,2024-08-24
16524,3,1,2024-08-30
16524,4,1,2024-09-03
16524,5,1,2024-09-05
16524,6,1,2024-09-07
16524,7,1,2024-09-09
16524,8,0,
16525,1,1,2024-10-31
16525,2,0,
16526,1,1,2024-03-21
16526,2,1,2024-03-26
16526,3,1,2024-03-27
16526,4,1,2024-03-31
16526,5,1,2024-04-02
16526,6,1,2024-04-08
16526,7,1,2024-04-11
16526,8,1,2024-04-13
16526,9,1,2024-04-19
16526,10,1,2024-04-25
16526,11,0,
16527,1,1,2024-03-23
16527,2,1,2024-03-28
16527,3,1,2024-03-31
16527,4,1,2024-04-02
16527,5,1,2024-04-07
16527,6,1,2024-04-08
16527,7,0,
16528,1,1,2024-04-21
16528,2,1,2024-04-27
16528,3,1,2024-04-28
16528,4,0,
16529,1,1,2024-07-11
16529,2,1,2024-07-15
16529,3,1,2024-07-18
16529,4,1,2024-07-22
16529,5,1,2024-07-26
16529,6,1,2024-07-29
16529,7,0,
16530,1,1,2024-10-26
16530,2,1,2024-11-01
16530,3,1,2024-11-05
16530,4,1,2024-11-06
16530,5,0,
16531,1,1,2024-02-23
16531,2,1,2024-02-26
16531,3,1,2024-03-03
16531,4,1,2024-03-08
16531,5,1,2024-03-14
16531,6,1,2024-03-16
16531,7,1,2024-03-18
16531,8,1,2024-03-21
16531,9,0,
16532,1,1,2024-01-13
16532,2,1,2024-01-19
16532,3,0,
16533,1,1,2024-06-07
16533,2,1,2024-06-12
16533,3,1,2024-06-18
16533,4,1,2024-06-19
16533,5,1,2024-06-25
16533,6,0,
16534,1,0,
16535,1,1,2024-01-19
16535,2,1,2024-01-21
16535,3,0,
16536,1,1,2024-07-18
16536,2,1,2024-07-23
16536,3,1,2024-07-29
16536,4,1,2024-08-02
16536,5,0,
16537,1,1,2024-05-12
16537,2,0,
16538,1,1,2024-04-06
16538,2,1,2024-04-09
16538,3,1,2024-04-10
16538,4,1,2024-04-13
16538,5,1,2024-04-16
16538,6,1,2024-04-19
16538,7,1,2024-04-20
16538,8,1,2024-04-26
16538,9,1,2024-04-28
16538,10,1,2024-05-03
16538,11,0,
16539,1,1,2024-08-12
16539,2,0,
16540,1,1,2024-06-21
16540,2,0,
16541,1,1,2024-07-03
16541,2,1,2024-07-08
16541,3,1,2024-07-09
16541,4,1,2024-07-13
16541,5,0,
16542,1,1,2024-01-23
16542,2,1,2024-01-28
16542,3,1,2024-01-30
16542,4,0,
16543,1,1,2024-08-19
16543,2,1,2024-08-22
16543,3,0,
16544,1,1,2024-10-10
16544,2,1,2024-10-13
16544,3,0,
16545,1,1,2024-09-17
16545,2,1,2024-09-19
16545,3,1,2024-09-21
16545,4,1,2024-09-22
16545,5,1,2024-09-25
16545,6,1,2024-09-27
16545,7,1,2024-09-28
16545,8,1,2024-10-02
16545,9,1,2024-10-04
16545,10,1,2024-10-09
16545,11,0,
16546,1,1,2024-07-23
16546,2,1,2024-07-25
16546,3,1,2024-07-27
16546,4,0,
16547,1,1,2024-06-27
16547,2,1,2024-07-03
16547,3,1,2024-07-05
16547,4,1,2024-07-10
16547,5,1,2024-07-16
16547,6,1,2024-07-19
16547,7,0,
16548,1,1,2024-01-28
16548,2,1,2024-02-02
16548,3,1,2024-02-04
16548,4,1,2024-02-08
16548,5,1,2024-02-10
16548,6,1,2024-02-12
16548,7,0,
16549,1,1,2024-07-03
16549,2,1,2024-07-05
16549,3,0,
16550,1,1,2024-06-02
16550,2,1,2024-06-04
16550,3,1,2024-06-08
16550,4,1,2024-06-11
16550,5,1,2024-06-14
16550,6,0,
16551,1,1,2024-10-10
16551,2,1,2024-10-13
16551,3,0,
16552,1,1,2024-04-13
16552,2,1,2024-04-16
16552,3,1,2024-04-20
16552,4,0,
16553,1,1,2024-01-12
16553,2,1,2024-01-18
16553,3,1,2024-01-21
16553,4,1,2024-01-24
16553,5,0,
16554,1,1,2024-08-15
16554,2,1,2024-08-16
16554,3,1,2024-08-21
16554,4,1,2024-08-27
16554,5,1,2024-08-30
16554,6,1,2024-09-04
16554,7,0,
16555,1,1,2024-03-13
16555,2,1,2024-03-17
16555,3,0,
16556,1,1,2024-08-16
16556,2,1,2024-08-20
16556,3,1,2024-08-21
16556,4,1,2024-08-24
16556,5,0,
16557,1,1,2024-05-28
16557,2,1,2024-06-02
16557,3,1,2024-06-07
16557,4,1,2024-06-10
16557,5,1,2024-06-15
16557,6,0,
16558,1,1,2024-04-22
16558,2,1,2024-04-28
16558,3,0,
16559,1,1,2024-07-13
16559,2,1,2024-07-16
16559,3,1,2024-07-20
16559,4,1,2024-07-21
16559,5,1,2024-07-26
16559,6,1,2024-07-29
16559,7,0,
16560,1,1,2024-05-13
16560,2,0,
16561,1,1,2024-01-06
16561,2,1,2024-01-07
16561,3,0,
16562,1,0,
16563,1,1,2024-08-11
16563,2,1,2024-08-17
16563,3,0,
16564,1,1,2024-07-02
16564,2,1,2024-07-08
16564,3,1,2024-07-13
16564,4,1,2024-07-19
16564,5,1,2024-07-20
16564,6,1,2024-07-25
16564,7,0,
16565,1,1,2024-07-19
16565,2,1,2024-07-21
16565,3,1,2024-07-25
16565,4,1,2024-07-27
16565,5,1,2024-07-30
16565,6,1,2024-07-31
16565,7,0,
16566,1,1,2024-03-13
16566,2,1,2024-03-14
16566,3,0,
16567,1,1,2024-04-08
16567,2,1,2024-04-10
16567,3,1,2024-04-15
16567,4,0,
16568,1,1,2024-03-05
16568,2,1,2024-03-08
16568,3,1,2024-03-09
16568,4,1,2024-03-14
16568,5,0,
16569,1,1,2024-02-09
16569,2,1,2024-02-15
16569,3,1,2024-02-16
16569,4,1,2024-02-18
16569,5,1,2024-02-24
16569,6,0,
16570,1,1,2024-06-14
16570,2,1,2024-06-20
16570,3,0,
16571,1,1,2024-08-04
16571,2,1,2024-08-06
16571,3,1,2024-08-10
16571,4,1,2024-08-13
16571,5,1,2024-08-15
16571,6,1,2024-08-18
16571,7,0,
16572,1,1,2024-06-11
16572,2,1,2024-06-17
16572,3,1,2024-06-23
16572,4,1,2024-06-24
16572,5,1,2024-06-28
16572,6,1,2024-06-30
16572,7,1,2024-07-06
16572,8,1,2024-07-07
16572,9,0,
16573,1,1,2024-02-10
16573,2,1,2024-02-16
16573,3,1,2024-02-17
16573,4,1,2024-02-18
16573,5,0,
16574,1,1,2024-09-14
16574,2,0,
16575,1,1,2024-04-07
16575,2,1,2024-04-11
16575,3,1,2024-04-14
16575,4,1,2024-04-20
16575,5,1,2024-04-24
16575,6,1,2024-04-25
16575,7,0,
16576,1,1,2024-02-17
16576,2,1,2024-02-20
16576,3,1,2024-02-24
16576,4,1,2024-02-29
16576,5,1,2024-03-01
16576,6,1,2024-03-05
16576,7,1,2024-03-11
16576,8,0,
16577,1,1,2024-05-02
16577,2,1,2024-05-05
16577,3,1,2024-05-10
16577,4,1,2024-05-14
16577,5,1,2024-05-19
16577,6,1,2024-05-22
16577,7,1,2024-05-24
16577,8,1,2024-05-26
16577,9,1,2024-06-01
16577,10,1,2024-06-05
16577,11,1,2024-06-11
16577,12,1,2024-06-17
16578,1,1,2024-08-16
16578,2,1,2024-08-18
16578,3,1,2024-08-20
16578,4,0,
16579,1,1,2024-01-13
16579,2,1,2024-01-18
16579,3,1,2024-01-21
16579,4,1,2024-01-22
16579,5,1,2024-01-25
16579,6,1,2024-01-30
16579,7,1,2024-02-04
16579,8,0,
16580,1,1,2024-09-07
16580,2,1,2024-09-10
16580,3,0,
16581,1,1,2024-03-21
16581,2,1,2024-03-25
16581,3,1,2024-03-27
16581,4,1,2024-03-28
16581,5,1,2024-03-29
16581,6,0,
16582,1,1,2024-10-25
16582,2,1,2024-10-27
16582,3,1,2024-10-30
16582,4,1,2024-11-03
16582,5,1,2024-11-04
16582,6,1,2024-11-08
16582,7,0,
16583,1,1,2024-08-27
16583,2,1,2024-08-30
16583,3,0,
16584,1,1,2024-06-08
16584,2,0,
16585,1,1,2024-05-20
16585,2,0,
16586,1,1,2024-10-28
16586,2,1,2024-10-29
16586,3,1,2024-11-01
16586,4,1,2024-11-02
16586,5,1,2024-11-07
16586,6,1,2024-11-09
16586,7,0,
16587,1,1,2024-04-18
16587,2,1,2024-04-21
16587,3,1,2024-04-26
16587,4,1,2024-05-02
16587,5,1,2024-05-08
16587,6,1,2024-05-09
16587,7,0,
16588,1,1,2024-02-06
16588,2,0,
16589,1,1,2024-06-21
16589,2,1,2024-06-23
16589,3,1,2024-06-28
16589,4,1,2024-07-04
16589,5,0,
16590,1,1,2024-07-01
16590,2,1,2024-07-07
16590,3,1,2024-07-10
16590,4,1,2024-07-13
16590,5,1,2024-07-19
16590,6,1,2024-07-23
16590,7,0,
16591,1,1,2024-10-17
16591,2,1,2024-10-23
16591,3,1,2024-10-26
16591,4,1,2024-10-30
16591,5,1,2024-11-01
16591,6,1,2024-11-06
16591,7,0,
16592,1,1,2024-04-08
16592,2,1,2024-04-10
16592,3,1,2024-04-12
16592,4,1,2024-04-17
16592,5,1,2024-04-19
16592,6,1,2024-04-21
16592,7,0,
16593,1,1,2024-07-24
16593,2,1,2024-07-29
16593,3,1,2024-07-30
16593,4,1,2024-07-31
16593,5,1,2024-08-03
16593,6,1,2024-08-04
16593,7,1,2024-08-10
16593,8,1,2024-08-12
16593,9,0,
16594,1,1,2024-07-08
16594,2,1,2024-07-14
16594,3,1,2024-07-18
16594,4,1,2024-07-23
16594,5,1,2024-07-24
16594,6,1,2024-07-28
16594,7,0,
16595,1,1,2024-04-02
16595,2,1,2024-04-07
16595,3,1,2024-04-08
16595,4,1,2024-04-13
16595,5,1,2024-04-15
16595,6,1,2024-04-21
16595,7,1,2024-04-22
16595,8,1,2024-04-24
16595,9,1,2024-04-28
16595,10,0,
16596,1,1,2024-09-26
16596,2,1,2024-09-28
16596,3,1,2024-10-01
16596,4,1,2024-10-03
16596,5,1,2024-10-04
16596,6,1,2024-10-09
16596,7,1,2024-10-10
16596,8,1,2024-10-15
16596,9,0,
16597,1,1,2024-08-22
16597,2,1,2024-08-25
16597,3,1,2024-08-28
16597,4,1,2024-08-30
16597,5,0,
16598,1,1,2024-09-17
16598,2,1,2024-09-22
16598,3,1,2024-09-28
16598,4,1,2024-09-29
16598,5,0,
16599,1,1,2024-02-26
16599,2,0,
16600,1,0,
16601,1,1,2024-07-30
16601,2,1,2024-08-02
16601,3,0,
16602,1,0,
16603,1,1,2024-02-13
16603,2,0,
16604,1,1,2024-07-01
16604,2,1,2024-07-05
16604,3,1,2024-07-08
16604,4,1,2024-07-13
16604,5,0,
16605,1,1,2024-07-25
16605,2,1,2024-07-26
16605,3,1,2024-07-31
16605,4,0,
16606,1,1,2024-08-17
16606,2,1,2024-08-23
16606,3,1,2024-08-26
16606,4,0,
16607,1,1,2024-07-05
16607,2,1,2024-07-08
16607,3,1,2024-07-13
16607,4,0,
16608,1,0,
16609,1,0,
16610,1,1,2024-02-24
16610,2,1,2024-03-01
16610,3,1,2024-03-06
16610,4,0,
16611,1,1,2024-03-03
16611,2,1,2024-03-08
16611,3,1,2024-03-10
16611,4,1,2024-03-13
16611,5,1,2024-03-16
16611,6,1,2024-03-18
16611,7,1,2024-03-20
16611,8,1,2024-03-22
16611,9,1,2024-03-26
16611,10,1,2024-03-28
16611,11,1,2024-04-02
16611,12,1,2024-04-08
16612,1,0,
16613,1,1,2024-10-02
16613,2,1,2024-10-05
16613,3,1,2024-10-07
16613,4,1,2024-10-09
16613,5,1,2024-10-13
16613,6,1,2024-10-16
16613,7,0,
16614,1,0,
16615,1,1,2024-03-09
16615,2,1,2024-03-10
16615,3,1,2024-03-15
16615,4,1,2024-03-20
16615,5,1,2024-03-21
16615,6,0,
16616,1,1,2024-08-30
16616,2,1,2024-09-05
16616,3,1,2024-09-09
16616,4,1,2024-09-10
16616,5,1,2024-09-15
16616,6,1,2024-09-20
16616,7,0,
16617,1,1,2024-04-07
16617,2,1,2024-04-13
16617,3,1,2024-04-19
16617,4,1,2024-04-23
16617,5,1,2024-04-25
16617,6,1,2024-04-28
16617,7,1,2024-05-04
16617,8,1,2024-05-05
16617,9,1,2024-05-08
16617,10,1,2024-05-14
16617,11,1,2024-05-18
16617,12,0,
16618,1,1,2024-06-28
16618,2,0,
16619,1,1,2024-10-26
16619,2,1,2024-11-01
16619,3,1,2024-11-05
16619,4,1,2024-11-11
16619,5,1,2024-11-13
16619,6,0,
16620,1,1,2024-06-14
16620,2,1,2024-06-15
16620,3,1,2024-06-16
16620,4,1,2024-06-17
16620,5,1,2024-06-19
16620,6,1,2024-06-23
16620,7,1,2024-06-28
16620,8,1,2024-07-01
16620,9,0,
16621,1,1,2024-08-04
16621,2,0,
16622,1,1,2024-03-15
16622,2,1,2024-03-18
16622,3,1,2024-03-19
16622,4,1,2024-03-21
16622,5,1,2024-03-27
16622,6,1,2024-03-30
16622,7,0,
16623,1,1,2024-06-10
16623,2,1,2024-06-14
16623,3,1,2024-06-20
16623,4,1,2024-06-26
16623,5,1,2024-06-29
16623,6,1,2024-07-03
16623,7,1,2024-07-09
16623,8,1,2024-07-14
16623,9,1,2024-07-16
16623,10,1,2024-07-17
16623,11,1,2024-07-19
16623,12,1,2024-07-21
16624,1,1,2024-05-04
16624,2,1,2024-05-09
16624,3,1,2024-05-11
16624,4,1,2024-05-16
16624,5,1,2024-05-19
16624,6,1,2024-05-23
16624,7,1,2024-05-26
16624,8,1,2024-05-30
16624,9,1,2024-06-04
16624,10,1,2024-06-10
16624,11,1,2024-06-13
16624,12,1,2024-06-19
16625,1,1,2024-04-29
16625,2,1,2024-04-30
16625,3,1,2024-05-01
16625,4,1,2024-05-04
16625,5,1,2024-05-09
16625,6,0,
16626,1,1,2024-04-29
16626,2,1,2024-05-05
16626,3,1,2024-05-11
16626,4,1,2024-05-13
16626,5,1,2024-05-14
16626,6,1,2024-05-18
16626,7,1,2024-05-20
16626,8,1,2024-05-23
16626,9,1,2024-05-25
16626,10,1,2024-05-29
16626,11,1,2024-05-30
16626,12,0,
16627,1,1,2024-09-02
16627,2,1,2024-09-06
16627,3,1,2024-09-09
16627,4,1,2024-09-14
16627,5,1,2024-09-16
16627,6,1,2024-09-17
16627,7,0,
16628,1,1,2024-02-26
16628,2,1,2024-02-29
16628,3,1,2024-03-05
16628,4,0,
16629,1,1,2024-05-21
16629,2,1,2024-05-22
16629,3,1,2024-05-23
16629,4,1,2024-05-28
16629,5,1,2024-05-31
16629,6,1,2024-06-03
16629,7,1,2024-06-04
16629,8,1,2024-06-09
16629,9,1,2024-06-11
16629,10,1,2024-06-15
16629,11,1,2024-06-21
16629,12,1,2024-06-26
16630,1,1,2024-07-01
16630,2,1,2024-07-06
16630,3,1,2024-07-10
16630,4,1,2024-07-13
16630,5,1,2024-07-18
16630,6,1,2024-07-21
16630,7,1,2024-07-25
16630,8,1,2024-07-30
16630,9,0,
16631,1,1,2024-09-25
16631,2,1,2024-09-29
16631,3,0,
16632,1,1,2024-04-08
16632,2,0,
16633,1,1,2024-10-17
16633,2,1,2024-10-23
16633,3,1,2024-10-24
16633,4,0,
16634,1,1,2024-08-12
16634,2,1,2024-08-18
16634,3,1,2024-08-22
16634,4,0,
16635,1,1,2024-02-25
16635,2,1,2024-03-02
16635,3,1,2024-03-03
16635,4,1,2024-03-04
16635,5,1,2024-03-09
16635,6,0,
16636,1,0,
16637,1,1,2024-10-21
16637,2,1,2024-10-22
16637,3,1,2024-10-25
16637,4,1,2024-10-31
16637,5,1,2024-11-04
16637,6,0,
16638,1,1,2024-02-23
16638,2,1,2024-02-29
16638,3,1,2024-03-03
16638,4,1,2024-03-05
16638,5,1,2024-03-10
16638,6,1,2024-03-14
16638,7,1,2024-03-17
16638,8,1,2024-03-22
16638,9,1,2024-03-23
16638,10,1,2024-03-28
16638,11,1,2024-04-03
16638,12,0,
16639,1,1,2024-03-25
16639,2,0,
16640,1,1,2024-05-15
16640,2,1,2024-05-16
16640,3,1,2024-05-18
16640,4,1,2024-05-19
16640,5,1,2024-05-25
16640,6,1,2024-05-26
16640,7,1,2024-05-30
16640,8,0,
16641,1,1,2024-03-17
16641,2,1,2024-03-22
16641,3,1,2024-03-27
16641,4,0,
16642,1,1,2024-05-06
16642,2,1,2024-05-10
16642,3,1,2024-05-13
16642,4,0,
16643,1,1,2024-01-10
16643,2,1,2024-01-11
16643,3,1,2024-01-12
16643,4,1,2024-01-14
16643,5,1,2024-01-15
16643,6,1,2024-01-18
16643,7,0,
16644,1,1,2024-08-03
16644,2,0,
16645,1,1,2024-02-17
16645,2,1,2024-02-19
16645,3,1,2024-02-21
16645,4,1,2024-02-25
16645,5,1,2024-03-01
16645,6,1,2024-03-07
16645,7,1,2024-03-12
16645,8,1,2024-03-16
16645,9,0,
16646,1,1,2024-10-26
16646,2,1,2024-10-27
16646,3,1,2024-10-29
16646,4,1,2024-11-04
16646,5,1,2024-11-08
16646,6,1,2024-11-12
16646,7,1,2024-11-13
16646,8,1,2024-11-18
16646,9,0,
16647,1,1,2024-02-24
16647,2,1,2024-03-01
16647,3,1,2024-03-05
16647,4,1,2024-03-09
16647,5,1,2024-03-10
16647,6,1,2024-03-13
16647,7,1,2024-03-17
16647,8,0,
16648,1,1,2024-08-26
16648,2,0,
16649,1,1,2024-01-04
16649,2,1,2024-01-09
16649,3,0,
16650,1,1,2024-06-21
16650,2,1,2024-06-26
16650,3,1,2024-07-01
16650,4,1,2024-07-05
16650,5,1,2024-07-10
16650,6,1,2024-07-14
16650,7,0,
16651,1,1,2024-03-02
16651,2,1,2024-03-04
16651,3,1,2024-03-06
16651,4,1,2024-03-09
16651,5,1,2024-03-12
16651,6,1,2024-03-13
16651,7,1,2024-03-19
16651,8,1,2024-03-24
16651,9,1,2024-03-28
16651,10,0,
16652,1,1,2024-03-11
16652,2,1,2024-03-17
16652,3,1,2024-03-19
16652,4,0,
16653,1,0,
16654,1,1,2024-10-23
16654,2,1,2024-10-24
16654,3,1,2024-10-27
16654,4,1,2024-10-31
16654,5,1,2024-11-05
16654,6,1,2024-11-09
16654,7,0,
16655,1,1,2024-07-27
16655,2,1,2024-07-30
16655,3,0,
16656,1,1,2024-01-23
16656,2,1,2024-01-28
16656,3,1,2024-02-01
16656,4,1,2024-02-07
16656,5,1,2024-02-11
16656,6,1,2024-02-12
16656,7,1,2024-02-17
16656,8,1,2024-02-22
16656,9,1,2024-02-25
16656,10,1,2024-03-01
16656,11,1,2024-03-02
16656,12,1,2024-03-04
16657,1,1,2024-09-23
16657,2,1,2024-09-29
16657,3,1,2024-10-02
16657,4,1,2024-10-07
16657,5,1,2024-10-10
16657,6,0,
16658,1,1,2024-05-03
16658,2,1,2024-05-09
16658,3,1,2024-05-13
16658,4,1,2024-05-17
16658,5,1,2024-05-19
16658,6,1,2024-05-21
16658,7,1,2024-05-24
16658,8,1,2024-05-27
16658,9,1,2024-06-01
16658,10,1,2024-06-04
16658,11,1,2024-06-07
16658,12,1,2024-06-11
16659,1,1,2024-08-08
16659,2,1,2024-08-09
16659,3,1,2024-08-13
16659,4,0,
16660,1,1,2024-04-11
16660,2,1,2024-04-15
16660,3,1,2024-04-16
16660,4,1,2024-04-21
16660,5,1,2024-04-27
16660,6,1,2024-05-02
16660,7,1,2024-05-06
16660,8,1,2024-05-08
16660,9,1,2024-05-10
16660,10,1,2024-05-15
16660,11,0,
16661,1,1,2024-01-27
16661,2,1,2024-02-02
16661,3,1,2024-02-04
16661,4,1,2024-02-06
16661,5,1,2024-02-10
16661,6,0,
16662,1,0,
16663,1,1,2024-02-12
16663,2,1,2024-02-18
16663,3,1,2024-02-22
16663,4,1,2024-02-26
16663,5,1,2024-03-02
16663,6,1,2024-03-03
16663,7,1,2024-03-05
16663,8,1,2024-03-10
16663,9,0,
16664,1,0,
16665,1,1,2024-06-07
16665,2,1,2024-06-09
16665,3,1,2024-06-13
16665,4,1,2024-06-19
16665,5,1,2024-06-21
16665,6,1,2024-06-24
16665,7,1,2024-06-30
16665,8,0,
16666,1,0,
16667,1,1,2024-10-19
16667,2,1,2024-10-22
16667,3,1,2024-10-23
16667,4,1,2024-10-25
16667,5,1,2024-10-31
16667,6,0,
16668,1,1,2024-02-16
16668,2,0,
16669,1,1,2024-03-24
16669,2,1,2024-03-29
16669,3,0,
16670,1,1,2024-10-25
16670,2,1,2024-10-30
16670,3,1,2024-10-31
16670,4,0,
16671,1,1,2024-08-09
16671,2,1,2024-08-11
16671,3,1,2024-08-12
16671,4,1,2024-08-16
16671,5,1,2024-08-21
16671,6,1,2024-08-23
16671,7,0,
16672,1,1,2024-05-19
16672,2,0,
16673,1,1,2024-05-05
16673,2,1,2024-05-11
16673,3,1,2024-05-16
16673,4,1,2024-05-22
16673,5,1,2024-05-23
16673,6,1,2024-05-26
16673,7,1,2024-05-27
16673,8,1,2024-05-30
16673,9,1,2024-06-04
16673,10,0,
16674,1,1,2024-06-04
16674,2,1,2024-06-05
16674,3,0,
16675,1,1,2024-01-23
16675,2,0,
16676,1,1,2024-07-18
16676,2,1,2024-07-20
16676,3,1,2024-07-22
16676,4,0,
16677,1,1,2024-03-19
16677,2,1,2024-03-23
16677,3,1,2024-03-25
16677,4,1,2024-03-31
16677,5,1,2024-04-02
16677,6,1,2024-04-05
16677,7,1,2024-04-11
16677,8,0,
16678,1,1,2024-10-11
16678,2,1,2024-10-15
16678,3,1,2024-10-20
16678,4,0,
16679,1,1,2024-06-16
16679,2,1,2024-06-21
16679,3,0,
16680,1,1,2024-06-04
16680,2,1,2024-06-08
16680,3,1,2024-06-12
16680,4,0,
16681,1,1,2024-08-03
16681,2,1,2024-08-07
16681,3,1,2024-08-13
16681,4,1,2024-08-14
16681,5,1,2024-08-19
16681,6,0,
16682,1,1,2024-01-21
16682,2,1,2024-01-27
16682,3,1,2024-02-02
16682,4,1,2024-02-05
16682,5,1,2024-02-08
16682,6,1,2024-02-11
16682,7,0,
16683,1,1,2024-04-27
16683,2,1,2024-04-28
16683,3,1,2024-05-01
16683,4,1,2024-05-03
16683,5,1,2024-05-06
16683,6,1,2024-05-11
16683,7,1,2024-05-16
16683,8,1,2024-05-17
16683,9,1,2024-05-18
16683,10,0,
16684,1,1,2024-09-20
16684,2,1,2024-09-22
16684,3,1,2024-09-26
16684,4,0,
16685,1,1,2024-01-15
16685,2,1,2024-01-16
16685,3,1,2024-01-17
16685,4,1,2024-01-21
16685,5,1,2024-01-23
16685,6,1,2024-01-25
16685,7,0,
16686,1,1,2024-07-17
16686,2,1,2024-07-18
16686,3,0,
16687,1,1,2024-09-13
16687,2,1,2024-09-14
16687,3,1,2024-09-16
16687,4,1,2024-09-18
16687,5,0,
16688,1,1,2024-08-10
16688,2,1,2024-08-15
16688,3,0,
16689,1,0,
16690,1,0,
16691,1,1,2024-10-24
16691,2,1,2024-10-26
16691,3,1,2024-10-31
16691,4,1,2024-11-02
16691,5,1,2024-11-04
16691,6,1,2024-11-10
16691,7,0,
16692,1,1,2024-04-15
16692,2,1,2024-04-16
16692,3,0,
16693,1,1,2024-02-26
16693,2,0,
16694,1,0,
16695,1,1,2024-01-07
16695,2,0,
16696,1,0,
16697,1,0,
16698,1,1,2024-03-22
16698,2,1,2024-03-25
16698,3,1,2024-03-29
16698,4,1,2024-04-04
16698,5,1,2024-04-09
16698,6,1,2024-04-12
16698,7,1,2024-04-16
16698,8,0,
16699,1,1,2024-02-17
16699,2,0,
16700,1,1,2024-02-26
16700,2,1,2024-03-02
16700,3,1,2024-03-08
16700,4,1,2024-03-10
16700,5,1,2024-03-11
16700,6,0,
16701,1,1,2024-08-21
16701,2,1,2024-08-23
16701,3,1,2024-08-28
16701,4,1,2024-08-31
16701,5,0,
16702,1,1,2024-08-17
16702,2,1,2024-08-22
16702,3,1,2024-08-23
16702,4,0,
16703,1,1,2024-04-20
16703,2,1,2024-04-21
16703,3,1,2024-04-24
16703,4,1,2024-04-28
16703,5,1,2024-05-03
16703,6,0,
16704,1,1,2024-04-16
16704,2,1,2024-04-17
16704,3,1,2024-04-21
16704,4,1,2024-04-23
16704,5,0,
16705,1,1,2024-10-13
16705,2,1,2024-10-19
16705,3,1,2024-10-23
16705,4,1,2024-10-25
16705,5,1,2024-10-29
16705,6,0,
16706,1,1,2024-05-13
16706,2,1,2024-05-18
16706,3,1,2024-05-21
16706,4,1,2024-05-22
16706,5,0,
16707,1,1,2024-02-24
16707,2,1,2024-02-26
16707,3,1,2024-02-29
16707,4,1,2024-03-03
16707,5,1,2024-03-09
16707,6,1,2024-03-12
16707,7,1,2024-03-13
16707,8,1,2024-03-14
16707,9,1,2024-03-19
16707,10,1,2024-03-20
16707,11,1,2024-03-24
16707,12,1,2024-03-26
16708,1,1,2024-08-25
16708,2,1,2024-08-26
16708,3,1,2024-08-28
16708,4,1,2024-08-29
16708,5,1,2024-09-04
16708,6,1,2024-09-08
16708,7,0,
16709,1,1,2024-10-11
16709,2,1,2024-10-15
16709,3,1,2024-10-16
16709,4,1,2024-10-20
16709,5,1,2024-10-22
16709,6,0,
16710,1,1,2024-06-02
16710,2,1,2024-06-06
16710,3,1,2024-06-11
16710,4,1,2024-06-16
16710,5,1,2024-06-17
16710,6,1,2024-06-21
16710,7,1,2024-06-25
16710,8,1,2024-06-27
16710,9,0,
16711,1,1,2024-02-07
16711,2,1,2024-02-09
16711,3,1,2024-02-15
16711,4,1,2024-02-17
16711,5,1,2024-02-19
16711,6,1,2024-02-23
16711,7,1,2024-02-26
16711,8,1,2024-02-27
16711,9,1,2024-03-01
16711,10,0,
16712,1,1,2024-08-29
16712,2,1,2024-08-31
16712,3,1,2024-09-02
16712,4,1,2024-09-04
16712,5,1,2024-09-08
16712,6,1,2024-09-12
16712,7,1,2024-09-17
16712,8,1,2024-09-19
16712,9,1,2024-09-20
16712,10,1,2024-09-24
16712,11,1,2024-09-27
16712,12,0,
16713,1,0,
16714,1,0,
16715,1,1,2024-02-09
16715,2,1,2024-02-10
16715,3,1,2024-02-15
16715,4,1,2024-02-18
16715,5,1,2024-02-21
16715,6,0,
16716,1,1,2024-01-03
16716,2,1,2024-01-08
16716,3,1,2024-01-10
16716,4,1,2024-01-15
16716,5,0,
16717,1,0,
16718,1,0,
16719,1,1,2024-09-25
16719,2,0,
16720,1,1,2024-05-16
16720,2,1,2024-05-17
16720,3,1,2024-05-19
16720,4,1,2024-05-20
16720,5,1,2024-05-22
16720,6,1,2024-05-28
16720,7,0,
16721,1,1,2024-08-20
16721,2,1,2024-08-26
16721,3,1,2024-09-01
16721,4,1,2024-09-02
16721,5,1,2024-09-04
16721,6,1,2024-09-07
16721,7,1,2024-09-12
16721,8,1,2024-09-13
16721,9,1,2024-09-18
16721,10,1,2024-09-20
16721,11,1,2024-09-25
16721,12,1,2024-09-26
16722,1,1,2024-10-19
16722,2,1,2024-10-25
16722,3,1,2024-10-28
16722,4,1,2024-10-31
16722,5,1,2024-11-04
16722,6,1,2024-11-10
16722,7,1,2024-11-16
16722,8,1,2024-11-22
16722,9,0,
16723,1,1,2024-01-20
16723,2,1,2024-01-26
16723,3,1,2024-01-28
16723,4,1,2024-01-31
16723,5,1,2024-02-06
