enrolment_id,course,enrolled_date,plan
17327,Python Intro,2024-03-01,free
17328,Data 101,2024-05-31,free
17329,SQL Basics,2024-03-09,free
17330,Data 101,2024-01-04,free
17331,Python Intro,2024-05-07,paid
17332,Python Intro,2024-10-15,free
17333,Python Intro,2024-08-12,free
17334,Python Intro,2024-08-16,paid
17335,Data 101,2024-06-29,paid
17336,Python Intro,2024-05-07,free
17337,SQL Basics,2024-02-05,free
17338,Python Intro,2024-06-22,free
17339,Data 101,2024-05-18,free
17340,Python Intro,2024-05-21,paid
17341,Data 101,2024-05-09,free
17342,Python Intro,2024-09-17,free
17343,Data 101,2024-03-16,free
17344,Data 101,2024-10-24,free
17345,Python Intro,2024-10-01,free
17346,Python Intro,2024-03-18,paid
17347,SQL Basics,2024-10-11,paid
17348,Data 101,2024-05-29,free
17349,Python Intro,2024-09-06,free
17350,Python Intro,2024-06-28,free
17351,SQL Basics,2024-07-19,paid
17352,SQL Basics,2024-04-26,free
17353,SQL Basics,2024-10-20,free
17354,SQL Basics,2024-06-25,paid
17355,SQL Basics,2024-01-01,paid
17356,SQL Basics,2024-06-03,free
17357,Data 101,2024-08-09,free
17358,Data 101,2024-02-23,paid
17359,SQL Basics,2024-06-18,paid
17360,Data 101,2024-05-25,free
17361,Python Intro,2024-04-26,free
17362,Data 101,2024-06-23,paid
17363,Python Intro,2024-08-26,free
17364,SQL Basics,2024-04-25,paid
17365,SQL Basics,2024-09-21,free
17366,Data 101,2024-10-11,free
17367,SQL Basics,2024-03-08,paid
17368,Data 101,2024-06-05,paid
17369,SQL Basics,2024-04-09,paid
17370,Python Intro,2024-07-16,paid
17371,SQL Basics,2024-05-28,paid
17372,Data 101,2024-10-20,paid
17373,Data 101,2024-09-25,paid
17374,SQL Basics,2024-02-05,free
17375,SQL Basics,2024-08-27,free
17376,SQL Basics,2024-04-27,free
17377,Data 101,2024-10-13,free
17378,SQL Basics,2024-10-19,free
17379,SQL Basics,2024-10-27,paid
17380,Data 101,2024-03-31,free
17381,SQL Basics,2024-08-30,paid
17382,Data 101,2024-09-01,paid
17383,Data 101,2024-05-06,paid
17384,Data 101,2024-07-22,free
17385,Python Intro,2024-08-22,free
17386,SQL Basics,2024-06-01,free
17387,Python Intro,2024-08-29,free
17388,SQL Basics,2024-01-12,free
17389,SQL Basics,2024-05-17,free
17390,SQL Basics,2024-09-22,free
17391,Data 101,2024-03-04,free
17392,Data 101,2024-05-25,paid
17393,Python Intro,2024-01-31,free
17394,Data 101,2024-05-13,free
17395,SQL Basics,2024-06-23,free
17396,SQL Basics,2024-04-13,paid
17397,Data 101,2024-07-07,free
17398,SQL Basics,2024-05-09,free
17399,Python Intro,2024-07-29,free
17400,Data 101,2024-01-05,free
17401,Data 101,2024-10-22,paid
17402,Python Intro,2024-08-01,free
17403,Data 101,2024-08-15,free
17404,Data 101,2024-02-15,paid
17405,SQL Basics,2024-07-06,paid
17406,Data 101,2024-03-19,free
17407,Python Intro,2024-01-15,paid
17408,SQL Basics,2024-02-24,paid
17409,Data 101,2024-01-02,paid
17410,SQL Basics,2024-02-07,paid
17411,SQL Basics,2024-10-25,free
17412,Data 101,2024-05-19,free
17413,SQL Basics,2024-09-04,paid
17414,Python Intro,2024-02-22,paid
17415,Python Intro,2024-05-25,free
17416,Python Intro,2024-09-15,paid
17417,SQL Basics,2024-04-18,paid
17418,Data 101,2024-05-25,paid
17419,SQL Basics,2024-03-20,paid
17420,Python Intro,2024-08-20,paid
17421,Python Intro,2024-02-03,free
17422,Data 101,2024-02-22,free
17423,Python Intro,2024-06-03,paid
17424,Data 101,2024-06-17,paid
17425,Python Intro,2024-07-25,free
17426,Data 101,2024-04-21,free
17427,Data 101,2024-01-21,free
17428,SQL Basics,2024-10-21,paid
17429,SQL Basics,2024-01-18,paid
17430,Python Intro,2024-04-15,free
17431,SQL Basics,2024-10-24,free
17432,SQL Basics,2024-04-24,free
17433,Python Intro,2024-06-27,paid
17434,SQL Basics,2024-02-06,paid
17435,Python Intro,2024-07-15,free
17436,Python Intro,2024-04-19,paid
17437,SQL Basics,2024-05-17,free
17438,Python Intro,2024-09-09,free
17439,Python Intro,2024-07-08,paid
17440,Data 101,2024-05-07,paid
17441,Python Intro,2024-08-04,free
17442,Python Intro,2024-03-04,free
17443,Data 101,2024-01-03,free
17444,Python Intro,2024-02-29,free
17445,Python Intro,2024-07-04,paid
17446,Python Intro,2024-07-01,paid
17447,SQL Basics,2024-03-01,paid
17448,SQL Basics,2024-09-01,free
17449,Python Intro,2024-02-24,free
17450,SQL Basics,2024-02-01,free
17451,SQL Basics,2024-09-17,paid
17452,Python Intro,2024-05-26,paid
17453,Python Intro,2024-02-08,free
17454,Python Intro,2024-01-15,free
17455,SQL Basics,2024-08-20,free
17456,Data 101,2024-03-25,free
17457,Data 101,2024-03-04,paid
17458,Data 101,2024-07-18,paid
17459,Python Intro,2024-10-16,free
17460,SQL Basics,2024-01-27,free
17461,SQL Basics,2024-01-24,paid
17462,SQL Basics,2024-07-14,free
17463,Data 101,2024-05-06,free
17464,SQL Basics,2024-07-24,paid
17465,Python Intro,2024-10-11,paid
17466,Data 101,2024-05-02,paid
17467,SQL Basics,2024-08-08,free
17468,SQL Basics,2024-09-16,free
17469,Python Intro,2024-07-13,paid
17470,Python Intro,2024-10-10,paid
17471,Data 101,2024-07-28,paid
17472,SQL Basics,2024-09-03,paid
17473,Data 101,2024-05-20,free
17474,Data 101,2024-04-25,paid
17475,Python Intro,2024-02-09,paid
17476,Data 101,2024-04-25,free
17477,Python Intro,2024-01-21,free
17478,Python Intro,2024-03-12,paid
17479,Data 101,2024-03-09,paid
17480,SQL Basics,2024-02-05,paid
17481,SQL Basics,2024-07-03,free
17482,Python Intro,2024-09-13,free
17483,Data 101,2024-02-21,paid
17484,Python Intro,2024-01-03,paid
17485,Data 101,2024-02-19,paid
17486,Python Intro,2024-09-10,free
17487,SQL Basics,2024-01-27,free
17488,Python Intro,2024-06-03,paid
17489,SQL Basics,2024-06-07,paid
17490,Python Intro,2024-02-07,paid
17491,Data 101,2024-04-13,paid
17492,SQL Basics,2024-09-10,free
17493,SQL Basics,2024-07-10,paid
17494,Python Intro,2024-05-17,free
17495,Python Intro,2024-07-21,free
17496,Python Intro,2024-03-21,free
17497,Python Intro,2024-03-13,free
17498,SQL Basics,2024-08-15,free
17499,SQL Basics,2024-05-14,free
17500,Data 101,2024-03-15,free
17501,SQL Basics,2024-04-04,free
17502,Data 101,2024-05-26,paid
17503,Python Intro,2024-06-22,paid
17504,Data 101,2024-08-04,paid
17505,SQL Basics,2024-05-14,free
17506,SQL Basics,2024-06-20,free
17507,Python Intro,2024-05-31,paid
17508,SQL Basics,2024-01-19,paid
17509,Python Intro,2024-06-30,free
17510,SQL Basics,2024-06-15,free
17511,Python Intro,2024-05-29,paid
17512,SQL Basics,2024-07-09,free
17513,SQL Basics,2024-10-17,paid
17514,SQL Basics,2024-05-23,paid
17515,Data 101,2024-04-25,paid
17516,SQL Basics,2024-08-10,free
17517,SQL Basics,2024-03-13,paid
17518,Data 101,2024-05-04,free
17519,Data 101,2024-08-27,free
17520,Data 101,2024-08-06,free
17521,Data 101,2024-01-08,free
17522,SQL Basics,2024-04-07,paid
17523,SQL Basics,2024-09-26,paid
17524,Data 101,2024-06-20,paid
17525,Python Intro,2024-04-28,paid
17526,SQL Basics,2024-03-02,free
17527,SQL Basics,2024-10-24,free
17528,Data 101,2024-01-25,free
17529,SQL Basics,2024-09-10,free
17530,Data 101,2024-07-08,free
17531,Python Intro,2024-09-12,paid
17532,Data 101,2024-02-02,free
17533,SQL Basics,2024-08-21,paid
17534,Data 101,2024-02-19,paid
17535,SQL Basics,2024-09-29,paid
17536,Python Intro,2024-02-03,paid
17537,SQL Basics,2024-10-20,free
17538,Python Intro,2024-04-02,free
17539,SQL Basics,2024-10-20,paid
17540,Python Intro,2024-03-04,paid
17541,Data 101,2024-05-07,free
17542,Python Intro,2024-09-21,paid
17543,SQL Basics,2024-04-23,paid
17544,SQL Basics,2024-05-07,free
17545,Data 101,2024-04-02,free
17546,Python Intro,2024-01-08,paid
17547,Python Intro,2024-02-09,paid
17548,Data 101,2024-08-18,free
17549,Data 101,2024-05-13,paid
17550,SQL Basics,2024-08-17,free
17551,Python Intro,2024-09-22,free
17552,Python Intro,2024-10-07,free
17553,Data 101,2024-10-22,free
17554,Data 101,2024-05-02,free
17555,SQL Basics,2024-09-06,paid
17556,Python Intro,2024-05-11,free
17557,Data 101,2024-06-06,paid
17558,SQL Basics,2024-05-24,paid
17559,Python Intro,2024-05-18,free
17560,Python Intro,2024-08-29,paid
17561,SQL Basics,2024-03-17,free
17562,Data 101,2024-03-02,paid
17563,SQL Basics,2024-09-24,paid
17564,Data 101,2024-01-23,free
17565,Python Intro,2024-07-21,free
17566,Data 101,2024-10-03,free
17567,SQL Basics,2024-06-25,free
17568,Data 101,2024-04-09,paid
17569,Python Intro,2024-01-15,free
17570,Python Intro,2024-04-22,free
17571,SQL Basics,2024-01-04,free
17572,Data 101,2024-01-02,free
17573,Data 101,2024-02-08,paid
17574,Python Intro,2024-08-20,paid
17575,Data 101,2024-03-15,free
17576,Data 101,2024-02-05,free
17577,Python Intro,2024-07-29,paid
17578,Python Intro,2024-07-12,free
17579,Data 101,2024-10-26,free
17580,Python Intro,2024-08-30,free
17581,Python Intro,2024-05-22,paid
17582,SQL Basics,2024-03-08,free
17583,Python Intro,2024-03-03,paid
17584,Python Intro,2024-07-18,free
17585,Data 101,2024-06-06,free
17586,Python Intro,2024-02-18,free
17587,Python Intro,2024-06-07,free
17588,Data 101,2024-07-27,free
17589,SQL Basics,2024-04-25,paid
17590,Python Intro,2024-02-04,paid
17591,SQL Basics,2024-08-18,paid
17592,Data 101,2024-09-28,paid
17593,Python Intro,2024-05-22,free
17594,SQL Basics,2024-03-26,paid
17595,SQL Basics,2024-01-27,paid
17596,Data 101,2024-08-05,free
17597,Python Intro,2024-08-13,paid
17598,SQL Basics,2024-05-21,free
17599,Python Intro,2024-07-14,free
17600,Data 101,2024-07-12,paid
17601,Data 101,2024-01-26,paid
17602,Data 101,2024-05-09,paid
17603,Python Intro,2024-05-09,free
17604,Data 101,2024-10-18,free
17605,Python Intro,2024-05-16,free
17606,SQL Basics,2024-04-20,free
17607,Python Intro,2024-07-17,paid
17608,Data 101,2024-02-16,paid
17609,SQL Basics,2024-10-14,free
17610,SQL Basics,2024-02-07,paid
17611,Python Intro,2024-08-18,paid
17612,Python Intro,2024-08-12,free
17613,Data 101,2024-07-28,paid
17614,Data 101,2024-08-15,free
17615,Python Intro,2024-06-11,paid
17616,Python Intro,2024-07-27,paid
17617,Python Intro,2024-06-15,free
17618,Python Intro,2024-03-24,free
17619,Python Intro,2024-07-27,paid
17620,Python Intro,2024-10-09,free
17621,SQL Basics,2024-09-20,paid
17622,Data 101,2024-03-15,paid
17623,SQL Basics,2024-07-20,free
17624,SQL Basics,2024-03-11,paid
17625,SQL Basics,2024-01-08,free
17626,Python Intro,2024-03-06,paid
17627,Data 101,2024-10-23,free
17628,Data 101,2024-07-02,free
17629,Python Intro,2024-06-03,paid
17630,Data 101,2024-07-20,paid
17631,Python Intro,2024-05-18,free
17632,Python Intro,2024-06-27,free
17633,SQL Basics,2024-09-19,paid
17634,Python Intro,2024-05-17,free
17635,Python Intro,2024-02-23,free
17636,SQL Basics,2024-07-11,paid
17637,Python Intro,2024-01-30,free
17638,SQL Basics,2024-08-06,paid
17639,SQL Basics,2024-07-30,free
17640,Python Intro,2024-04-10,paid
17641,SQL Basics,2024-08-28,paid
17642,SQL Basics,2024-04-25,free
17643,Data 101,2024-04-17,paid
17644,Python Intro,2024-02-06,paid
17645,Python Intro,2024-09-24,free
17646,Python Intro,2024-04-19,free
17647,Data 101,2024-07-05,paid
17648,SQL Basics,2024-06-12,paid
17649,Data 101,2024-01-02,free
17650,SQL Basics,2024-04-16,free
17651,Data 101,2024-02-02,paid
17652,Python Intro,2024-06-18,paid
17653,SQL Basics,2024-06-15,paid
17654,Python Intro,2024-04-16,free
17655,Python Intro,2024-09-03,free
17656,Python Intro,2024-03-22,free
17657,Data 101,2024-09-23,free
17658,Data 101,2024-05-11,paid
17659,SQL Basics,2024-03-06,free
17660,Python Intro,2024-01-26,paid
17661,Data 101,2024-07-21,paid
17662,SQL Basics,2024-03-11,paid
17663,SQL Basics,2024-09-29,paid
17664,SQL Basics,2024-04-15,paid
17665,Python Intro,2024-05-18,free
17666,Python Intro,2024-02-15,paid
17667,Data 101,2024-03-21,paid
17668,Data 101,2024-01-11,free
17669,SQL Basics,2024-07-27,paid
17670,Data 101,2024-06-25,paid
17671,Python Intro,2024-06-14,paid
17672,Data 101,2024-06-03,free
17673,SQL Basics,2024-02-04,paid
17674,Data 101,2024-09-22,free
17675,Python Intro,2024-07-20,paid
17676,SQL Basics,2024-10-09,paid
17677,Python Intro,2024-02-29,free
17678,Data 101,2024-04-13,free
17679,SQL Basics,2024-08-09,free
17680,Python Intro,2024-01-07,paid
17681,Data 101,2024-01-31,paid
17682,Python Intro,2024-04-19,paid
17683,SQL Basics,2024-10-14,free
17684,Python Intro,2024-07-08,paid
17685,Python Intro,2024-04-17,free
17686,Python Intro,2024-06-15,free
17687,Python Intro,2024-09-27,free
17688,SQL Basics,2024-06-14,free
17689,Python Intro,2024-01-13,paid
17690,Python Intro,2024-03-03,paid
17691,SQL Basics,2024-06-24,paid
17692,SQL Basics,2024-07-12,free
17693,SQL Basics,2024-06-24,paid
17694,Python Intro,2024-10-21,paid
17695,Data 101,2024-04-15,paid
17696,SQL Basics,2024-08-20,free
17697,Data 101,2024-04-26,paid
17698,SQL Basics,2024-09-08,free
17699,Data 101,2024-01-12,free
17700,Python Intro,2024-09-11,paid
17701,Python Intro,2024-02-27,paid
17702,SQL Basics,2024-07-06,free
17703,Python Intro,2024-01-24,paid
17704,Data 101,2024-07-14,free
17705,Python Intro,2024-09-27,paid
17706,Data 101,2024-01-15,paid
17707,Python Intro,2024-05-09,free
17708,SQL Basics,2024-04-09,free
17709,Python Intro,2024-08-22,paid
17710,SQL Basics,2024-09-09,paid
17711,SQL Basics,2024-09-30,paid
17712,Data 101,2024-05-05,paid
17713,Data 101,2024-08-01,paid
17714,Data 101,2024-05-25,free
17715,Python Intro,2024-09-17,free
17716,Data 101,2024-01-10,paid
17717,Python Intro,2024-01-12,paid
17718,SQL Basics,2024-09-24,free
17719,SQL Basics,2024-05-08,paid
17720,SQL Basics,2024-09-09,paid
17721,Python Intro,2024-10-21,paid
17722,SQL Basics,2024-06-24,free
17723,Python Intro,2024-10-15,paid
17724,Data 101,2024-08-21,paid
17725,SQL Basics,2024-08-17,paid
17726,Data 101,2024-09-02,free
17727,Python Intro,2024-03-26,free
17728,Data 101,2024-01-15,paid
17729,Python Intro,2024-08-14,paid
17730,SQL Basics,2024-07-05,free
17731,Data 101,2024-05-20,free
17732,Python Intro,2024-02-13,free
17733,SQL Basics,2024-01-31,paid
17734,Data 101,2024-09-25,paid
17735,SQL Basics,2024-08-13,paid
17736,Data 101,2024-04-06,paid
17737,Python Intro,2024-09-12,paid
17738,Data 101,2024-06-01,paid
17739,Python Intro,2024-07-13,paid
17740,Data 101,2024-09-22,free
17741,SQL Basics,2024-03-01,free
17742,Python Intro,2024-07-04,free
17743,Python Intro,2024-04-06,paid
17744,Python Intro,2024-02-15,paid
17745,Python Intro,2024-04-01,paid
17746,SQL Basics,2024-05-15,paid
17747,Data 101,2024-05-23,free
17748,SQL Basics,2024-08-18,free
17749,Python Intro,2024-03-21,free
17750,Python Intro,2024-04-04,free
17751,Data 101,2024-05-02,free
17752,Data 101,2024-05-13,paid
17753,Python Intro,2024-06-05,paid
17754,Data 101,2024-03-01,free
17755,Data 101,2024-04-19,free
17756,SQL Basics,2024-04-15,free
17757,Data 101,2024-06-25,paid
17758,Data 101,2024-05-26,paid
17759,SQL Basics,2024-08-13,paid
17760,SQL Basics,2024-09-25,paid
17761,Data 101,2024-10-23,paid
17762,Data 101,2024-09-17,paid
17763,Python Intro,2024-03-08,paid
17764,Python Intro,2024-02-22,paid
17765,Data 101,2024-06-01,free
17766,Python Intro,2024-09-20,paid
17767,Data 101,2024-06-26,free
17768,Data 101,2024-06-25,free
17769,SQL Basics,2024-07-12,free
17770,Data 101,2024-08-27,free
17771,Data 101,2024-09-12,free
17772,Python Intro,2024-10-01,paid
17773,SQL Basics,2024-09-27,paid
17774,Data 101,2024-03-20,free
17775,Python Intro,2024-06-11,free
17776,Python Intro,2024-04-28,paid
17777,Python Intro,2024-01-22,paid
17778,Python Intro,2024-06-27,paid
17779,Data 101,2024-06-27,free
17780,SQL Basics,2024-08-24,paid
17781,Data 101,2024-04-16,paid
17782,Data 101,2024-03-14,paid
17783,Python Intro,2024-07-17,paid
17784,SQL Basics,2024-10-07,paid
17785,Python Intro,2024-06-29,free
17786,Python Intro,2024-05-15,paid
17787,SQL Basics,2024-08-22,paid
17788,Data 101,2024-01-18,free
17789,Python Intro,2024-07-12,free
17790,SQL Basics,2024-03-11,free
17791,Data 101,2024-09-14,free
17792,Data 101,2024-10-25,free
17793,Python Intro,2024-06-04,free
17794,Data 101,2024-09-21,paid
17795,Python Intro,2024-08-20,paid
17796,Data 101,2024-02-01,paid
17797,Python Intro,2024-09-04,free
17798,Data 101,2024-09-23,free
17799,SQL Basics,2024-09-23,paid
17800,SQL Basics,2024-06-09,free
17801,Python Intro,2024-05-30,paid
17802,Data 101,2024-05-20,paid
17803,Python Intro,2024-08-01,paid
17804,SQL Basics,2024-01-01,free
17805,Data 101,2024-06-06,paid
17806,SQL Basics,2024-01-13,free
17807,Data 101,2024-09-04,free
17808,Python Intro,2024-06-04,free
17809,Python Intro,2024-10-13,paid
17810,Python Intro,2024-09-26,paid
17811,SQL Basics,2024-01-14,free
17812,SQL Basics,2024-03-30,free
17813,Data 101,2024-05-03,free
17814,SQL Basics,2024-01-11,free
17815,Python Intro,2024-01-11,paid
17816,SQL Basics,2024-10-21,paid
17817,Python Intro,2024-03-10,free
17818,Data 101,2024-08-15,paid
17819,Data 101,2024-07-22,paid
17820,Data 101,2024-01-31,paid
17821,Python Intro,2024-06-04,paid
17822,Python Intro,2024-02-10,free
17823,SQL Basics,2024-01-22,paid
17824,SQL Basics,2024-05-29,paid
17825,Data 101,2024-06-11,free
17826,SQL Basics,2024-02-26,free
17827,Python Intro,2024-08-13,free
17828,Python Intro,2024-09-15,free
17829,SQL Basics,2024-06-25,paid
17830,Python Intro,2024-09-28,paid
17831,Python Intro,2024-07-17,free
17832,Data 101,2024-03-12,free
17833,Python Intro,2024-03-26,paid
17834,Data 101,2024-04-04,paid
17835,Data 101,2024-08-03,free
17836,Python Intro,2024-08-24,free
17837,Python Intro,2024-05-21,free
17838,Data 101,2024-07-09,free
17839,Data 101,2024-01-17,paid
17840,Python Intro,2024-02-07,paid
17841,Python Intro,2024-10-05,paid
17842,Data 101,2024-04-24,paid
17843,Data 101,2024-10-06,free
17844,Python Intro,2024-04-18,paid
17845,Data 101,2024-10-16,free
17846,Data 101,2024-06-17,paid
17847,SQL Basics,2024-05-20,free
17848,Python Intro,2024-10-07,free
17849,Data 101,2024-03-27,paid
17850,SQL Basics,2024-08-03,free
17851,Data 101,2024-05-06,paid
17852,Data 101,2024-04-19,paid
17853,Data 101,2024-09-04,free
17854,Data 101,2024-05-05,free
17855,SQL Basics,2024-10-03,free
17856,SQL Basics,2024-08-07,free
17857,SQL Basics,2024-01-08,free
17858,SQL Basics,2024-01-27,free
17859,Python Intro,2024-01-04,free
17860,SQL Basics,2024-06-16,paid
17861,Data 101,2024-05-13,paid
17862,Data 101,2024-03-16,free
17863,SQL Basics,2024-09-17,free
17864,Data 101,2024-05-16,free
17865,SQL Basics,2024-03-29,free
17866,SQL Basics,2024-07-19,free
17867,Data 101,2024-10-06,free
17868,Python Intro,2024-05-22,paid
17869,Python Intro,2024-03-25,paid
17870,Python Intro,2024-02-08,free
17871,SQL Basics,2024-05-23,paid
17872,Data 101,2024-09-22,free
17873,Python Intro,2024-07-23,free
17874,Python Intro,2024-07-09,free
17875,Python Intro,2024-08-04,free
17876,Python Intro,2024-10-17,paid
17877,Data 101,2024-09-15,paid
17878,Python Intro,2024-09-04,free
17879,Data 101,2024-06-08,free
17880,SQL Basics,2024-09-09,paid
17881,Python Intro,2024-03-10,free
17882,Data 101,2024-09-21,free
17883,Python Intro,2024-07-27,free
17884,Data 101,2024-05-22,paid
17885,Python Intro,2024-07-29,paid
17886,SQL Basics,2024-07-17,paid
17887,Python Intro,2024-04-27,free
17888,SQL Basics,2024-04-05,free
17889,Python Intro,2024-05-15,free
17890,Data 101,2024-06-17,paid
17891,Data 101,2024-07-15,paid
17892,Python Intro,2024-02-14,paid
17893,Python Intro,2024-03-13,paid
17894,SQL Basics,2024-01-22,free
17895,Data 101,2024-01-04,paid
17896,Data 101,2024-06-18,paid
17897,SQL Basics,2024-09-14,paid
17898,SQL Basics,2024-03-23,free
17899,Python Intro,2024-10-02,free
17900,SQL Basics,2024-09-24,paid
17901,Data 101,2024-05-18,free
17902,Python Intro,2024-01-18,free
17903,SQL Basics,2024-02-18,paid
17904,Python Intro,2024-04-09,free
17905,SQL Basics,2024-03-04,free
17906,SQL Basics,2024-01-11,free
17907,Python Intro,2024-04-05,free
17908,SQL Basics,2024-04-11,paid
17909,Data 101,2024-04-15,paid
17910,Python Intro,2024-09-30,free
17911,Data 101,2024-02-28,paid
17912,SQL Basics,2024-09-29,paid
17913,Python Intro,2024-10-23,free
17914,SQL Basics,2024-09-18,paid
17915,SQL Basics,2024-05-14,free
17916,Python Intro,2024-05-14,free
17917,SQL Basics,2024-06-05,paid
17918,Data 101,2024-09-05,free
17919,Data 101,2024-09-28,paid
17920,Data 101,2024-07-23,paid
17921,Data 101,2024-09-12,free
17922,Data 101,2024-05-29,free
17923,Python Intro,2024-10-22,paid
17924,SQL Basics,2024-10-11,paid
17925,Data 101,2024-06-26,paid
17926,SQL Basics,2024-03-24,free
17927,Python Intro,2024-02-19,free
17928,SQL Basics,2024-05-22,free
17929,SQL Basics,2024-10-05,free
17930,Python Intro,2024-05-16,free
17931,Python Intro,2024-03-07,paid
17932,SQL Basics,2024-03-26,free
17933,Data 101,2024-09-20,free
