subscriber_id,plan,tenure_months,monthly_gb,monthly_bill,support_tickets,churned
12484,XL,69,8.2,21.83,6,0
12485,M,46,6.3,19.61,3,0
12486,S,16,11.3,28.6,3,0
12487,L,44,7.4,20.84,6,0
12488,L,16,7.1,23.55,2,0
12489,L,18,7.4,23.83,2,0
12490,XL,51,4.1,16.96,5,0
12491,S,34,8.4,22.09,2,0
12492,L,757,8.2,21.86,6,0
12493,L,26,6.1,19.37,4,0
12494,L,59,6.8,20.18,3,0
12495,L,24,6.4,22.72,3,0
12496,L,60,6.5,19.78,1,0
12497,L,52,8.3,21.93,4,0
12498,M,15,7.8,24.42,1,0
12499,XL,3,9,25.76,0,0
12500,XL,57,8.6,22.32,0,0
12501,L,23,8.2,24.9,1,1
12502,M,5,12.4,29.92,0,1
12503,L,28,8.2,21.85,0,0
12504,XL,49,7.4,20.93,5,0
12505,L,4,12,29.35,4,0
12506,L,25,7.6,21.06,1,0
12507,M,58,8.9,22.62,0,0
12508,S,10,6.8,23.21,2,0
12509,M,10,7.6,24.17,4,0
12510,S,34,6.1,19.27,0,0
12511,XL,9,7.7,24.29,0,0
12512,M,53,7.1,20.49,1,0
12513,M,20,9.2,26.09,4,0
12514,L,72,6.6,19.87,0,0
12515,S,60,9.9,23.85,3,0
12516,L,44,9.6,23.55,5,0
12517,M,27,5.5,18.58,1,0
12518,L,53,6.6,19.97,5,0
12519,L,18,11.7,29.03,3,0
12520,S,2,6.5,22.74,3,0
12521,L,53,9,22.8,4,0
12522,M,43,6,19.2,2,0
12523,L,44,9.1,22.97,5,0
12524,XL,28,12.1,26.53,5,0
12525,S,40,9.2,23.05,0,0
12526,L,70,5.6,18.71,5,0
12527,L,72,7,20.44,3,0
12528,L,47,8,21.58,6,1
12529,S,9,8.3,25,0,0
12530,L,39,8.3,21.99,3,0
12531,M,63,9.4,23.29,3,0
12532,XL,3,10,26.98,0,1
12533,S,14,7.5,23.94,0,0
12534,M,51,9.3,23.2,3,0
12535,L,29,6.3,19.54,6,0
12536,L,40,9,22.85,6,0
12537,M,21,7.6,24.16,1,0
12538,S,17,8.5,25.18,1,0
12539,L,69,5.5,18.57,0,0
12540,XL,52,7.7,21.18,2,0
12541,M,68,7.3,20.76,2,0
12542,M,41,9.1,22.86,0,0
12543,S,24,8,24.64,2,0
12544,M,38,6.8,20.18,0,1
12545,L,13,6.9,23.26,2,0
12546,L,2,11.3,28.56,5,0
12547,L,58,5.8,18.96,0,0
12548,M,39,4.7,17.65,6,0
12549,L,52,7.7,21.23,1,0
12550,L,65,6.8,20.13,3,1
12551,L,67,7.7,21.25,4,0
12552,M,39,5.4,18.45,4,0
12553,M,53,7.3,20.72,1,0
12554,L,69,9.2,23.04,6,0
12555,M,38,5.4,18.45,5,0
12556,L,24,8.7,25.44,1,0
12557,L,72,8.1,21.73,1,0
12558,XL,11,10.7,27.79,4,0
12559,XL,50,7.5,21.05,2,0
12560,L,28,7.1,20.49,4,1
12561,XL,69,12,26.34,2,1
12562,M,20,7.1,23.47,2,0
12563,L,29,5.9,19.08,2,0
12564,M,49,5,18.05,6,0
12565,M,1,4.6,20.47,3,0
12566,XL,3,8.5,25.18,2,0
12567,XL,8,10.9,28.08,1,0
12568,S,48,9.1,22.94,4,0
12569,XL,68,8.2,21.83,1,0
12570,M,57,7.4,20.9,4,0
12571,L,45,8.1,21.75,4,0
12572,S,25,10.3,24.37,6,1
12573,M,19,11.7,29.09,6,0
12574,XL,45,9.5,23.41,1,0
12575,L,62,9.7,23.67,4,0
12576,XL,3,5.4,21.51,5,0
12577,M,7,5.6,21.74,0,0
12578,L,3,6.9,23.23,2,1
12579,L,36,6.5,19.81,1,0
12580,L,66,7.7,21.21,3,0
12581,XL,57,9.5,23.39,6,0
12582,L,3,7.5,23.95,4,0
12583,S,38,7.3,20.77,3,0
12584,M,59,8.7,22.46,1,0
12585,L,752,9,22.75,0,0
12586,XL,72,9.1,22.91,3,0
12587,XL,41,6.9,20.26,0,0
12588,M,14,9.8,26.76,3,0
12589,L,68,6.3,19.55,1,0
12590,S,50,7.8,21.42,2,0
12591,XL,23,8.8,25.54,0,0
12592,XL,6,7.3,23.8,2,0
12593,L,71,4.6,17.5,1,0
12594,M,24,11.5,28.78,3,0
12595,S,71,8.9,22.73,3,0
12596,L,64,8.8,22.57,0,1
12597,L,30,8.2,21.78,1,0
12598,XL,51,6.3,19.57,1,1
12599,S,41,10.7,24.8,4,0
12600,S,47,6.2,19.46,3,0
12601,L,56,8.2,21.78,3,1
12602,L,21,8.6,25.29,4,0
12603,L,3,9.5,26.37,6,1
12604,XL,53,6.7,20.03,6,0
12605,S,69,7,20.37,2,0
12606,M,30,8.8,22.62,6,0
12607,L,50,6.7,20.09,1,0
12608,L,22,9.3,26.12,2,0
12609,S,54,7.9,21.46,4,0
12610,L,9,9.5,26.39,5,0
12611,XL,9,5.3,21.39,3,0
12612,S,17,10.9,28.07,5,0
12613,XL,59,11.8,26.17,4,0
12614,XL,28,8.7,22.43,6,1
12615,S,72,6.7,20.03,5,0
12616,S,55,10.7,24.78,2,0
12617,M,57,6,19.24,2,0
12618,L,37,6.7,19.98,4,0
12619,L,28,10.7,24.79,2,0
12620,L,25,8.3,22,3,0
12621,L,72,4.7,17.58,5,0
12622,S,61,7.5,21.04,4,0
12623,L,19,7.2,23.68,4,0
12624,L,35,8.3,22.02,3,0
12625,M,70,5.5,18.65,0,0
12626,L,17,5.6,21.78,1,0
12627,M,36,6.7,20.04,1,0
12628,XL,50,7.1,20.55,1,0
12629,L,46,7.7,21.3,5,0
12630,M,59,7.5,21.02,5,0
12631,L,28,10.5,24.55,4,0
12632,M,43,8,21.55,2,0
12633,M,7,8,24.56,0,0
12634,XL,12,6.4,22.64,4,0
12635,L,49,7.7,21.24,2,0
12636,L,65,8.5,22.19,0,0
12637,L,11,9.1,25.94,2,0
12638,L,51,8.5,22.22,1,0
12639,L,26,8.5,22.15,0,0
12640,L,71,7.8,21.33,5,0
12641,L,6,4.6,20.54,4,0
12642,L,72,7.4,20.88,3,0
12643,S,3,9.2,26,3,0
12644,L,67,8,21.61,5,0
12645,M,25,7.3,20.82,4,0
12646,S,35,10.6,24.73,5,1
12647,S,34,9.2,22.98,0,1
12648,L,36,10.1,24.13,5,0
12649,XL,10,9,25.79,5,0
12650,L,31,9.6,23.58,4,0
12651,M,26,4.3,17.2,5,0
12652,L,35,11,25.21,0,1
12653,XL,9,7.6,24.17,2,0
12654,M,34,9.9,23.84,4,0
12655,L,72,7.4,20.88,2,1
12656,L,7,10.9,28.05,6,0
12657,XL,48,7.4,20.93,3,0
12658,M,67,4.2,17.08,2,0
12659,XL,70,8.9,22.67,2,0
12660,XL,41,8.3,21.93,3,0
12661,S,16,8.1,24.72,4,1
12662,S,45,8.4,22.04,2,0
12663,M,3,9.3,26.22,0,0
12664,S,9,9.4,26.23,2,1
12665,L,10,11.1,28.29,5,0
12666,S,9,7.6,24.12,3,0
12667,L,9,10,26.97,0,0
12668,XL,66,5,18.03,4,0
12669,M,43,9.3,23.1,5,0
12670,XL,33,8.4,22.08,4,0
12671,S,54,8,21.65,0,0
12672,XL,46,11.4,25.62,3,0
12673,L,47,7.9,21.5,2,0
12674,S,52,5.9,19.1,5,0
12675,XL,43,7.4,20.85,0,0
12676,XL,53,10.1,24.09,5,0
12677,M,50,7.9,21.43,5,0
12678,L,29,9,22.86,0,0
12679,S,63,9.3,23.12,5,0
12680,M,59,7.4,20.92,2,1
12681,L,732,6.5,19.83,1,0
12682,L,7,6.2,22.4,1,0
12683,S,32,8.3,21.9,3,0
12684,S,3,6.6,22.91,0,0
12685,S,67,8.8,22.53,3,0
12686,S,70,5.9,19.12,0,0
12687,L,25,8.6,22.29,5,0
12688,S,1,5.9,22.13,4,0
12689,XL,16,7.9,24.43,0,0
12690,S,8,8.4,25.05,4,0
12691,S,49,9.7,23.58,5,0
12692,M,18,9.2,26.01,4,0
12693,XL,8,5.4,21.48,2,0
12694,L,33,6.7,20.05,2,0
12695,M,66,7,20.43,5,0
12696,L,24,6.6,22.92,0,0
12697,XL,36,9.7,23.59,1,0
12698,M,57,8.9,22.67,0,0
12699,M,800,8.4,22.07,4,0
12700,S,1,7.7,24.29,3,0
12701,L,29,5.6,18.75,6,1
12702,M,11,6.2,22.43,3,0
12703,S,2,8.3,25.01,0,0
12704,S,57,6.7,20.06,5,0
12705,L,38,8,21.64,2,0
12706,XL,64,10.3,24.39,5,0
12707,L,71,9.5,23.44,1,0
12708,L,10,7.9,24.46,3,0
12709,XL,12,7.4,23.88,0,0
12710,L,23,9.2,26.08,6,0
12711,L,3,8.9,25.71,2,1
12712,XL,61,4.2,17.03,0,0
12713,S,35,6.8,20.13,1,0
12714,L,37,8.5,22.24,5,1
12715,L,52,9,22.76,1,0
12716,L,66,8.1,21.73,5,1
12717,XL,54,6.9,20.3,5,0
12718,XL,12,6.3,22.61,3,0
12719,L,29,5.9,19.05,0,0
12720,L,61,10.8,24.92,5,0
12721,XL,53,7.3,20.81,2,0
12722,L,46,8.7,22.5,5,1
12723,M,42,10.5,24.61,3,0
12724,XL,9,6.2,22.47,6,0
12725,S,772,10.5,24.58,3,0
12726,XL,46,7.5,21,5,0
12727,XL,71,6.8,20.13,1,0
12728,M,48,8.5,22.16,0,1
12729,L,14,10,27.03,5,0
12730,S,58,5.5,18.58,3,0
12731,L,9,5.7,21.87,2,0
12732,M,70,5.5,18.58,4,0
12733,XL,56,6.9,20.25,3,0
12734,L,3,6.9,23.26,3,0
12735,XL,69,5.9,19.1,4,0
12736,L,48,9.8,23.76,6,0
12737,L,22,9.6,26.47,6,0
12738,M,18,8.6,25.26,3,0
12739,S,44,9.6,23.5,1,1
12740,S,60,10.6,24.7,4,0
12741,M,34,8.1,21.74,3,0
12742,L,68,5.8,18.92,3,0
12743,S,63,7.7,21.28,2,0
12744,S,53,9.6,23.52,6,0
12745,XL,59,9.1,22.87,4,1
12746,L,15,9.5,26.37,1,0
12747,M,45,4,16.79,1,0
12748,S,36,12.1,26.49,0,0
12749,L,3,6.2,22.46,4,0
12750,S,54,5.2,18.3,5,0
12751,L,53,10.3,24.39,5,0
12752,L,9,6.2,22.4,6,0
12753,S,70,9.8,23.76,6,0
12754,M,37,9.7,23.6,2,0
12755,L,42,6.3,19.55,4,0
12756,L,59,10.1,24.07,2,0
12757,S,28,6.4,19.71,4,0
12758,S,68,8.1,21.72,0,0
12759,L,19,6.3,22.52,0,1
12760,L,38,5.2,18.29,6,1
12761,M,41,5.4,18.53,2,0
12762,L,70,7.5,21,0,0
12763,XL,41,10.3,24.38,2,0
12764,M,13,6.1,22.35,5,0
12765,M,48,11.5,25.82,0,0
12766,XL,34,9.2,23.03,2,0
12767,M,25,7.2,20.67,3,0
12768,L,3,6.4,22.7,2,0
12769,S,53,9.4,23.33,2,0
12770,XL,27,6.4,19.63,1,0
12771,L,25,6.2,19.42,4,0
12772,L,21,4.5,20.35,2,1
12773,XL,60,8.4,22.1,4,0
12774,XL,3,9.1,25.96,3,1
12775,XL,14,7.9,24.43,4,0
12776,S,30,6.9,20.31,4,0
12777,L,41,9.7,23.68,4,0
12778,XL,30,9.9,23.94,1,0
12779,L,62,5.3,18.3,1,0
12780,S,29,6.2,19.42,1,0
12781,M,5,8,24.55,3,0
12782,S,7,6.2,22.45,4,0
12783,M,55,12,26.35,5,1
12784,M,42,7.6,21.09,0,0
12785,L,72,9.7,23.64,3,0
12786,S,27,7.8,21.37,6,1
12787,S,29,7.4,20.93,5,0
12788,S,50,9,22.79,3,0
12789,S,32,6,19.2,4,0
12790,L,53,8.5,22.25,2,0
12791,L,6,6.8,23.16,6,0
12792,L,37,6,19.21,1,0
12793,XL,43,5.4,18.46,1,0
12794,L,44,8.1,21.72,0,0
12795,XL,24,9.7,26.62,2,0
12796,S,8,5.9,22.14,6,0
12797,L,38,6.7,20.07,6,0
12798,L,20,9.5,26.39,5,0
12799,L,62,8.8,22.56,2,1
12800,S,35,7.1,20.57,6,0
12801,L,41,6.9,20.25,2,0
12802,S,68,9.7,23.61,4,0
12803,S,18,7.7,24.27,5,1
12804,L,30,4.6,17.58,3,0
12805,L,6,9.2,26.05,1,0
12806,L,61,7.3,20.79,3,0
12807,L,57,6.4,19.68,2,1
12808,L,35,5.9,19.11,0,0
12809,S,47,8.1,21.68,5,0
12810,L,51,9.3,23.2,4,0
12811,S,65,9.1,22.92,2,0
12812,L,45,6.5,19.82,3,0
12813,S,61,8.3,21.91,6,1
12814,XL,45,9.1,22.96,6,1
12815,S,31,10.2,24.22,3,0
12816,M,2,8.3,24.96,3,0
12817,L,18,6.6,22.88,5,0
12818,XL,53,8.4,22.05,5,0
12819,S,35,9.4,23.3,6,0
12820,M,49,9.4,23.33,6,0
12821,M,26,6.5,19.74,5,0
12822,XL,65,10,24.01,4,1
12823,XL,43,6.3,19.52,2,0
12824,L,23,9.4,26.34,3,0
12825,S,35,7.9,21.47,5,0
12826,XL,13,6.4,22.67,5,0
12827,L,44,9.8,23.8,0,0
12828,L,35,6.6,19.94,6,0
12829,L,60,7.5,21,2,0
12830,XL,7,7.4,23.91,5,1
12831,M,22,7.9,24.52,6,0
12832,L,49,10.2,24.27,6,0
12833,XL,28,10.9,25.13,2,1
12834,XL,68,6.3,19.57,0,0
12835,S,59,9.9,23.84,3,0
12836,M,19,5.6,21.78,3,0
12837,L,12,8.8,25.52,6,0
12838,L,28,5.9,19.12,0,1
12839,S,25,4.5,17.43,5,0
12840,XL,18,8.9,25.72,6,0
12841,S,12,7.7,24.19,6,0
12842,L,16,9.6,26.57,4,0
12843,XL,47,8.3,21.99,4,0
12844,M,14,7.9,24.47,1,0
12845,M,65,8.1,21.78,5,1
12846,S,21,6.1,22.28,0,0
12847,L,27,8.6,22.26,3,0
12848,XL,5,7.3,23.72,0,0
12849,XL,32,9,22.79,0,0
12850,S,42,11.1,25.31,4,1
12851,M,17,9.7,26.58,2,0
12852,L,28,8.1,21.68,3,0
12853,S,23,7.1,23.5,5,0
12854,XL,4,10.5,27.59,4,0
12855,S,38,9.1,22.92,6,0
12856,XL,32,6.6,19.87,0,0
12857,L,48,7.1,20.52,3,0
12858,M,2,7.3,23.74,0,0
12859,S,36,8.4,22.03,2,0
12860,XL,9,8.1,24.73,4,0
12861,XL,43,6.9,20.29,3,0
12862,XL,55,8.4,22.13,4,0
12863,L,48,8.5,22.14,0,0
12864,L,47,9.3,23.1,1,0
12865,S,38,8.8,22.52,5,0
12866,L,59,7.9,21.42,1,0
12867,L,68,5.8,18.99,5,0
12868,L,35,6.3,19.52,1,0
12869,L,2,10.4,27.52,1,0
12870,XL,24,7.4,23.84,6,0
12871,L,16,10,26.95,6,0
12872,M,65,10.6,24.73,4,0
12873,L,31,8.1,21.78,4,0
12874,L,7,9.7,26.61,0,0
12875,L,66,8.3,21.96,1,0
12876,S,16,9.4,26.33,0,0
12877,L,17,7.7,24.28,1,0
12878,L,23,9.9,26.83,0,0
12879,S,30,5.2,18.23,3,0
12880,XL,46,7.7,21.24,5,1
12881,L,2,6.7,22.98,5,0
12882,M,22,6.5,22.75,0,0
12883,S,37,6.2,19.39,4,0
12884,L,1,8.8,25.59,3,0
12885,L,38,9.2,23.1,1,1
12886,L,36,7.8,21.36,4,0
12887,S,20,8.3,24.99,3,0
12888,XL,15,10.7,27.79,5,0
12889,S,63,8.2,21.82,4,0
12890,S,38,9.5,23.4,0,0
12891,M,1,9.4,26.27,6,0
12892,L,66,8.7,22.45,3,0
12893,L,25,6.1,19.3,6,0
12894,XL,23,8.8,25.56,3,0
12895,XL,6,5.8,21.9,0,0
12896,S,54,8.1,21.73,4,0
12897,M,7,7.6,24.08,6,0
12898,M,33,7.7,21.29,6,0
12899,L,65,10.4,24.47,0,0
12900,XL,21,6.6,22.93,5,1
12901,L,45,10.6,24.71,6,0
12902,XL,7,7.8,24.4,5,0
12903,L,25,7,20.38,3,0
12904,XL,30,6.9,20.3,6,0
12905,XL,4,11.3,28.51,1,0
12906,S,27,8.1,21.68,2,0
12907,L,27,8.9,22.73,0,0
12908,S,63,8.6,22.34,6,0
12909,XL,26,6.2,19.41,2,0
12910,L,4,9.2,26.01,3,1
12911,L,35,7.8,21.33,3,0
12912,S,1,8.2,24.79,6,0
12913,L,18,12.3,29.73,6,0
12914,S,56,5.8,18.97,1,1
12915,XL,38,9.5,23.39,4,0
12916,XL,21,8,24.59,3,0
12917,L,16,7.4,23.86,5,0
12918,L,16,8.6,25.27,6,0
12919,S,65,6.5,19.8,6,1
12920,S,57,6.4,19.65,0,0
12921,L,8,6.4,22.67,6,0
12922,M,68,11.6,25.87,5,0
12923,S,2,11.6,28.96,4,0
12924,M,59,11,25.22,1,0
12925,M,7,8.2,24.86,5,0
12926,M,72,7.6,21.09,4,0
12927,L,57,7.8,21.36,6,0
12928,XL,46,9,22.8,1,0
12929,S,68,7.6,21.11,5,0
12930,L,14,5.2,21.26,3,0
12931,M,25,8.9,22.67,3,0
12932,L,34,8.1,21.74,3,0
12933,L,67,7.7,21.24,5,0
12934,M,57,6.4,19.63,1,0
12935,M,25,7.5,20.95,6,0
12936,L,46,7.1,20.56,4,0
12937,L,66,11.8,26.12,5,0
12938,M,7,9.3,26.12,3,0
12939,L,43,7.7,21.28,6,0
12940,M,28,7.2,20.6,3,1
12941,XL,25,10.7,24.83,3,0
12942,S,10,10.5,27.6,1,0
12943,L,47,9.5,23.45,3,0
12944,L,56,8.5,22.19,5,1
12945,L,7,10.7,27.79,4,0
12946,XL,24,8.3,24.95,3,0
12947,XL,64,6.8,20.13,0,0
12948,M,42,9.1,22.97,3,0
12949,M,44,7,20.37,2,0
12950,L,66,7.2,20.62,1,1
12951,XL,5,6.8,23.11,6,0
12952,L,11,6.6,22.95,2,1
12953,M,43,8,21.64,3,0
12954,S,40,8.8,22.59,0,0
12955,L,22,8.4,25.02,1,0
12956,L,64,7,20.34,0,0
12957,L,31,9.6,23.48,5,0
12958,M,19,9.6,26.57,2,0
12959,S,15,5.1,21.14,2,0
12960,S,25,9.4,23.33,1,0
12961,XL,51,11.2,25.41,1,0
12962,XL,61,8.3,21.99,1,0
12963,XL,25,5.3,18.31,3,1
12964,S,31,7.5,21.02,4,0
12965,L,68,8.3,21.94,4,0
12966,L,15,7.8,24.34,0,0
12967,L,34,5.8,18.97,1,0
12968,M,15,6.9,23.23,5,0
12969,L,10,9.5,26.42,1,0
12970,XL,16,5.5,21.61,1,0
12971,L,5,8.7,25.46,6,1
12972,S,10,11.2,28.39,3,0
12973,M,54,6.6,19.89,6,0
12974,XL,23,11.1,28.34,5,0
12975,L,12,7.3,23.77,6,1
12976,L,62,9.9,23.84,5,0
12977,M,25,9.7,23.59,3,0
12978,S,53,6.9,20.23,2,1
12979,L,45,6.7,20.04,3,0
12980,XL,56,11.2,25.42,0,0
12981,S,69,6.6,19.89,6,0
12982,XL,2,6.9,23.33,4,0
12983,L,7,9.8,26.76,2,0
12984,M,852,7.6,21.07,5,0
12985,XL,7,8.1,24.76,4,0
12986,L,66,5.8,18.94,5,0
12987,XL,48,4.9,17.94,1,0
12988,L,11,9.7,26.63,5,0
12989,L,43,5.1,18.15,2,0
12990,XL,50,11.6,25.97,0,0
12991,L,27,8.8,22.51,3,0
12992,L,72,9.8,23.77,2,0
12993,L,63,5.2,18.23,2,0
12994,XL,55,8.7,22.42,2,0
12995,S,6,7.8,24.31,5,1
12996,M,39,7.9,21.52,6,0
12997,M,51,10.8,24.98,1,0
12998,L,3,10.1,27.16,4,0
12999,S,59,8.8,22.61,1,0
13000,L,44,11.7,26.04,2,0
13001,L,9,6.8,23.21,0,0
13002,L,14,8,24.63,5,0
13003,L,4,6,22.17,5,0
13004,M,71,3.6,16.33,4,0
13005,S,4,8,24.58,3,0
13006,M,28,7.5,21.05,0,0
13007,M,70,8.5,22.22,4,0
13008,L,6,7.2,23.69,3,0
13009,M,34,9.1,22.97,6,0
13010,L,50,8.6,22.37,3,1
13011,L,15,8.7,25.49,5,0
13012,L,10,5.5,21.61,2,0
13013,M,768,8.2,21.84,4,0
13014,L,6,11.3,28.62,6,0
13015,L,37,9.1,22.89,2,0
13016,L,56,7.6,21.18,5,0
13017,S,767,8.5,22.16,1,0
13018,M,68,8.9,22.69,1,1
13019,S,69,6.9,20.33,6,0
13020,L,66,8.9,22.73,2,1
13021,M,55,11.8,26.12,3,0
13022,L,1,4.5,20.44,1,0
13023,XL,59,8.2,21.84,6,0
13024,M,2,7.6,24.14,3,1
13025,M,3,8.7,25.47,6,0
13026,M,2,8.9,25.66,1,0
13027,S,49,9.3,23.15,2,0
13028,S,19,6.3,22.51,4,0
13029,XL,37,9.8,23.76,5,0
13030,M,59,4.7,17.63,2,0
13031,S,53,7.4,20.89,4,0
13032,L,10,7.1,23.5,2,0
13033,M,16,6.2,22.45,6,0
13034,S,22,8.1,24.67,2,0
13035,XL,49,7.4,20.9,4,0
13036,L,14,8.9,25.7,6,0
13037,M,24,8.4,25.03,5,0
13038,L,19,6.3,22.51,2,0
13039,M,59,10.4,24.44,1,0
13040,XL,53,7,20.43,0,0
13041,L,39,10.6,24.77,3,0
13042,S,71,7.7,21.19,1,0
13043,L,28,6,19.22,6,0
13044,L,40,6.1,19.27,3,0
13045,L,11,7,23.41,0,0
13046,S,70,8.1,21.7,3,0
13047,M,33,7.9,21.5,6,0
13048,S,11,7.7,24.29,1,0
13049,S,14,10.5,27.6,6,0
13050,XL,63,7.5,20.96,3,0
13051,L,44,11.2,25.5,4,0
13052,S,46,6.8,20.14,4,0
13053,XL,9,6.1,22.35,1,1
13054,L,13,4,19.76,3,0
13055,M,26,10.9,25.05,1,0
13056,M,68,7.7,21.3,0,0
13057,XL,8,9.4,26.29,4,0
13058,S,31,9.6,23.55,2,0
13059,M,6,7.6,24.16,4,1
13060,M,26,9.2,23.06,4,0
13061,L,44,6.9,20.23,4,0
13062,L,4,8.6,25.27,0,0
13063,XL,54,11.6,25.92,3,0
13064,M,33,10,24.03,6,0
13065,S,2,7.7,24.27,4,0
13066,XL,61,6.8,20.11,4,0
13067,S,62,6.2,19.42,0,0
13068,L,58,10.9,25.13,6,1
13069,L,44,7.3,20.82,4,0
13070,XL,2,7.6,24.14,2,1
13071,S,25,4.8,17.73,0,1
13072,L,7,9.5,26.44,5,1
13073,L,52,10.4,24.47,1,0
13074,XL,10,8.2,24.86,1,0
13075,L,29,10.9,25.05,6,0
13076,L,41,6.6,19.93,4,0
13077,M,28,7.2,20.7,3,0
13078,S,18,9.4,26.27,5,0
13079,M,18,10.4,27.52,6,1
13080,L,1,7,23.35,3,0
13081,S,41,4,16.85,5,0
13082,L,29,8.7,22.45,0,0
13083,L,46,8.3,21.91,3,0
13084,L,32,5.8,18.99,1,0
13085,XL,39,8.4,22.07,0,0
13086,XL,3,8.4,25.04,4,0
13087,XL,35,3.3,15.91,3,1
13088,S,828,5.7,18.79,4,0
13089,XL,36,7.2,20.67,4,1
13090,XL,15,7.8,24.33,1,0
13091,L,67,6.9,20.26,5,0
13092,M,47,5.5,18.6,4,0
13093,L,12,11.6,28.95,3,0
13094,L,48,7.3,20.74,6,0
13095,M,56,11.9,26.28,2,0
13096,L,25,7,20.42,5,0
13097,S,64,10,24.01,4,0
13098,L,29,10.5,24.57,4,0
13099,XL,2,8.5,25.14,3,0
13100,XL,18,7,23.45,4,0
13101,L,6,9.9,26.88,1,0
13102,M,18,7.5,24.05,1,0
13103,S,52,6.1,19.27,0,1
13104,S,24,8,24.56,6,0
13105,L,829,7.2,20.64,6,0
13106,L,60,9.5,23.42,3,0
13107,S,5,8.3,25.02,2,0
13108,M,46,5.2,18.25,5,0
13109,XL,58,6.5,19.81,6,0
13110,XL,1,9.4,26.26,3,0
13111,L,19,10.6,27.68,6,1
13112,XL,39,7.3,20.7,3,1
13113,S,17,4.3,20.14,6,0
13114,L,11,9.9,26.9,0,0
13115,L,22,6.9,23.25,1,0
13116,L,11,9.3,26.16,1,0
13117,M,8,9.6,26.53,4,0
13118,M,35,6.3,19.51,6,1
13119,L,12,9.8,26.78,0,0
13120,L,647,8.7,22.44,1,0
13121,XL,47,5.6,18.73,5,1
13122,L,47,9.1,22.98,6,0
13123,L,18,5.8,22.02,2,0
13124,L,21,10.4,27.52,5,0
13125,XL,614,9.5,23.34,1,0
13126,XL,37,8,21.63,2,0
13127,L,57,8,21.55,0,0
13128,L,58,7.1,20.53,2,0
13129,XL,37,9.6,23.58,5,0
13130,S,7,8.8,25.52,4,0
13131,XL,5,5.3,21.36,4,0
13132,L,65,7.8,21.39,2,1
13133,XL,52,7.7,21.27,4,0
13134,XL,2,5.5,21.6,3,0
13135,M,3,5.3,21.35,3,0
13136,S,59,7.5,21.05,6,0
13137,L,47,8.3,22.01,0,0
13138,L,22,6.8,23.21,1,0
13139,M,34,4.9,17.9,5,1
13140,L,10,8.6,25.33,5,0
13141,L,16,7,23.46,1,0
13142,S,60,6.8,20.11,0,0
13143,L,60,10,24.01,6,0
13144,M,35,8.9,22.66,3,0
13145,S,46,8.3,21.93,1,0
13146,L,50,8.5,22.2,1,1
13147,XL,12,8.8,25.6,5,0
13148,L,23,4.9,20.88,2,0
13149,L,47,7.9,21.46,4,1
13150,XL,2,7.1,23.48,2,0
13151,L,43,9,22.83,0,0
13152,XL,18,10.4,27.46,3,0
13153,M,40,7.7,21.27,2,0
13154,L,55,7.2,20.61,4,0
13155,L,69,5.3,18.42,6,0
13156,L,7,6.7,23.07,3,0
13157,S,13,6.5,22.76,6,0
13158,L,30,6.9,20.32,3,0
13159,L,66,10.4,24.42,5,0
13160,XL,61,9.1,22.86,2,0
13161,L,48,7,20.41,5,0
13162,M,35,6.2,19.4,5,0
13163,L,19,9.6,26.55,4,0
13164,XL,33,5.4,18.43,3,0
13165,L,53,8.7,22.46,0,0
13166,L,7,5.5,21.56,1,0
13167,XL,19,9.5,26.37,3,0
13168,XL,3,9.3,26.14,5,0
13169,M,36,7,20.4,4,0
13170,L,16,10.1,27.16,6,0
13171,M,37,5.8,18.94,6,0
13172,L,71,5.1,18.18,6,0
13173,S,14,10.3,27.32,6,0
13174,L,15,7.9,24.49,5,1
13175,XL,29,6,19.25,3,0
13176,S,66,7.7,21.29,4,0
13177,M,30,9.8,23.81,0,0
13178,XL,55,6.7,20.09,2,0
13179,M,18,8.1,24.75,2,0
13180,S,49,6.5,19.79,1,0
13181,L,49,8.9,22.66,3,0
13182,L,878,10.4,24.46,1,0
13183,M,7,5.8,22,5,0
13184,S,40,8.1,21.76,6,0
13185,S,16,8.1,24.69,1,0
13186,L,16,9.7,26.63,5,1
13187,S,24,12,29.39,2,0
13188,M,51,8.5,22.22,4,0
13189,S,611,6.9,20.32,6,0
13190,S,8,6.3,22.61,2,0
13191,S,45,7.5,20.98,1,0
13192,M,18,9.1,25.95,0,0
13193,L,35,8.5,22.22,4,0
13194,S,38,7.3,20.71,2,0
13195,XL,52,8,21.6,3,1
13196,M,22,4,19.82,2,0
13197,S,34,7.9,21.46,6,0
13198,L,1,8.2,24.86,6,0
13199,S,37,5.7,18.88,5,0
13200,M,18,8.8,25.61,2,0
13201,L,33,9.1,22.97,1,0
13202,L,6,7,23.46,0,0
13203,S,19,11.3,28.5,6,0
13204,L,47,6.4,19.64,2,0
13205,XL,61,5.8,18.95,2,0
13206,L,46,6.6,19.9,4,0
13207,L,40,6.8,20.1,5,0
13208,L,15,7.6,24.07,6,0
13209,XL,66,6.8,20.12,3,0
13210,L,3,6.9,23.3,4,0
13211,S,31,8.4,22.11,3,1
13212,XL,55,10.1,24.16,5,0
13213,S,705,5.3,18.37,2,0
13214,L,57,8.5,22.21,1,0
13215,XL,34,5.5,18.55,3,0
13216,L,52,9,22.84,5,0
13217,S,50,5.6,18.76,3,0
13218,L,61,6.5,19.83,6,0
