po_id,supplier,created_date,promised_date,received_date,value,on_time
25078,GLOBEX,2024-08-30,2024-09-28,2024-09-25,38293,1
25079,Umbrella Ltd,2024-07-10,2024-08-20,2024-08-18,78147,1
25080,Soylent Ltd,2024-06-09,2024-07-22,2024-07-17,61437,1
25081,Stark,2024-10-07,2024-11-09,2024-11-04,39826,1
25082,UMBRELLA,2024-02-12,2024-03-24,2024-03-24,73567,1
25083,Initech Ltd,2024-06-17,2024-07-24,2024-07-24,58975,1
25084,Acme Limited,2024-05-11,2024-06-24,2024-06-24,31360,1
25085,Stark Ltd,2024-03-04,2024-04-14,2024-04-14,48437,1
25086,Soylent Ltd,2024-04-29,2024-05-17,2024-05-15,12196,1
25087,Initech,2024-01-12,2024-01-23,2024-02-09,55746,0
25088,Acme Limited,2024-08-05,2024-09-16,2024-09-11,63126,1
25089,Initech  Ltd.,2024-02-24,2024-03-07,2024-03-06,22588,1
25090,UMBRELLA,2024-05-02,2024-05-16,2024-05-16,49842,1
25091,Acme Limited,2024-04-21,2024-05-18,2024-05-15,81276,1
25092,Initech Ltd,2024-03-28,2024-04-07,2024-04-02,42642,1
25093,Globex Limited,2024-05-17,2024-05-29,2024-05-25,45714,1
25094,Initech Ltd,2024-07-09,2024-07-31,2024-07-30,75907,1
25095,Initech Ltd,2024-10-27,2024-11-17,2024-11-12,65872,1
25096,Stark Ltd,2024-07-22,2024-08-04,2024-08-01,86559,1
25097,Stark,2024-08-29,2024-09-24,2024-09-21,29245,1
25098,STARK,2024-02-27,2024-04-12,2024-04-10,31537,1
25099,Initech Limited,2024-06-01,2024-07-14,2024-07-12,36333,1
25100,UMBRELLA,2024-01-18,2024-02-02,2024-01-30,5265,1
25101,Acme,2024-02-05,2024-03-06,2024-03-01,70602,1
25102,Umbrella,2024-09-04,2024-09-26,2024-09-24,88620,1
25103,Initech,2024-07-02,2024-07-19,2024-07-23,26452,0
25104,ACME,2024-03-18,2024-04-14,2024-04-10,18897,1
25105,Umbrella,2024-05-14,2024-06-18,2024-06-17,5695,1
25106,Globex,2024-10-04,2024-10-25,2024-10-30,23285,0
25107,UMBRELLA,2024-02-22,2024-03-10,2024-03-06,77014,1
25108,Initech,2024-08-08,2024-09-14,2024-09-10,41330,1
25109,Soylent Ltd,2024-10-18,2024-11-28,2024-12-11,35434,0
25110,ACME,2024-06-04,2024-06-11,2024-06-30,21405,0
25111,SOYLENT,2024-03-02,2024-04-03,2024-04-03,56794,1
25112,Initech  Ltd.,2024-06-24,2024-08-08,2024-08-06,38181,1
25113,Soylent,2024-01-04,2024-02-18,2024-02-17,9712,1
25114,Globex Ltd,2024-03-25,2024-04-28,2024-05-01,52094,0
25115,Soylent  Ltd.,2024-09-10,2024-09-17,2024-09-14,20559,1
25116,Soylent  Ltd.,2024-06-16,2024-07-11,2024-07-08,26812,1
25117,Soylent Limited,2024-01-11,2024-02-17,2024-02-17,53922,1
25118,Stark  Ltd.,2024-06-07,2024-06-22,2024-07-04,46707,0
25119,Acme Limited,2024-04-21,2024-05-24,2024-05-20,30073,1
25120,SOYLENT,2024-01-09,2023-12-30,2024-12-24,85512,1
25121,Globex  Ltd.,2024-08-17,2024-09-19,2024-09-27,24559,0
25122,Acme Ltd,2024-06-27,2024-08-10,2024-08-05,56712,1
25123,Acme Ltd,2024-10-05,2024-10-14,2024-10-10,87886,1
25124,Soylent,2024-02-19,2024-03-19,2024-03-17,67529,1
25125,Globex Limited,2024-04-13,2024-05-15,2024-05-10,39141,1
25126,GLOBEX,2024-03-11,2024-04-05,2024-04-06,17385,0
25127,UMBRELLA,2024-08-12,2024-09-09,2024-09-08,49791,1
25128,Initech Ltd,2024-07-21,2024-08-10,2024-08-30,15557,0
25129,Umbrella  Ltd.,2024-08-04,2024-09-05,2024-08-31,56447,1
25130,STARK,2024-09-17,2024-10-04,2024-09-29,28768,1
25131,Soylent Ltd,2024-01-08,2024-02-09,2024-02-05,34964,1
25132,SOYLENT,2024-01-09,2024-02-07,2024-02-02,65782,1
25133,Acme,2024-10-03,2024-10-11,2024-10-11,6039,1
25134,STARK,2024-06-09,2024-06-16,2024-06-16,3994,1
25135,Globex,2024-05-16,2024-06-04,2024-06-13,40795,0
25136,INITECH,2024-03-01,2024-04-06,2024-04-03,42533,1
25137,SOYLENT,2024-08-29,2024-10-11,2024-10-10,87383,1
25138,Umbrella  Ltd.,2024-07-07,2024-08-03,2024-08-19,81345,0
25139,Globex,2024-06-17,2024-07-07,2024-07-11,66071,0
25140,Umbrella,2024-05-24,2024-06-23,2024-06-22,84793,1
25141,Umbrella Limited,2024-01-18,2024-01-31,2024-01-30,53839,1
25142,Acme Ltd,2024-09-10,2024-10-23,2024-10-20,87249,1
25143,STARK,2024-07-26,2024-08-10,2024-08-14,21476,0
25144,Acme Limited,2024-05-27,2024-06-09,2024-06-06,19689,1
25145,Stark Ltd,2024-03-02,2024-03-26,2024-03-26,18167,1
25146,Globex Ltd,2024-03-08,2024-04-10,2024-04-06,73286,1
25147,Soylent Limited,2024-01-10,2024-01-25,2024-01-21,87596,1
25148,SOYLENT,2024-02-24,2024-03-30,2024-03-30,78501,1
25149,Umbrella  Ltd.,2024-06-25,2024-07-08,2024-07-05,5027,1
25150,Umbrella Limited,2024-02-10,2024-03-04,2024-03-10,47682,0
25151,Globex Ltd,2024-06-26,2024-07-18,2024-07-17,88412,1
25152,Stark,2024-09-05,2024-08-26,2024-08-26,69961,1
25153,Umbrella Ltd,2024-05-25,2024-06-22,2024-07-01,21288,0
25154,Stark Ltd,2024-01-24,2024-02-11,2024-02-07,38909,1
25155,Soylent,2024-06-19,2024-07-11,2024-07-10,58786,1
25156,Stark,2024-04-04,2024-04-30,2024-05-06,82156,0
25157,Stark Limited,2024-04-22,2024-05-14,2024-05-10,26770,1
25158,Stark  Ltd.,2024-09-14,2024-10-14,2024-10-11,8854,1
25159,Soylent Limited,2024-04-05,2024-05-02,2024-05-02,71287,1
25160,Initech  Ltd.,2024-03-10,2024-04-14,2024-04-29,73998,0
25161,UMBRELLA,2024-06-10,2024-07-17,2024-07-17,15080,1
25162,Globex Limited,2024-03-07,2024-03-15,2024-03-12,66635,1
25163,Acme,2024-10-22,2024-11-02,2024-11-01,56813,1
25164,Soylent Ltd,2024-10-10,2024-11-01,2024-11-01,9094,1
25165,Soylent Ltd,2024-05-15,2024-05-26,2024-05-27,38280,0
25166,SOYLENT,2024-09-28,2024-10-17,2024-10-12,50698,1
25167,Soylent,2024-07-21,2024-08-29,2024-08-24,54136,1
25168,Globex,2024-01-19,2024-02-21,2024-02-19,3483,1
25169,Soylent,2024-04-17,2024-05-20,2024-05-16,77106,1
25170,Acme Ltd,2024-09-27,2024-10-27,2024-10-25,41422,1
25171,SOYLENT,2024-03-20,2024-04-03,2024-04-01,30710,1
25172,Initech,2024-05-20,2024-06-03,2024-05-31,57134,1
25173,Acme Limited,2024-03-19,2024-03-18,2024-03-16,46475,1
25174,Initech Limited,2024-05-09,2024-06-05,2024-06-05,31600,1
25175,Globex Ltd,2024-08-11,2024-09-22,2024-09-18,72692,1
25176,Soylent Ltd,2024-10-17,2024-10-24,2024-10-21,8770,1
25177,UMBRELLA,2024-08-10,2024-09-05,2024-09-03,87779,1
25178,Soylent,2024-09-23,2024-10-19,2024-10-16,89927,1
25179,Acme Limited,2024-10-10,2024-11-20,2024-11-16,22896,1
25180,INITECH,2024-06-17,2024-06-25,2024-06-24,61883,1
25181,UMBRELLA,2024-07-18,2024-07-31,2024-07-31,2977,1
25182,Initech  Ltd.,2024-05-16,2024-06-04,2024-06-04,19900,1
25183,Acme  Ltd.,2024-03-06,2024-04-13,2024-04-10,39069,1
25184,Acme,2024-10-08,2024-10-26,2024-10-21,60023,1
25185,Globex Limited,2024-08-06,2024-08-27,2024-08-30,78676,0
25186,Umbrella Ltd,2024-01-27,2024-03-03,2024-03-01,60927,1
25187,UMBRELLA,2024-10-10,2024-10-17,2024-10-13,56106,1
25188,ACME,2024-06-05,2024-07-14,2024-07-13,2763,1
25189,ACME,2024-01-12,2024-02-25,2024-02-24,32312,1
25190,Stark,2024-02-27,2024-03-26,2024-03-22,17500,1
25191,ACME,2024-05-15,2024-05-29,2024-05-29,66238,1
25192,Soylent,2024-02-29,2024-03-25,2024-03-21,81266,1
25193,Umbrella  Ltd.,2024-07-16,2024-07-24,2024-07-20,86161,1
25194,Initech  Ltd.,2024-07-05,2024-07-21,2024-07-20,64696,1
25195,Initech Ltd,2024-01-06,2024-02-02,2024-02-05,29534,0
25196,Acme Limited,2024-03-31,2024-04-08,2024-04-04,51775,1
25197,Acme  Ltd.,2024-06-24,2024-07-07,2024-07-05,72334,1
25198,Umbrella,2024-07-24,2024-08-12,2024-08-07,32179,1
25199,UMBRELLA,2024-09-25,2024-10-19,2024-10-19,52899,1
25200,GLOBEX,2024-07-03,2024-07-17,2024-07-12,41123,1
25201,Soylent,2024-08-25,2024-09-14,2024-09-10,59278,1
25202,Soylent Ltd,2024-02-14,2024-02-26,2024-02-26,30699,1
25203,Umbrella,2024-03-16,2024-04-27,2024-04-26,32072,1
25204,Acme,2024-04-22,2024-05-17,2024-05-16,9726,1
25205,Globex,2024-02-25,2024-04-06,2024-04-03,83277,1
25206,STARK,2024-03-08,2024-04-20,2024-04-20,4591,1
25207,Soylent Limited,2024-03-13,2024-03-26,2024-03-26,9628,1
25208,Stark Limited,2024-03-25,2024-04-13,2024-04-09,20091,1
25209,Umbrella  Ltd.,2024-07-11,2024-08-06,2024-08-02,58947,1
25210,Umbrella,2024-06-26,2024-08-06,2024-08-02,89779,1
25211,Soylent  Ltd.,2024-10-15,2024-11-26,2024-12-01,85480,0
25212,Initech Limited,2024-05-24,2024-06-03,2024-05-30,57805,1
25213,Globex Limited,2024-10-20,2024-11-09,2024-11-28,47745,0
25214,Acme Ltd,2024-04-19,2024-06-03,2024-05-29,76766,1
25215,UMBRELLA,2024-05-16,2024-05-30,2024-05-28,58876,1
25216,Stark,2024-06-19,2024-08-03,2024-08-16,31543,0
25217,SOYLENT,2024-10-18,2024-11-29,2024-11-26,78962,1
25218,Umbrella Limited,2024-02-06,2024-02-20,2024-03-05,37149,0
25219,Umbrella Ltd,2024-08-05,2024-08-31,2024-08-31,54898,1
25220,Initech,2024-06-27,2024-07-09,2024-07-09,41568,1
25221,Globex,2024-04-14,2024-04-25,2024-04-29,60223,0
25222,Initech,2024-09-24,2024-10-12,2024-10-11,55106,1
25223,Umbrella Limited,2024-08-05,2024-09-05,2024-09-05,76967,1
25224,Stark,2024-01-21,2024-02-19,2024-02-23,21727,0
25225,Stark,2024-08-25,2024-09-10,2024-09-09,45992,1
25226,Soylent  Ltd.,2024-02-15,2024-02-22,2024-02-21,48403,1
25227,Globex Ltd,2024-04-19,2024-05-30,2024-06-02,6838,0
25228,Stark  Ltd.,2024-10-12,2024-10-26,2024-11-11,7953,0
25229,Umbrella  Ltd.,2024-10-08,2024-11-21,2024-11-18,58567,1
25230,Acme  Ltd.,2024-09-11,2024-10-23,2024-10-23,36891,1
25231,Globex,2024-05-31,2024-07-09,2024-07-04,52103,1
25232,Initech Limited,2024-07-13,2024-08-17,2024-08-15,48765,1
25233,Acme,2024-04-20,2024-05-12,2024-05-17,88082,0
25234,ACME,2024-04-17,2024-05-13,2024-05-13,53007,1
25235,STARK,2024-10-15,2024-11-12,2024-11-11,30189,1
25236,Initech  Ltd.,2024-01-08,2024-02-20,2024-02-19,26268,1
25237,STARK,2024-07-08,2024-08-21,2024-08-18,3007,1
25238,Stark,2024-06-08,2024-06-21,2024-07-11,52274,0
25239,Initech Limited,2024-05-28,2024-06-20,2024-06-19,84360,1
25240,UMBRELLA,2024-05-02,2024-05-22,2024-05-20,14154,1
25241,INITECH,2024-03-05,2024-04-01,2024-03-27,87152,1
25242,ACME,2024-07-16,2024-07-29,2024-08-05,2801,0
25243,ACME,2024-09-07,2024-09-23,2024-09-26,57215,0
25244,Soylent Limited,2024-06-17,2024-07-10,2024-07-08,9200,1
25245,SOYLENT,2024-06-19,2024-07-10,2024-07-05,55154,1
25246,Stark Ltd,2024-05-25,2024-06-26,2024-06-24,64284,1
25247,Initech,2024-07-12,2024-07-27,2024-07-24,27688,1
25248,Soylent  Ltd.,2024-07-31,2024-08-27,2024-08-23,20768,1
25249,Globex  Ltd.,2024-01-28,2024-02-07,2024-02-05,36994,1
25250,ACME,2024-03-05,2024-04-06,2024-04-05,51003,1
25251,Initech Limited,2024-06-17,2024-06-12,2024-06-22,46065,0
25252,Initech Limited,2024-10-01,2024-10-28,2024-10-24,41780,1
25253,Globex,2024-08-14,2024-08-29,2024-08-27,26909,1
25254,Stark Limited,2024-02-13,2024-03-20,2024-03-17,42010,1
25255,Acme,2024-04-13,2024-05-24,2024-05-23,49443,1
25256,Globex,2024-07-26,2024-08-18,2024-08-18,26541,1
25257,Stark,2024-08-11,2024-09-14,2024-09-12,86752,1
25258,Umbrella Limited,2024-10-08,2024-10-31,2024-10-31,2242,1
25259,UMBRELLA,2024-09-06,2024-10-08,2024-10-05,7478,1
25260,Acme,2024-09-26,2024-10-12,2024-10-30,19770,0
25261,UMBRELLA,2024-09-22,2024-10-16,2024-10-11,51287,1
25262,Umbrella  Ltd.,2024-08-14,2024-08-25,2024-08-23,22539,1
25263,Globex Limited,2024-02-13,2024-03-22,2024-03-18,51333,1
25264,Umbrella Limited,2024-05-12,2024-06-09,2024-06-22,53688,0
25265,Umbrella Ltd,2024-04-22,2024-05-28,2024-05-25,88732,1
25266,Umbrella,2024-03-01,2024-03-25,2024-03-26,15551,0
25267,Soylent,2024-05-09,2024-06-21,2024-06-16,73029,1
25268,GLOBEX,2024-02-10,2024-03-09,2024-03-09,55629,1
25269,INITECH,2024-08-31,2024-10-14,2024-10-12,38668,1
25270,Globex,2024-08-23,2024-09-23,2024-10-04,57549,0
25271,Soylent Ltd,2024-03-08,2024-04-10,2024-04-05,83460,1
25272,Initech,2024-07-21,2024-09-02,2024-08-31,27045,1
25273,Initech Ltd,2024-02-19,2024-03-17,2024-03-15,38549,1
25274,GLOBEX,2024-09-25,2024-10-18,2024-10-15,30419,1
25275,Acme Ltd,2024-05-16,2024-06-22,2024-06-17,33386,1
25276,Stark  Ltd.,2024-07-12,2024-07-21,2024-07-18,43510,1
25277,Globex Ltd,2024-09-02,2024-10-16,2024-10-11,76193,1
25278,Soylent  Ltd.,2024-08-31,2024-09-15,2024-09-13,69165,1
25279,Initech  Ltd.,2024-05-11,2024-05-20,2024-05-15,81934,1
25280,Stark,2024-06-06,2024-07-15,2024-07-10,75708,1
25281,SOYLENT,2024-06-07,2024-07-18,2024-07-18,79284,1
25282,Initech,2024-08-01,2024-09-12,2024-09-08,24907,1
25283,Stark Ltd,2024-09-21,2024-10-13,2024-10-09,59597,1
25284,Soylent,2024-07-23,2024-08-25,2024-08-22,78945,1
25285,Initech Ltd,2024-05-14,2024-06-28,2024-06-27,4875,1
25286,STARK,2024-07-16,2024-07-24,2024-08-11,1884,0
25287,Soylent Limited,2024-09-23,2024-10-30,2024-10-27,5237,1
25288,Soylent Ltd,2024-04-21,2024-05-25,2024-05-24,82643,1
25289,Globex,2024-02-07,2024-02-14,2024-02-12,18387,1
25290,Acme Ltd,2024-06-29,2024-08-01,2024-07-31,88953,1
25291,Soylent  Ltd.,2024-10-08,2024-10-25,2024-10-23,76584,1
25292,Stark  Ltd.,2024-08-13,2024-09-08,2024-09-05,11339,1
25293,Initech Limited,2024-05-27,2024-07-05,2024-06-30,46107,1
25294,ACME,2024-04-27,2024-05-24,2024-05-24,1583,1
25295,Umbrella  Ltd.,2024-10-03,2024-11-16,2024-11-12,13231,1
25296,Initech Ltd,2024-09-13,2024-10-01,2024-09-30,42693,1
25297,Initech Ltd,2024-09-20,2024-10-09,2024-10-09,43688,1
25298,Umbrella,2024-08-16,2024-09-23,2024-09-29,66368,0
25299,Umbrella Limited,2024-01-31,2024-02-10,2024-02-27,31642,0
25300,SOYLENT,2024-07-03,2024-08-12,2024-08-11,70475,1
25301,ACME,2024-10-24,2024-11-18,2024-11-15,85653,1
25302,INITECH,2024-04-10,2024-05-01,2024-04-29,57512,1
25303,Stark Limited,2024-02-13,2024-03-26,2024-03-24,19647,1
25304,Acme Ltd,2024-09-12,2024-10-12,2024-10-26,62577,0
25305,Initech  Ltd.,2024-10-10,2024-11-01,2024-10-28,7388,1
25306,Globex,2024-07-09,2024-08-08,2024-08-17,2339,0
25307,Initech Ltd,2024-01-30,2024-03-08,2024-03-07,73444,1
25308,Stark Limited,2024-03-24,2024-04-16,2024-04-12,61007,1
25309,UMBRELLA,2024-03-10,2024-03-25,2024-03-21,31651,1
25310,Soylent  Ltd.,2024-01-19,2024-02-13,2024-02-11,2293,1
25311,Soylent,2024-05-03,2024-05-18,2024-05-18,50095,1
25312,Stark  Ltd.,2024-05-30,2024-07-09,2024-07-26,2889,0
25313,Initech Ltd,2024-08-11,2024-08-25,2024-08-24,52566,1
25314,INITECH,2024-10-03,2024-11-02,2024-11-10,53930,0
25315,Initech  Ltd.,2024-10-01,2024-11-02,2024-11-04,15034,0
25316,Stark Ltd,2024-01-03,2024-01-10,2024-01-08,78466,1
25317,Initech Limited,2024-08-15,2024-09-13,2024-09-09,83120,1
25318,Stark  Ltd.,2024-04-27,2024-05-06,2024-05-23,48927,0
25319,Umbrella  Ltd.,2024-09-04,2024-10-08,2024-10-06,63059,1
25320,Initech Ltd,2024-02-25,2024-03-24,2024-03-24,15096,1
25321,ACME,2024-10-09,2024-11-16,2024-11-11,76173,1
25322,Globex Limited,2024-06-17,2024-07-17,2024-07-20,42576,0
25323,Globex,2024-08-17,2024-08-26,2024-08-30,49836,0
25324,Initech Limited,2024-04-02,2024-05-08,2024-05-05,61758,1
25325,Globex Ltd,2024-04-16,2024-05-05,2024-05-02,13947,1
25326,Acme Ltd,2024-04-28,2024-05-24,2024-05-19,74789,1
25327,Acme  Ltd.,2024-08-08,2024-09-02,2024-09-02,39397,1
25328,Globex Limited,2024-06-10,2024-06-06,2024-06-06,79058,1
25329,Acme Limited,2024-07-22,2024-08-27,2024-09-16,83572,0
25330,Acme  Ltd.,2024-07-18,2024-08-25,2024-08-20,61147,1
25331,Acme,2024-08-15,2024-09-25,2024-09-23,19943,1
25332,STARK,2024-01-09,2024-01-07,2024-01-03,49640,1
25333,Acme Limited,2024-03-18,2024-04-13,2024-04-10,55463,1
25334,Initech Limited,2024-02-18,2024-03-07,2024-03-06,79486,1
25335,SOYLENT,2024-07-03,2024-08-04,2024-08-03,68197,1
25336,Initech Limited,2024-06-03,2024-07-07,2024-07-07,12118,1
25337,Initech Limited,2024-06-28,2024-07-09,2024-07-08,12406,1
25338,Stark,2024-04-06,2024-05-01,2024-04-26,62172,1
25339,Soylent  Ltd.,2024-08-26,2024-09-20,2024-09-18,79520,1
25340,Stark Limited,2024-08-24,2024-10-07,2024-10-07,13301,1
25341,Globex Ltd,2024-08-24,2024-10-01,2024-09-29,21594,1
25342,Stark,2024-02-11,2024-03-07,2024-03-06,6895,1
25343,Soylent Ltd,2024-03-07,2024-04-05,2024-04-23,29534,0
25344,ACME,2024-07-31,2024-08-08,2024-08-22,77804,0
25345,GLOBEX,2024-09-18,2024-10-06,2024-10-03,89812,1
25346,Stark Limited,2024-10-18,2024-11-01,2024-11-01,48048,1
25347,Umbrella,2024-07-26,2024-08-22,2024-08-21,57179,1
25348,INITECH,2024-07-10,2024-08-18,2024-08-15,47046,1
25349,Globex Ltd,2024-09-27,2024-10-24,2024-11-11,85397,0
25350,Stark,2024-07-26,2024-08-05,2024-08-02,47327,1
25351,SOYLENT,2024-01-07,2024-01-19,2024-01-17,73445,1
25352,Soylent Ltd,2024-05-18,2024-05-26,2024-05-24,26752,1
25353,Soylent Ltd,2024-10-13,2024-11-12,2024-11-10,6744,1
25354,Initech Limited,2024-07-25,2024-08-19,2024-08-15,41233,1
25355,Stark Ltd,2024-01-12,2024-02-01,2024-01-29,29877,1
25356,Acme Ltd,2024-06-21,2024-08-03,2024-08-03,28950,1
25357,Acme Ltd,2024-02-04,2024-03-15,2024-03-11,71804,1
25358,Globex Ltd,2024-09-16,2024-10-03,2024-10-18,62072,0
25359,Acme  Ltd.,2024-06-26,2024-07-17,2024-07-13,8079,1
25360,Acme Ltd,2024-09-24,2024-10-25,2024-10-20,61474,1
25361,Umbrella,2024-05-27,2024-07-05,2024-07-02,2076,1
25362,Soylent Ltd,2024-07-12,2024-07-23,2024-07-18,48455,1
25363,Acme Ltd,2024-06-10,2024-07-09,2024-07-04,40704,1
25364,Umbrella Ltd,2024-09-07,2024-10-16,2024-10-14,38461,1
25365,Umbrella Ltd,2024-03-01,2024-03-18,2024-04-06,7122,0
25366,Umbrella Ltd,2024-10-15,2024-11-06,2024-11-01,24297,1
25367,Umbrella  Ltd.,2024-08-16,2024-09-14,2024-09-10,21964,1
25368,ACME,2024-04-15,2024-05-30,2024-06-03,48855,0
25369,GLOBEX,2024-04-23,2024-05-04,2024-05-06,68554,0
25370,Initech Ltd,2024-03-19,2024-03-30,2024-03-27,9320,1
25371,Stark  Ltd.,2024-02-14,2024-02-26,2024-02-23,65624,1
25372,Acme Limited,2024-09-27,2024-10-15,2024-10-12,87903,1
25373,Globex Limited,2024-02-21,2024-02-18,2024-02-17,6237,1
25374,Acme Limited,2024-01-15,2024-02-16,2024-02-21,79465,0
25375,Stark  Ltd.,2024-03-19,2024-04-13,2024-04-10,61990,1
25376,Initech Limited,2024-06-24,2024-08-07,2024-08-04,72307,1
25377,Initech  Ltd.,2024-08-12,2024-08-21,2024-08-19,4421,1
25378,Soylent Ltd,2024-07-19,2024-08-19,2024-08-15,41258,1
25379,Stark,2024-02-15,2024-03-29,2024-03-29,54894,1
25380,Initech Limited,2024-05-06,2024-05-23,2024-05-21,41658,1
25381,Initech Ltd,2024-05-16,2024-06-14,2024-06-21,70558,0
25382,Umbrella Ltd,2024-02-09,2024-02-23,2024-02-19,13560,1
25383,Stark Limited,2024-03-03,2024-03-30,2024-03-25,42206,1
25384,Globex,2024-01-22,2024-03-07,2024-03-27,11079,0
25385,ACME,2024-04-16,2024-05-23,2024-05-20,55112,1
25386,Soylent Limited,2024-04-02,2024-04-10,2024-04-09,73734,1
25387,Initech  Ltd.,2024-01-11,2024-02-08,2024-02-03,70873,1
25388,Umbrella  Ltd.,2024-06-01,2024-06-13,2024-06-12,8289,1
25389,Acme,2024-05-01,2024-05-30,2024-06-03,67259,0
25390,Initech Limited,2024-08-18,2024-08-25,2024-08-24,65602,1
25391,SOYLENT,2024-05-13,2024-06-26,2024-06-22,88552,1
25392,Globex Ltd,2024-04-29,2024-06-10,2024-06-06,6465,1
25393,Acme  Ltd.,2024-08-18,2024-09-12,2024-09-08,27388,1
25394,Acme,2024-08-21,2024-09-01,2024-08-28,46949,1
25395,STARK,2024-05-13,2024-06-01,2024-05-29,33108,1
25396,Acme Limited,2024-02-05,2024-03-05,2024-03-03,13746,1
25397,Acme Ltd,2024-08-29,2024-09-28,2024-09-28,25096,1
25398,Globex Ltd,2024-04-04,2024-04-28,2024-04-26,21018,1
25399,Stark  Ltd.,2024-03-15,2024-04-25,2024-04-22,11623,1
25400,Globex Limited,2024-08-11,2024-09-11,2024-09-25,73235,0
25401,ACME,2024-01-23,2024-02-29,2024-02-25,50694,1
25402,Globex Limited,2024-01-20,2024-02-07,2024-02-05,26017,1
25403,Globex Limited,2024-03-24,2024-04-20,2024-05-06,31886,0
25404,Soylent  Ltd.,2024-01-17,2024-02-16,2024-02-16,83989,1
25405,ACME,2024-04-17,2024-05-11,2024-05-07,84701,1
25406,Acme,2024-05-02,2024-05-12,2024-05-20,45612,0
25407,Stark,2024-02-15,2024-03-20,2024-03-17,2397,1
25408,Umbrella Ltd,2024-06-11,2024-06-28,2024-07-05,69533,0
25409,Acme  Ltd.,2024-07-06,2024-08-08,2024-08-08,8347,1
25410,Stark Limited,2024-05-08,2024-05-27,2024-05-27,8929,1
25411,Umbrella  Ltd.,2024-07-27,2024-08-26,2024-08-23,869,1
25412,GLOBEX,2024-04-25,2024-05-21,2024-05-17,88350,1
25413,Initech Ltd,2024-01-13,2024-01-26,2024-01-22,51077,1
25414,Soylent,2024-10-01,2024-11-06,2024-11-06,59059,1
25415,Soylent Ltd,2024-10-06,2024-11-20,2024-11-19,5722,1
25416,Soylent Limited,2024-05-23,2024-06-10,2024-06-26,54882,0
25417,Acme Ltd,2024-10-26,2024-11-13,2024-11-08,74542,1
25418,Umbrella,2024-04-16,2024-04-29,2024-04-28,16049,1
25419,UMBRELLA,2024-01-27,2024-02-15,2024-02-15,75093,1
25420,SOYLENT,2024-05-04,2024-06-10,2024-06-05,8036,1
25421,Soylent,2024-01-20,2024-01-29,2024-02-03,20105,0
25422,ACME,2024-10-13,2024-11-10,2024-11-09,3411,1
25423,GLOBEX,2024-07-02,2024-08-03,2024-07-31,78323,1
25424,Umbrella Ltd,2024-05-27,2024-06-14,2024-06-13,21677,1
25425,Soylent  Ltd.,2024-01-12,2024-01-22,2024-01-17,87844,1
25426,Initech,2024-06-28,2024-07-05,2024-07-03,616,1
25427,Stark,2024-02-06,2024-03-10,2024-03-10,53969,1
25428,Umbrella Ltd,2024-07-30,2024-08-15,2024-08-13,25633,1
25429,Initech  Ltd.,2024-09-27,2024-10-30,2024-10-27,20542,1
25430,Umbrella,2024-09-26,2024-11-03,2024-11-02,22097,1
25431,Soylent  Ltd.,2024-05-21,2024-06-27,2024-07-10,30796,0
25432,SOYLENT,2024-08-15,2024-08-30,2024-08-28,74191,1
25433,Initech Ltd,2024-09-09,2024-10-14,2024-10-14,88197,1
25434,Soylent Ltd,2024-02-15,2024-03-05,2024-03-03,27747,1
25435,INITECH,2024-07-28,2024-09-08,2024-09-26,27783,0
25436,Umbrella Ltd,2024-01-18,2024-02-28,2024-03-09,77599,0
25437,Initech Ltd,2024-03-17,2024-04-25,2024-04-25,14016,1
25438,Acme,2024-04-22,2024-05-03,2024-05-01,12419,1
25439,ACME,2024-01-14,2024-02-19,2024-02-15,54118,1
25440,Stark Ltd,2024-08-04,2024-08-17,2024-08-13,70567,1
25441,Acme  Ltd.,2024-08-11,2024-08-25,2024-08-22,48419,1
25442,Acme,2024-03-21,2024-04-29,2024-04-28,5929,1
25443,Initech  Ltd.,2024-10-17,2024-11-13,2024-11-09,19699,1
25444,Initech  Ltd.,2024-06-13,2024-06-20,2024-06-30,33266,0
25445,Globex Ltd,2024-01-31,2024-03-01,2024-03-19,74035,0
25446,Acme  Ltd.,2024-03-15,2024-04-02,2024-03-30,73054,1
25447,Soylent Limited,2024-02-02,2024-02-15,2024-02-12,3637,1
25448,GLOBEX,2024-01-17,2024-02-14,2024-02-11,70328,1
25449,Stark,2024-04-10,2024-05-09,2024-05-05,53204,1
25450,Globex  Ltd.,2024-05-11,2024-06-05,2024-06-02,45029,1
25451,GLOBEX,2024-04-08,2024-04-24,2024-04-19,75253,1
25452,Acme Limited,2024-05-21,2024-05-31,2024-06-02,52845,0
25453,STARK,2024-07-14,2024-07-31,2024-07-27,27977,1
25454,Umbrella,2024-07-14,2024-08-07,2024-08-05,56554,1
25455,Globex Limited,2024-07-25,2024-09-06,2024-09-08,25578,0
25456,UMBRELLA,2024-07-31,2024-08-08,2024-08-28,65870,0
25457,Initech,2024-05-18,2024-06-09,2024-06-07,30617,1
25458,GLOBEX,2024-05-03,2024-05-28,2024-05-26,8785,1
25459,Soylent,2024-05-13,2024-05-22,2024-05-19,83356,1
25460,GLOBEX,2024-04-27,2024-06-10,2024-06-10,50417,1
25461,Initech Ltd,2024-04-22,2024-05-13,2024-05-13,83599,1
25462,Umbrella Limited,2024-10-11,2024-11-23,2024-11-20,16845,1
25463,Initech Limited,2024-01-19,2024-01-31,2024-02-04,20039,0
